,id,length,speed
280,MTA NYCT_B14-B140040-28,0.000891438247963,1.12574912982
281,MTA NYCT_B14-B140040-29,0.00221076927932,2.39718731892
282,MTA NYCT_B14-B140040-3,0.00200329166382,2.23910937164
283,MTA NYCT_B14-B140040-30,0.00209233610277,5.17876533171
284,MTA NYCT_B14-B140040-31,0.00160471531558,2.33286918124
285,MTA NYCT_B14-B140040-32,0.00129934728772,2.66655578324
286,MTA NYCT_B14-B140040-33,0.00144769252343,1.90269528635
287,MTA NYCT_B14-B140040-34,0.00181140138314,2.87619778315
288,MTA NYCT_B14-B140040-35,0.0019396937348,2.12754356233
289,MTA NYCT_B14-B140040-36,0.00181201734419,2.34375075199
290,MTA NYCT_B14-B140040-37,0.00194171717965,3.43586440853
291,MTA NYCT_B14-B140040-38,0.00186077371461,3.5859207761
292,MTA NYCT_B14-B140040-39,0.00140438549953,1.96441474648
293,MTA NYCT_B14-B140040-4,0.00134810550388,3.41807864465
294,MTA NYCT_B14-B140040-40,0.00642501696754,6.06625428775
295,MTA NYCT_B14-B140040-41,0.00217542819163,2.98884321738
296,MTA NYCT_B14-B140040-42,0.00300630172593,5.31250012521
297,MTA NYCT_B14-B140040-43,0.00315860839957,2.74614739708
298,MTA NYCT_B14-B140040-44,0.00236446075735,0.682253626692
299,MTA NYCT_B14-B140040-45,0.00297541014444,1.99208851111
300,MTA NYCT_B14-B140040-5,0.00370632514147,10.2883832395
301,MTA NYCT_B14-B140040-6,0.00299228008836,4.2487288342
302,MTA NYCT_B14-B140040-7,0.00188152870858,2.82513664249
303,MTA NYCT_B14-B140040-8,0.00126851161445,1.06197389489
304,MTA NYCT_B14-B140040-9,0.00339621906798,5.13633670908
305,MTA NYCT_B14-B140041-1,0.00331072808443,4.57981015595
306,MTA NYCT_B14-B140041-10,0.00188380917908,3.48902128868
307,MTA NYCT_B14-B140041-11,0.00183428782864,2.65338719023
308,MTA NYCT_B14-B140041-12,0.00229217143674,1.77307396204
309,MTA NYCT_B14-B140041-13,0.000305727703121,2.16969322378
310,MTA NYCT_B14-B140041-14,0.00112635019108,2.7846281036
311,MTA NYCT_B14-B140041-15,0.00217348104435,4.19612628013
312,MTA NYCT_B14-B140041-16,0.00267796276068,3.27651477112
313,MTA NYCT_B14-B140041-17,0.00158502169194,4.17380965302
314,MTA NYCT_B14-B140041-18,0.00169473073272,2.29579703907
315,MTA NYCT_B14-B140041-19,0.00182588712346,4.974818105
316,MTA NYCT_B14-B140041-2,0.00208436118547,4.80792511773
317,MTA NYCT_B14-B140041-20,0.00286527886553,3.86894563295
318,MTA NYCT_B14-B140041-21,0.00179279586193,3.39451826548
319,MTA NYCT_B14-B140041-22,0.00193200737808,2.27993969583
320,MTA NYCT_B14-B140041-23,0.0028055364919,4.95796448001
321,MTA NYCT_B14-B140041-24,0.00187788697556,3.17389269592
322,MTA NYCT_B14-B140041-25,0.00177228059204,4.96798860441
323,MTA NYCT_B14-B140041-26,0.00183193047736,2.65297605053
324,MTA NYCT_B14-B140041-27,0.00174065592889,3.87505531606
325,MTA NYCT_B14-B140041-28,0.00167260767719,3.56893335326
326,MTA NYCT_B14-B140041-29,0.00116090530525,1.98945343373
327,MTA NYCT_B14-B140041-3,0.00351010823762,5.17346215959
328,MTA NYCT_B14-B140041-30,0.00229641340821,5.18601577668
329,MTA NYCT_B14-B140041-31,0.00185587025832,3.26783854756
330,MTA NYCT_B14-B140041-32,0.0018510803387,3.68638640817
331,MTA NYCT_B14-B140041-33,0.00244044957406,2.81046777405
332,MTA NYCT_B14-B140041-34,0.0024592629917,5.27209740745
333,MTA NYCT_B14-B140041-35,0.00164511136156,2.44597831184
334,MTA NYCT_B14-B140041-36,0.00332928339141,5.90012724969
335,MTA NYCT_B14-B140041-37,0.00186516866421,3.49031205357
336,MTA NYCT_B14-B140041-38,0.00277719046803,3.84099873385
337,MTA NYCT_B14-B140041-39,0.00313355290193,11.7077994841
338,MTA NYCT_B14-B140041-4,0.0017837860476,2.97356574046
339,MTA NYCT_B14-B140041-40,0.000906071462131,1.24502845072
340,MTA NYCT_B14-B140041-41,0.00242217591844,2.79552373314
341,MTA NYCT_B14-B140041-42,0.00160619668714,4.59573274819
342,MTA NYCT_B14-B140041-43,0.00169313715433,3.68147516584
343,MTA NYCT_B14-B140041-44,0.0027632294003,0.943007475394
344,MTA NYCT_B14-B140041-5,0.00201866150966,2.10311449994
345,MTA NYCT_B14-B140041-6,0.00277227845149,4.08592325463
346,MTA NYCT_B14-B140041-7,0.0018148340062,2.87086420249
347,MTA NYCT_B14-B140041-8,0.00194171633665,3.02512485697
348,MTA NYCT_B14-B140041-9,0.00280251262057,3.14226196596
349,MTA NYCT_B15-B150236-13,0.00207209713461,1.65222698373
350,MTA NYCT_B15-B150236-15,0.00186797333218,7.3359792884
351,MTA NYCT_B15-B150236-16,0.00165802322879,11.2256949873
352,MTA NYCT_B15-B150236-18,0.00333419008493,1.16836621636
353,MTA NYCT_B15-B150236-23,0.00289404894056,6.22028008347
354,MTA NYCT_B15-B150236-24,0.00151794255204,2.4582979086
355,MTA NYCT_B15-B150236-25,0.00184034295043,6.9900709652
356,MTA NYCT_B15-B150236-26,0.00240534377207,5.89930894123
357,MTA NYCT_B15-B150236-27,0.00160938498707,10.7514183493
358,MTA NYCT_B15-B150236-29,0.00187998385502,3.25428735212
359,MTA NYCT_B15-B150236-30,0.00298506734338,3.90327902126
360,MTA NYCT_B15-B150236-31,0.00214377295963,1.85366041239
361,MTA NYCT_B15-B150236-33,0.0024497983393,3.79821819534
362,MTA NYCT_B15-B150236-36,0.00306673363551,4.12391581109
363,MTA NYCT_B15-B150236-38,0.00186124125867,4.11068034075
364,MTA NYCT_B15-B150236-4,0.00150604543533,3.17443886079
365,MTA NYCT_B15-B150236-42,0.00239966883966,3.67417950696
366,MTA NYCT_B15-B150236-43,0.00228915545762,5.0197235615
367,MTA NYCT_B15-B150236-46,0.00218793182737,2.25064871789
368,MTA NYCT_B15-B150236-5,0.0007556379387,0.491551673998
369,MTA NYCT_B15-B150236-50,0.00281192234525,2.30509032844
370,MTA NYCT_B15-B150236-57,0.00240376599413,8.48536837132
371,MTA NYCT_B15-B150236-59,0.00109496439429,1.17264192173
372,MTA NYCT_B15-B150236-63,0.00321817529348,8.54821253615
373,MTA NYCT_B15-B150236-64,0.00373584912485,20.7619136472
374,MTA NYCT_B15-B150236-7,0.00224461310868,5.05303046882
375,MTA NYCT_B15-B150236-70,0.0170472161825,15.4685831955
376,MTA NYCT_B15-B150236-76,0.0244878641179,15.3452343135
377,MTA NYCT_B15-B150236-9,0.00148342559986,8.28739949962
