route_id,trip_id,shape_id
B38,FP_B5-Sunday-068700_B38_109,B380108
B38,FP_B5-Sunday-070700_B38_103,B380108
B38,FP_B5-Sunday-072700_B20_6,B380108
B38,FP_B5-Sunday-074500_B38_104,B380108
B38,FP_B5-Sunday-076100_B38_106,B380108
B38,FP_B5-Sunday-077700_B38_107,B380108
B38,FP_B5-Sunday-079300_B38_112,B380108
B38,FP_B5-Sunday-080900_B20_3,B380108
B38,FP_B5-Sunday-082500_B38_113,B380108
B38,FP_B5-Sunday-084100_B38_103,B380108
B38,FP_B5-Sunday-085700_B38_110,B380108
B38,FP_B5-Sunday-087300_B38_104,B380108
B38,FP_B5-Sunday-088800_B38_106,B380108
B38,FP_B5-Sunday-090300_B38_107,B380108
B38,FP_B5-Sunday-091800_B38_115,B380108
B38,FP_B5-Sunday-093300_B38_105,B380108
B38,FP_B5-Sunday-094800_B38_113,B380108
B38,FP_B5-Sunday-096300_B38_112,B380108
B38,FP_B5-Sunday-097800_B38_116,B380108
B38,FP_B5-Sunday-099300_B38_110,B380108
B38,FP_B5-Sunday-100800_B38_111,B380108
B38,FP_B5-Sunday-102300_B38_114,B380108
B38,FP_B5-Sunday-103800_B38_115,B380108
B38,FP_B5-Sunday-105300_B38_118,B380108
B38,FP_B5-Sunday-106800_B38_119,B380108
B38,FP_B5-Sunday-108300_B38_112,B380108
B38,FP_B5-Sunday-109800_B38_116,B380108
B38,FP_B5-Sunday-111300_B20_12,B380108
B38,FP_B5-Sunday-112800_B38_111,B380108
B38,FP_B5-Sunday-114300_B38_114,B380108
B38,FP_B5-Sunday-115800_B38_117,B380108
B38,FP_B5-Sunday-117600_B38_118,B380108
B38,FP_B5-Sunday-119600_B20_8,B380108
B38,FP_B5-Sunday-121800_B38_115,B380108
B38,FP_B5-Sunday-124200_B38_119,B380108
B38,FP_B5-Sunday-127000_B38_117,B380108
B38,FP_B5-Sunday-130000_B38_114,B380108
B38,FP_B5-Sunday-133000_B38_115,B380108
B38,FP_B5-Sunday-142000_B20_9,B380108
B7,FP_B5-Sunday-030200_B7_2,B70028
B7,FP_B5-Sunday-033800_B7_2,B70031
B7,FP_B5-Sunday-038200_B7_2,B70028
B7,FP_B5-Sunday-043300_B7_2,B70031
B7,FP_B5-Sunday-033200_B7_1,B70028
B7,FP_B5-Sunday-037300_B7_1,B70031
B7,FP_B5-Sunday-042200_B7_1,B70027
B7,FP_B5-Sunday-048000_B7_1,B70030
B7,FP_B5-Sunday-060200_B7_1,B70027
B7,FP_B5-Sunday-036200_B7_3,B70028
B7,FP_B5-Sunday-040300_B7_3,B70031
B7,FP_B5-Sunday-045200_B7_3,B70027
B7,FP_B5-Sunday-051000_B7_3,B70030
B7,FP_B5-Sunday-063200_Q54_109,B70027
B7,FP_B5-Sunday-063000_B7_3,B70030
B7,FP_B5-Sunday-040200_B7_5,B70027
B7,FP_B5-Sunday-045000_B7_5,B70030
B7,FP_B5-Sunday-048200_B7_2,B70027
B7,FP_B5-Sunday-051200_B7_5,B70027
B7,FP_B5-Sunday-054000_B7_2,B70030
B7,FP_B5-Sunday-069200_B7_4,B70027
B7,FP_B5-Sunday-054200_Q58_223,B70027
B7,FP_B5-Sunday-057000_B7_5,B70030
B7,FP_B5-Sunday-072200_Q58_232,B70027
B7,FP_B5-Sunday-069000_Q54_109,B70030
B7,FP_B5-Sunday-057200_B7_3,B70027
B7,FP_B5-Sunday-060000_Q58_223,B70030
B7,FP_B5-Sunday-072000_B7_2,B70030
B7,FP_B5-Sunday-066200_B7_2,B70027
B7,FP_B5-Sunday-066000_B7_1,B70030
B7,FP_B5-Sunday-075200_B7_3,B70027
B7,FP_B5-Sunday-078200_Q58_236,B70027
B7,FP_B5-Sunday-075000_B7_4,B70030
B7,FP_B5-Sunday-078000_Q58_232,B70030
B7,FP_B5-Sunday-084200_Q58_238,B70027
B7,FP_B5-Sunday-081000_B7_3,B70030
B7,FP_B5-Sunday-084000_Q58_236,B70030
B7,FP_B5-Sunday-094200_B7_10,B70027
B7,FP_B5-Sunday-096000_Q58_224,B70030
B7,FP_B5-Sunday-087000_B7_4,B70030
B7,FP_B5-Sunday-086200_B7_6,B70027
B7,FP_B5-Sunday-100000_B7_10,B70030
B7,FP_B5-Sunday-088200_B7_8,B70027
B7,FP_B5-Sunday-090000_Q58_238,B70030
B7,FP_B5-Sunday-090200_Q58_224,B70027
B7,FP_B5-Sunday-092000_B7_6,B70030
B7,FP_B5-Sunday-092200_Q58_227,B70027
B7,FP_B5-Sunday-094000_B7_8,B70030
B7,FP_B5-Sunday-096200_B7_11,B70027
B7,FP_B5-Sunday-098000_Q58_227,B70030
B7,FP_B5-Sunday-098200_B7_6,B70027
B7,FP_B5-Sunday-102000_B7_11,B70030
B7,FP_B5-Sunday-100200_B7_8,B70027
B7,FP_B5-Sunday-104000_B7_6,B70030
B7,FP_B5-Sunday-102200_B7_12,B70027
B7,FP_B5-Sunday-106000_B7_8,B70030
B7,FP_B5-Sunday-104200_B7_13,B70027
B7,FP_B5-Sunday-108000_B7_12,B70030
B7,FP_B5-Sunday-106200_B7_10,B70027
B7,FP_B5-Sunday-110000_B7_13,B70030
B7,FP_B5-Sunday-119200_B7_8,B70027
B7,FP_B5-Sunday-122000_B7_13,B70030
B7,FP_B5-Sunday-108200_B7_11,B70027
B7,FP_B5-Sunday-112000_B7_10,B70030
B7,FP_B5-Sunday-110200_B7_7,B70027
B7,FP_B5-Sunday-114000_B7_11,B70030
B7,FP_B5-Sunday-127300_Q58_248,B70027
B7,FP_B5-Sunday-124500_B7_8,B70030
B7,FP_B5-Sunday-112200_B7_9,B70027
B7,FP_B5-Sunday-116000_B7_7,B70030
B7,FP_B5-Sunday-114200_B7_12,B70027
B7,FP_B5-Sunday-118000_B7_9,B70030
B7,FP_B5-Sunday-127000_B7_7,B70030
B7,FP_B5-Sunday-133300_Q58_253,B70028
B7,FP_B5-Sunday-116700_B7_13,B70027
B7,FP_B5-Sunday-120000_B7_12,B70030
B7,FP_B5-Sunday-129500_B7_9,B70030
B7,FP_B5-Sunday-121700_B7_7,B70027
B7,FP_B5-Sunday-136800_Q58_248,B70028
B7,FP_B5-Sunday-141200_Q58_248,B70031
B7,FP_B5-Sunday-130300_B7_8,B70028
B7,FP_B5-Sunday-135700_B7_8,B70031
B7,FP_B5-Sunday-140300_Q58_256,B70028
B7,FP_B5-Sunday-144200_Q58_256,B70031
B7,FP_B5-Sunday-144000_Q58_253,B70028
B7,FP_B5-Sunday-147200_Q58_253,B70031
B7,FP_B5-Sunday-150000_Q58_256,B70028
B7,FP_B5-Sunday-153200_Q58_256,B70031
B7,FP_B5-Sunday-081200_B7_4,B70027
B7,FP_B5-Sunday-132000_Q58_248,B70030
B7,FP_B5-Sunday-124500_B7_9,B70027
B7,FP_B5-Sunday-138200_Q58_253,B70031
B7,FP_B5-Sunday-029800_B7_1,B70031
B7,FP_B5-Sunday-027000_B7_1,B70028
B24,GA_B5-Weekday-032000_B24_101,B240085
B24,GA_B5-Weekday-034000_B24_102,B240085
B24,GA_B5-Weekday-036000_B24_103,B240085
B24,GA_B5-Weekday-038000_B60_708,B240085
B24,GA_B5-Weekday-040000_B24_104,B240085
B24,GA_B5-Weekday-042000_Q59_907,B240085
B24,GA_B5-Weekday-044000_B24_101,B240085
B24,GA_B5-Weekday-049500_B60_708,B240085
B24,GA_B5-Weekday-052500_B24_104,B240085
B24,GA_B5-Weekday-055500_B24_108,B240085
B24,GA_B5-Weekday-058500_B24_101,B240085
B24,GA_B5-Weekday-061500_B24_103,B240085
B24,GA_B5-Weekday-064500_Q59_904,B240085
B24,GA_B5-Weekday-067500_B24_108,B240085
B24,GA_B5-Weekday-070500_B24_101,B240085
B24,GA_B5-Weekday-073500_B60_707,B240085
B24,GA_B5-Weekday-076500_B60_720,B240085
B24,GA_B5-Weekday-079500_Q59_916,B240085
B24,GA_B5-Weekday-082500_B24_107,B240085
B24,GA_B5-Weekday-085500_B24_105,B240085
B24,GA_B5-Weekday-088500_B24_109,B240085
B24,GA_B5-Weekday-091500_B24_106,B240085
B24,GA_B5-Weekday-094500_B24_107,B240085
B24,GA_B5-Weekday-097500_B24_105,B240085
B24,GA_B5-Weekday-100500_B24_110,B240085
B24,GA_B5-Weekday-103500_B24_106,B240085
B24,GA_B5-Weekday-106500_B24_111,B240085
B24,GA_B5-Weekday-109500_B24_109,B240085
B24,GA_B5-Weekday-112500_B24_110,B240085
B24,GA_B5-Weekday-115500_Q59_918,B240085
B24,GA_B5-Weekday-118500_B24_111,B240085
B24,GA_B5-Weekday-121500_B32_154,B240085
B24,GA_B5-Weekday-124500_Q59_918,B240085
B24,GA_B5-Weekday-127500_B24_112,B240085
B24,GA_B5-Weekday-130500_B32_154,B240085
B24,GA_B5-Weekday-133500_B24_110,B240085
B24,GA_B5-Weekday-136500_B24_112,B240085
B24,GA_B5-Weekday-139500_B60_735,B240085
B24,GA_B5-Weekday-142500_B24_110,B240085
B24,GA_B5-Weekday-145500_B24_112,B240085
B24,GA_B5-Weekday-033000_B60_708,B240088
B24,GA_B5-Weekday-035500_Q59_907,B240088
B24,GA_B5-Weekday-037500_B24_101,B240088
B24,GA_B5-Weekday-039500_B24_102,B240088
B24,GA_B5-Weekday-041500_B24_103,B240088
B24,GA_B5-Weekday-043500_B60_708,B240088
B24,GA_B5-Weekday-045500_B24_104,B240088
B24,GA_B5-Weekday-047500_B24_108,B240088
B24,GA_B5-Weekday-052000_B24_102,B240088
B24,GA_B5-Weekday-055000_B24_103,B240088
B24,GA_B5-Weekday-058000_B24_104,B240088
B24,GA_B5-Weekday-061000_B24_108,B240088
B24,GA_B5-Weekday-064000_B24_101,B240088
B24,GA_B5-Weekday-067000_B60_707,B240088
B24,GA_B5-Weekday-070000_Q59_904,B240088
B24,GA_B5-Weekday-073000_Q59_916,B240088
B24,GA_B5-Weekday-076000_B24_101,B240088
B24,GA_B5-Weekday-079000_B24_105,B240088
B24,GA_B5-Weekday-082000_B60_720,B240088
B24,GA_B5-Weekday-085000_B24_106,B240088
B24,GA_B5-Weekday-088000_B24_107,B240088
B24,GA_B5-Weekday-091000_B24_105,B240088
B24,GA_B5-Weekday-093000_B24_110,B240088
B24,GA_B5-Weekday-095000_B24_109,B240088
B24,GA_B5-Weekday-097000_B24_106,B240088
B24,GA_B5-Weekday-099000_B24_111,B240088
B24,GA_B5-Weekday-101000_B24_107,B240088
B24,GA_B5-Weekday-103000_B24_109,B240088
B24,GA_B5-Weekday-105000_B24_105,B240088
B24,GA_B5-Weekday-107000_B24_110,B240088
B24,GA_B5-Weekday-109000_B24_107,B240088
B24,GA_B5-Weekday-111000_B24_106,B240088
B24,GA_B5-Weekday-113000_B24_111,B240088
B24,GA_B5-Weekday-117000_B24_110,B240088
B24,GA_B5-Weekday-120000_Q59_918,B240088
B24,GA_B5-Weekday-123000_B24_112,B240088
B24,GA_B5-Weekday-126000_B32_154,B240088
B24,GA_B5-Weekday-129000_B24_110,B240088
B24,GA_B5-Weekday-132000_B24_112,B240088
B24,GA_B5-Weekday-135000_B60_735,B240088
B24,GA_B5-Weekday-138000_B24_110,B240088
B24,GA_B5-Weekday-141000_B24_112,B240088
B24,GA_B5-Weekday-145000_B60_735,B240088
B24,GA_B5-Weekday-149000_B24_112,B240088
B24,GA_B5-Weekday-031000_B24_101,B240077
B24,GA_B5-Weekday-032900_B24_102,B240077
B24,GA_B5-Weekday-034900_B24_103,B240077
B24,GA_B5-Weekday-047500_B24_103,B240085
B24,GA_B5-Weekday-045500_B24_102,B240085
B24,GA_B5-Weekday-049500_Q59_907,B240088
B24,GA_B5-Weekday-115000_B24_109,B240088
B48,GA_B5-Weekday-003000_B48_501,B480060
B48,GA_B5-Weekday-007500_B48_503,B480060
B48,GA_B5-Weekday-012000_B48_501,B480060
B48,GA_B5-Weekday-016500_B48_503,B480060
B48,GA_B5-Weekday-021000_B48_501,B480060
B48,GA_B5-Weekday-025000_B48_503,B480060
B48,GA_B5-Weekday-028000_B62_804,B480060
B48,GA_B5-Weekday-030000_B62_806,B480060
B48,GA_B5-Weekday-032000_B48_502,B480060
B48,GA_B5-Weekday-034000_B48_505,B480060
B48,GA_B5-Weekday-035500_B48_506,B480060
B48,GA_B5-Weekday-037000_B48_507,B480060
B48,GA_B5-Weekday-038500_B48_509,B480060
B48,GA_B5-Weekday-040000_B48_504,B480060
B48,GA_B5-Weekday-041300_B48_510,B480060
B48,GA_B5-Weekday-042500_B48_502,B480060
B48,GA_B5-Weekday-043700_B48_511,B480060
B48,GA_B5-Weekday-044900_B47_420,B480060
B48,GA_B5-Weekday-046100_B48_505,B480060
B48,GA_B5-Weekday-047300_B47_421,B480060
B48,GA_B5-Weekday-048500_B48_506,B480060
B48,GA_B5-Weekday-050000_B48_507,B480060
B48,GA_B5-Weekday-051500_B48_509,B480060
B48,GA_B5-Weekday-053000_B48_504,B480060
B48,GA_B5-Weekday-055000_B48_510,B480060
B48,GA_B5-Weekday-057000_B48_511,B480060
B48,GA_B5-Weekday-059000_B57_601,B480060
B48,GA_B5-Weekday-061000_B48_508,B480060
B48,GA_B5-Weekday-063000_B62_803,B480060
B48,GA_B5-Weekday-065000_B62_805,B480060
B48,GA_B5-Weekday-067000_B57_604,B480060
B48,GA_B5-Weekday-069000_B57_605,B480060
B48,GA_B5-Weekday-071000_B47_409,B480060
B48,GA_B5-Weekday-073000_B48_508,B480060
B48,GA_B5-Weekday-075000_B48_512,B480060
B48,GA_B5-Weekday-077000_B57_610,B480060
B48,GA_B5-Weekday-079000_B48_514,B480060
B48,GA_B5-Weekday-081000_B38_219,B480060
B48,GA_B5-Weekday-083000_B48_515,B480060
B48,GA_B5-Weekday-085000_B57_609,B480060
B48,GA_B5-Weekday-087000_B48_517,B480060
B48,GA_B5-Weekday-089000_B48_512,B480060
B48,GA_B5-Weekday-091000_B48_518,B480060
B48,GA_B5-Weekday-093000_B48_514,B480060
B48,GA_B5-Weekday-095000_B48_519,B480060
B48,GA_B5-Weekday-097000_B48_513,B480060
B48,GA_B5-Weekday-099000_B48_520,B480060
B48,GA_B5-Weekday-101000_B48_517,B480060
B48,GA_B5-Weekday-104000_B48_518,B480060
B48,GA_B5-Weekday-106000_B48_516,B480060
B48,GA_B5-Weekday-108000_B48_519,B480060
B48,GA_B5-Weekday-110000_B48_513,B480060
B48,GA_B5-Weekday-113000_B48_520,B480060
B48,GA_B5-Weekday-116000_B48_515,B480060
B48,GA_B5-Weekday-119000_B48_516,B480060
B48,GA_B5-Weekday-122000_B38_224,B480060
B48,GA_B5-Weekday-125000_B13_17,B480060
B48,GA_B5-Weekday-128000_B13_19,B480060
B48,GA_B5-Weekday-131000_B62_833,B480060
B48,GA_B5-Weekday-134000_B62_834,B480060
B48,GA_B5-Weekday-137000_B47_426,B480060
B48,GA_B5-Weekday-140000_B47_429,B480060
B48,GA_B5-Weekday-144000_B62_834,B480060
B48,GA_B5-Weekday-007500_B48_501,B480059
B48,GA_B5-Weekday-012000_B48_503,B480059
B48,GA_B5-Weekday-016500_B48_501,B480059
B48,GA_B5-Weekday-021000_B48_503,B480059
B48,GA_B5-Weekday-025500_B48_501,B480059
B48,GA_B5-Weekday-029500_B48_503,B480059
B48,GA_B5-Weekday-032500_B62_804,B480059
B48,GA_B5-Weekday-035000_B62_806,B480059
B48,GA_B5-Weekday-037000_B48_502,B480059
B48,GA_B5-Weekday-148500_B62_834,B480059
B48,GA_B5-Weekday-039000_B48_505,B480059
B48,GA_B5-Weekday-041000_B48_506,B480059
B48,GA_B5-Weekday-043000_B48_507,B480059
B48,GA_B5-Weekday-044500_B48_509,B480059
B48,GA_B5-Weekday-046000_B48_504,B480059
B48,GA_B5-Weekday-047500_B48_510,B480059
B48,GA_B5-Weekday-048800_B48_502,B480059
B48,GA_B5-Weekday-050000_B48_511,B480059
B48,GA_B5-Weekday-051200_B47_420,B480059
B48,GA_B5-Weekday-052400_B48_505,B480059
B48,GA_B5-Weekday-053600_B47_421,B480059
B48,GA_B5-Weekday-054800_B48_506,B480059
B48,GA_B5-Weekday-056000_B48_507,B480059
B48,GA_B5-Weekday-057500_B48_509,B480059
B48,GA_B5-Weekday-059500_B48_504,B480059
B48,GA_B5-Weekday-061500_B48_510,B480059
B48,GA_B5-Weekday-063500_B48_511,B480059
B48,GA_B5-Weekday-065500_B57_601,B480059
B48,GA_B5-Weekday-067500_B48_508,B480059
B48,GA_B5-Weekday-069500_B62_803,B480059
B48,GA_B5-Weekday-071500_B62_805,B480059
B48,GA_B5-Weekday-073500_B57_604,B480059
B48,GA_B5-Weekday-075500_B57_605,B480059
B48,GA_B5-Weekday-077500_B47_409,B480059
B48,GA_B5-Weekday-079500_B48_508,B480059
B48,GA_B5-Weekday-081500_B48_512,B480059
B48,GA_B5-Weekday-083500_B57_610,B480059
B48,GA_B5-Weekday-085500_B48_514,B480059
B48,GA_B5-Weekday-087500_B38_219,B480059
B48,GA_B5-Weekday-089500_B48_515,B480059
B48,GA_B5-Weekday-091500_B57_609,B480059
B48,GA_B5-Weekday-093500_B48_517,B480059
B48,GA_B5-Weekday-095500_B48_512,B480059
B48,GA_B5-Weekday-097500_B48_518,B480059
B48,GA_B5-Weekday-099500_B48_514,B480059
B48,GA_B5-Weekday-101500_B48_519,B480059
B48,GA_B5-Weekday-103500_B48_513,B480059
B48,GA_B5-Weekday-105500_B48_520,B480059
B48,GA_B5-Weekday-107500_B48_517,B480059
B48,GA_B5-Weekday-111500_B48_518,B480059
B48,GA_B5-Weekday-113500_B48_516,B480059
B48,GA_B5-Weekday-115500_B48_519,B480059
B48,GA_B5-Weekday-117500_B48_513,B480059
B48,GA_B5-Weekday-119500_B48_520,B480059
B48,GA_B5-Weekday-122000_B48_515,B480059
B48,GA_B5-Weekday-124500_B48_516,B480059
B48,GA_B5-Weekday-127500_B38_224,B480059
B48,GA_B5-Weekday-130500_B13_17,B480059
B48,GA_B5-Weekday-133500_B13_19,B480059
B48,GA_B5-Weekday-136500_B62_833,B480059
B48,GA_B5-Weekday-139500_B62_834,B480059
B48,GA_B5-Weekday-142500_B47_426,B480059
B48,GA_B5-Weekday-145500_B47_429,B480059
B48,GA_B5-Weekday-109500_B48_515,B480059
B48,GA_B5-Weekday-102500_B48_515,B480060
B60,GA_B5-Weekday-006000_B60_701,B600128
B60,GA_B5-Weekday-012000_B60_701,B600129
B60,GA_B5-Weekday-018000_B60_701,B600128
B60,GA_B5-Weekday-024000_B60_703,B600129
B60,GA_B5-Weekday-012000_B60_702,B600128
B60,GA_B5-Weekday-018000_B60_702,B600129
B60,GA_B5-Weekday-024000_B60_702,B600128
B60,GA_B5-Weekday-030000_B60_706,B600129
B60,GA_B5-Weekday-027000_B60_704,B600128
B60,GA_B5-Weekday-033000_B60_704,B600129
B60,GA_B5-Weekday-046700_B60_709,B600129
B60,GA_B5-Weekday-062600_B60_708,B600129
B60,GA_B5-Weekday-030000_B60_703,B600128
B60,GA_B5-Weekday-043000_Q59_902,B600128
B60,GA_B5-Weekday-050600_B60_710,B600129
B60,GA_B5-Weekday-060700_B60_715,B600128
B60,GA_B5-Weekday-067100_Q59_906,B600129
B60,GA_B5-Weekday-075400_Q59_906,B600128
B60,GA_B5-Weekday-083300_B60_726,B600129
B60,GA_B5-Weekday-032000_B60_705,B600128
B60,GA_B5-Weekday-039500_B60_705,B600129
B60,GA_B5-Weekday-047400_B60_705,B600128
B60,GA_B5-Weekday-062200_B60_717,B600128
B60,GA_B5-Weekday-069500_B60_709,B600129
B60,GA_B5-Weekday-035000_B60_710,B600129
B60,GA_B5-Weekday-034000_B60_707,B600128
B60,GA_B5-Weekday-041900_B60_707,B600129
B60,GA_B5-Weekday-056600_B60_704,B600129
B60,GA_B5-Weekday-063700_B60_712,B600128
B60,GA_B5-Weekday-070700_B24_104,B600129
B60,GA_B5-Weekday-079000_B24_104,B600128
B60,GA_B5-Weekday-086900_Q59_914,B600129
B60,GA_B5-Weekday-096800_Q59_914,B600128
B60,GA_B5-Weekday-102700_B60_721,B600129
B60,GA_B5-Weekday-036500_B60_703,B600129
B60,GA_B5-Weekday-042300_B60_715,B600128
B60,GA_B5-Weekday-036000_B60_706,B600128
B60,GA_B5-Weekday-045500_B24_106,B600129
B60,GA_B5-Weekday-051400_Q59_912,B600128
B60,GA_B5-Weekday-038000_B60_713,B600129
B60,GA_B5-Weekday-045100_B60_718,B600128
B60,GA_B5-Weekday-037500_B60_709,B600128
B60,GA_B5-Weekday-052600_B60_706,B600128
B60,GA_B5-Weekday-074300_B60_710,B600129
B60,GA_B5-Weekday-045800_B60_713,B600128
B60,GA_B5-Weekday-039000_B60_711,B600128
B60,GA_B5-Weekday-053800_B24_106,B600128
B60,GA_B5-Weekday-061100_B60_718,B600129
B60,GA_B5-Weekday-068200_B60_714,B600128
B60,GA_B5-Weekday-075500_B24_102,B600129
B60,GA_B5-Weekday-092000_B60_716,B600129
B60,GA_B5-Weekday-102800_B60_723,B600128
B60,GA_B5-Weekday-110700_B60_726,B600129
B60,GA_B5-Weekday-119000_B60_726,B600128
B60,GA_B5-Weekday-128000_Q59_922,B600129
B60,GA_B5-Weekday-133000_B60_731,B600128
B60,GA_B5-Weekday-140000_B60_738,B600129
B60,GA_B5-Weekday-040700_B60_716,B600129
B60,GA_B5-Weekday-048400_B24_107,B600128
B60,GA_B5-Weekday-040500_B60_704,B600128
B60,GA_B5-Weekday-047900_B60_719,B600129
B60,GA_B5-Weekday-055000_B60_709,B600128
B60,GA_B5-Weekday-077900_B60_717,B600129
B60,GA_B5-Weekday-087400_B60_717,B600128
B60,GA_B5-Weekday-094600_B60_725,B600129
B60,GA_B5-Weekday-056200_B60_719,B600128
B60,GA_B5-Weekday-064100_B24_109,B600129
B60,GA_B5-Weekday-072700_B24_109,B600128
B60,GA_B5-Weekday-079100_B60_719,B600129
B60,GA_B5-Weekday-088600_Q59_910,B600128
B60,GA_B5-Weekday-095500_B60_720,B600129
B60,GA_B5-Weekday-106800_Q59_924,B600128
B60,GA_B5-Weekday-112200_B60_728,B600129
B60,GA_B5-Weekday-043100_Q59_912,B600129
B60,GA_B5-Weekday-049400_B60_716,B600128
B60,GA_B5-Weekday-065200_B60_704,B600128
B60,GA_B5-Weekday-080200_B60_712,B600128
B60,GA_B5-Weekday-044300_B60_706,B600129
B60,GA_B5-Weekday-050400_B60_707,B600128
B60,GA_B5-Weekday-058100_B60_716,B600129
B60,GA_B5-Weekday-066700_B24_102,B600128
B60,GA_B5-Weekday-071900_B60_712,B600129
B60,GA_B5-Weekday-081400_B24_103,B600128
B60,GA_B5-Weekday-088100_B60_729,B600129
B60,GA_B5-Weekday-098800_B60_730,B600128
B60,GA_B5-Weekday-115500_B60_722,B600128
B60,GA_B5-Weekday-124000_B60_734,B600129
B60,GA_B5-Weekday-041500_B60_710,B600128
B60,GA_B5-Weekday-049100_B60_711,B600129
B60,GA_B5-Weekday-057700_B60_711,B600128
B60,GA_B5-Weekday-065600_Q59_905,B600129
B60,GA_B5-Weekday-080600_B60_722,B600129
B60,GA_B5-Weekday-059200_B60_710,B600128
B60,GA_B5-Weekday-074200_Q59_905,B600128
B60,GA_B5-Weekday-082100_B60_724,B600129
B60,GA_B5-Weekday-090800_B60_724,B600128
B60,GA_B5-Weekday-099500_B60_734,B600129
B60,GA_B5-Weekday-108800_B60_734,B600128
B60,GA_B5-Weekday-116700_B60_733,B600129
B60,GA_B5-Weekday-059600_B60_714,B600129
B60,GA_B5-Weekday-073100_B24_103,B600129
B60,GA_B5-Weekday-082600_B60_710,B600128
B60,GA_B5-Weekday-089300_B60_730,B600129
B60,GA_B5-Weekday-043700_B60_703,B600128
B60,GA_B5-Weekday-044400_B60_717,B600128
B60,GA_B5-Weekday-052100_B60_715,B600129
B60,GA_B5-Weekday-068300_Q59_908,B600129
B60,GA_B5-Weekday-076600_Q59_908,B600128
B60,GA_B5-Weekday-092800_B60_726,B600128
B60,GA_B5-Weekday-053600_B60_717,B600129
B60,GA_B5-Weekday-046500_B24_105,B600128
B60,GA_B5-Weekday-055100_B60_713,B600129
B60,GA_B5-Weekday-069700_B60_718,B600128
B60,GA_B5-Weekday-076700_B60_721,B600129
B60,GA_B5-Weekday-085000_B60_725,B600128
B60,GA_B5-Weekday-104800_B60_720,B600128
B60,GA_B5-Weekday-071200_B60_708,B600128
B60,GA_B5-Weekday-086200_B60_721,B600128
B60,GA_B5-Weekday-092800_B60_723,B600129
B60,GA_B5-Weekday-105800_B60_718,B600128
B60,GA_B5-Weekday-077800_B60_709,B600128
B60,GA_B5-Weekday-084500_B60_727,B600129
B60,GA_B5-Weekday-100300_B60_735,B600129
B60,GA_B5-Weekday-112500_B60_721,B600128
B60,GA_B5-Weekday-085700_B60_728,B600129
B60,GA_B5-Weekday-093800_B60_727,B600128
B60,GA_B5-Weekday-101100_B60_731,B600129
B60,GA_B5-Weekday-083800_B60_723,B600128
B60,GA_B5-Weekday-090300_B60_732,B600129
B60,GA_B5-Weekday-100800_B60_733,B600128
B60,GA_B5-Weekday-089800_B60_722,B600128
B60,GA_B5-Weekday-096500_B60_718,B600129
B60,GA_B5-Weekday-107800_B24_112,B600128
B60,GA_B5-Weekday-115200_B60_730,B600129
B60,GA_B5-Weekday-123000_B60_730,B600128
B60,GA_B5-Weekday-091200_B60_733,B600129
B60,GA_B5-Weekday-101800_B60_716,B600128
B60,GA_B5-Weekday-109200_B60_732,B600129
B60,GA_B5-Weekday-131000_B60_734,B600128
B60,GA_B5-Weekday-091800_B60_731,B600128
B60,GA_B5-Weekday-111000_B60_731,B600128
B60,GA_B5-Weekday-118200_B60_735,B600129
B60,GA_B5-Weekday-125000_B60_733,B600128
B60,GA_B5-Weekday-132000_B60_733,B600129
B60,GA_B5-Weekday-138000_B60_733,B600128
B60,GA_B5-Weekday-001000_B60_701,B600129
B60,GA_B5-Weekday-095800_B60_714,B600128
B60,GA_B5-Weekday-101900_B60_736,B600129
B60,GA_B5-Weekday-097800_B60_729,B600128
B60,GA_B5-Weekday-104700_B60_737,B600129
B60,GA_B5-Weekday-099800_B60_732,B600128
B60,GA_B5-Weekday-107700_B60_724,B600129
B60,GA_B5-Weekday-117000_B60_724,B600128
B60,GA_B5-Weekday-126000_B60_731,B600129
B60,GA_B5-Weekday-113700_B60_720,B600129
B60,GA_B5-Weekday-121000_B60_728,B600128
B60,GA_B5-Weekday-130000_Q59_921,B600129
B60,GA_B5-Weekday-114000_B60_737,B600128
B60,GA_B5-Weekday-120000_B60_736,B600129
B60,GA_B5-Weekday-127000_B60_736,B600128
B60,GA_B5-Weekday-134000_B60_736,B600129
B60,GA_B5-Weekday-129000_B60_732,B600128
B60,GA_B5-Weekday-136000_B60_732,B600129
B60,GA_B5-Weekday-141000_B60_736,B600128
B60,GA_B5-Weekday-138000_B60_734,B600129
B60,GA_B5-Weekday-144000_B60_734,B600128
B60,GA_B5-Weekday-005000_B60_702,B600129
B60,GA_B5-Weekday-135000_Q59_922,B600128
B60,GA_B5-Weekday-142000_Q59_922,B600129
B60,GA_B5-Weekday-147000_B60_738,B600128
B60,GA_B5-Weekday-153000_B60_738,B600129
B60,GA_B5-Weekday-093700_B39_301,B600129
B60,GA_B5-Weekday-122000_B60_737,B600129
B60,GA_B5-Weekday-098500_Q59_910,B600129
B60,GA_B5-Weekday-097500_Q59_924,B600129
B60,GA_B5-Weekday-094800_B60_728,B600128
B60,GA_B5-Weekday-106200_B60_722,B600129
B60,GA_B5-Weekday-103500_B60_727,B600129
B60,GA_B5-Weekday-109800_B60_735,B600128
B60,GA_B5-Weekday-103800_B60_725,B600128
B47,GA_B5-Weekday-006500_B47_401,B470076
B47,GA_B5-Weekday-013000_B47_401,B470075
B47,GA_B5-Weekday-018500_B47_401,B470076
