B440295-29,"LINESTRING (-73.9456149591 40.641017096, -73.94562676060001 40.6411266184, -73.9458699187 40.6434241142, -73.94590639649999 40.643765582)"
B440295-3,"LINESTRING (-73.9393509631 40.587600104, -73.9397207403 40.5895738066, -73.9397870361 40.589921058)"
B440295-30,"LINESTRING (-73.94590639649999 40.643765582, -73.9459879329 40.6445330607, -73.94607378560001 40.6453126184, -73.9461091994 40.645635421)"
B440295-31,"LINESTRING (-73.9461091994 40.645635421, -73.9462598029 40.6470062342, -73.9462919866 40.64731503679999)"
B440295-32,"LINESTRING (-73.9462919866 40.64731503679999, -73.9464779413 40.6491006019, -73.9465101312 40.6494041893)"
B440295-33,"LINESTRING (-73.9465101312 40.6494041893, -73.946674668 40.6509479288, -73.9467093733 40.6512627709)"
B440295-34,"LINESTRING (-73.9467093733 40.6512627709, -73.9467748516 40.6518537518, -73.94687140560001 40.652795255, -73.94690574170001 40.6531235462)"
B440295-35,"LINESTRING (-73.94690574170001 40.6531235462, -73.9470323561 40.6543378938, -73.9470627492 40.6546412056)"
B440295-36,"LINESTRING (-73.9470627492 40.6546412056, -73.9471575017 40.6555923141, -73.94719690220001 40.6559005706)"
B440295-37,"LINESTRING (-73.94719690220001 40.6559005706, -73.9472649569 40.6564350097, -73.94735439199999 40.6572804416, -73.94738587329999 40.6575785386)"
B440295-38,"LINESTRING (-73.94738587329999 40.6575785386, -73.94743309250001 40.6580298013, -73.9475225318 40.6588752329, -73.94755581459999 40.6591760754)"
B440295-39,"LINESTRING (-73.94755581459999 40.6591760754, -73.9476012663 40.6595861655, -73.94766781220001 40.6602150237)"
B440295-4,"LINESTRING (-73.9397870361 40.589921058, -73.9401256971 40.5916902553, -73.940187338 40.5920133497)"
B440295-40,"LINESTRING (-73.94766781220001 40.6602150237, -73.9476763981 40.6602970964, -73.9477515337 40.6610052824, -73.94783385390001 40.6617464088, -73.9478653266 40.6620609742)"
B440295-41,"LINESTRING (-73.9478653266 40.6620609742, -73.9479125351 40.6625341946, -73.94799843979999 40.6633055149, -73.9480378131 40.6636596085, -73.9480880688 40.6639255997)"
B440295-42,"LINESTRING (-73.9480880688 40.6639255997, -73.94810242680001 40.6640027344, -73.9481708504 40.6640823636, -73.9482176322 40.6641811965, -73.9482210641 40.6644035247, -73.9481882866 40.6648371841, -73.9481483166 40.6652488821, -73.94812177060001 40.6655480504)"
B440295-43,"LINESTRING (-73.94812177060001 40.6655480504, -73.948108314 40.6657017516, -73.9480683238 40.66613815239999, -73.94802471120001 40.6665965098, -73.947984722 40.6670301658, -73.94795312550001 40.6673326254)"
B440295-44,"LINESTRING (-73.94795312550001 40.6673326254, -73.94794477090001 40.6674144158, -73.9478975155 40.6679194325, -73.947821151 40.6687702773, -73.9477935292 40.6690584658)"
B440295-45,"LINESTRING (-73.9477935292 40.6690584658, -73.94775209300001 40.6694948657, -73.9477303007 40.6697034584, -73.947712111 40.6699147976, -73.9476830238 40.6702318055)"
B440295-46,"LINESTRING (-73.9476830238 40.6702318055, -73.94764666409999 40.6706284084, -73.947578705 40.6713260983)"
B440295-47,"LINESTRING (-73.947578705 40.6713260983, -73.947563077 40.6714874837, -73.9474794618 40.6723794961, -73.94745110619999 40.67268031)"
B440295-48,"LINESTRING (-73.94745110619999 40.67268031, -73.94739584439999 40.6732715083, -73.9473122269 40.6741607756, -73.94728532169999 40.6744489642)"
B440295-49,"LINESTRING (-73.94728532169999 40.6744489642, -73.94722860500001 40.6750527876, -73.94715589170001 40.675824309)"
B440295-5,"LINESTRING (-73.940187338 40.5920133497, -73.94051633800001 40.5937380748, -73.9406098952 40.5938067431, -73.94069197510001 40.5942305817)"
B440295-50,"LINESTRING (-73.94715589170001 40.675824309, -73.947144983 40.6759420546, -73.9470758667 40.6767215373, -73.94699953830001 40.6775010166, -73.94697153449999 40.67780732)"
B440295-51,"LINESTRING (-73.94697153449999 40.67780732, -73.946934072 40.6782201159, -73.94692681779999 40.678275008, -73.9469195504 40.6783463686, -73.9469123049 40.6783902815, -73.946885014 40.67870591739999)"
B440295-52,"LINESTRING (-73.946885014 40.67870591739999, -73.9468176944 40.6794854005, -73.9467485903 40.6802401798, -73.9472370992 40.6802651078)"
B440295-53,"LINESTRING (-73.9472370992 40.6802651078, -73.9477292137 40.6802900353, -73.94955706579999 40.6803896628, -73.9502442237 40.6804278398)"
B440295-54,"LINESTRING (-73.9502442237 40.6804278398, -73.95119744909999 40.6804809476, -73.9515399491 40.6804975609, -73.9531983609 40.6805943143, -73.95337138720001 40.6806410456, -73.95344611039999 40.6810264413)"
B440295-55,"LINESTRING (-73.95344611039999 40.6810264413, -73.95351508649999 40.6813821911, -73.9536624002 40.6821151034, -73.9537277938 40.6824409336)"
B440295-56,"LINESTRING (-73.9537277938 40.6824409336, -73.9538097171 40.6828480155, -73.95393043680001 40.6834642641)"
B440295-57,"LINESTRING (-73.95393043680001 40.6834642641, -73.9539534318 40.6835809259, -73.95410075699999 40.6843110927, -73.95424447800001 40.6850440026, -73.95433538970001 40.6854980231)"
B440295-58,"LINESTRING (-73.95433538970001 40.6854980231, -73.954391806 40.6857796585, -73.9545391409 40.6865098245, -73.95468286960001 40.6872454784, -73.9548302109 40.687975644, -73.9548938186 40.6882932383)"
B440295-59,"LINESTRING (-73.9548938186 40.6882932383, -73.9549775518 40.6887112988, -73.9551004492 40.6893382511)"
B440295-6,"LINESTRING (-73.94069197510001 40.5942305817, -73.94099054989999 40.5957766033)"
B440295-60,"LINESTRING (-73.9551004492 40.6893382511, -73.9551212919 40.6894442072, -73.955265037 40.6901743706, -73.9554123894 40.6909072799, -73.9554860633 40.6912789495)"
B440295-61,"LINESTRING (-73.9554860633 40.6912789495, -73.95582569369999 40.6929907152, -73.955899733 40.6933621101)"
B440295-62,"LINESTRING (-73.955899733 40.6933621101, -73.9561193401 40.694463393)"
B440295-63,"LINESTRING (-73.9561193401 40.694463393, -73.9561419839 40.6945773093, -73.9565578519 40.6966703486)"
B440295-64,"LINESTRING (-73.9565578519 40.6966703486, -73.95658049720001 40.6967842648, -73.9569996404 40.6988742839)"
B440295-65,"LINESTRING (-73.9569996404 40.6988742839, -73.95701905189999 40.6989720047, -73.9571664412 40.6997076557, -73.9572239574 40.6999986218, -73.9573713776 40.700693101, -73.9574578508 40.7008221368, -73.9575263182 40.7009099944, -73.9580705931 40.7013960166, -73.9586905693 40.7019534272, -73.9593321853 40.7025273106, -73.9596421805 40.702809581)"
B440295-66,"LINESTRING (-73.9596421805 40.702809581, -73.9598872949 40.7030325412, -73.96003508850001 40.7031615964, -73.96020090270001 40.7033126156, -73.9603414875 40.7034361783, -73.96059382189999 40.7036558458, -73.96120662840001 40.7042104954, -73.9618518929 40.7047871106, -73.9624863561 40.7053499948, -73.96296905760001 40.7057824506)"
B440295-67,"LINESTRING (-73.96296905760001 40.7057824506, -73.96308117229999 40.7058826703, -73.96136370729999 40.7069964787, -73.9612554484 40.7070897642, -73.96114338390001 40.7075233982, -73.96098419569999 40.7083550061, -73.96082501479999 40.7091674004, -73.96079969039999 40.7092963954, -73.9607383221 40.709381462, -73.960583168 40.7094747308, -73.9605723455 40.7094774718, -73.9604352649 40.7095048724, -73.9600926662 40.7094004533, -73.9599628159 40.7094004082, -73.9599519934 40.7094031492, -73.9598582027 40.7094195851, -73.9597932842 40.7094085834, -73.9595794384 40.70933165530001)"
B440295-7,"LINESTRING (-73.94099054989999 40.5957766033, -73.94101850920001 40.5959204448, -73.94145260810001 40.5981568499)"
B440295-8,"LINESTRING (-73.94145260810001 40.5981568499, -73.94148092729999 40.5983031618, -73.9418465748 40.6001972544, -73.9418895892 40.6004250939, -73.9419874518 40.6009389685)"
B440295-9,"LINESTRING (-73.9419874518 40.6009389685, -73.9423197655 40.6026842745, -73.94238715829999 40.6030430525)"
B440296-1,"LINESTRING (-73.93843692839999 40.5839759379, -73.93867094699999 40.5839683776, -73.93881424 40.5847479762, -73.9388787375 40.5850828757, -73.93890383119999 40.5852009153, -73.93900444250001 40.5854150629, -73.9390727697 40.5855001879, -73.9390835029 40.585574303, -73.9391264959 40.5858048887, -73.939140827 40.5858817506, -73.93912315060001 40.5859201684)"
B440296-10,"LINESTRING (-73.94238715829999 40.6030430525, -73.942767867 40.605072467, -73.9428320422 40.6054092848)"
B440296-11,"LINESTRING (-73.9428320422 40.6054092848, -73.943208856 40.607392034, -73.9432572545 40.6076519895)"
B440296-12,"LINESTRING (-73.9432572545 40.6076519895, -73.94328414350001 40.6077955553, -73.94350823729999 40.6089745531)"
B440296-13,"LINESTRING (-73.94350823729999 40.6089745531, -73.9435136152 40.609003376, -73.9435457389 40.6093464905, -73.9436425473 40.6098598137, -73.943686617 40.6101321185)"
B440296-14,"LINESTRING (-73.943686617 40.6101321185, -73.9436998739 40.6102139197, -73.9438002934 40.61071901010001, -73.94405494109999 40.6119927166, -73.94417318630001 40.612722888, -73.94424814770001 40.6130997839)"
B440296-15,"LINESTRING (-73.94424814770001 40.6130997839, -73.94430947959999 40.6134091513, -73.94450204410001 40.6144319527)"
B440296-16,"LINESTRING (-73.94450204410001 40.6144319527, -73.94453898010001 40.6146279484, -73.94459995609999 40.6149353941, -73.94478683120001 40.6158799656)"
B440296-17,"LINESTRING (-73.94478683120001 40.6158799656, -73.94479005949999 40.6158961614, -73.94482955789999 40.616044399, -73.94486185949999 40.6161843987, -73.9450663216 40.617213792, -73.9451244215 40.6175204125)"
B440296-18,"LINESTRING (-73.9451244215 40.6175204125, -73.9455182187 40.6196047168, -73.9455738095 40.6199011801)"
B440296-19,"LINESTRING (-73.9455738095 40.6199011801, -73.94594323279999 40.6218704643)"
B440296-2,"LINESTRING (-73.93912315060001 40.5859201684, -73.9390903229 40.5859915157, -73.9390686836 40.5860326762, -73.939108049 40.5862934527, -73.9392979345 40.5873173621, -73.9393509631 40.587600104)"
B440296-20,"LINESTRING (-73.94594323279999 40.6218704643, -73.94596654590001 40.6219956376, -73.94642211 40.6243865593, -73.94644686149999 40.6245172227)"
B440296-21,"LINESTRING (-73.94644686149999 40.6245172227, -73.94687410649999 40.6267747322, -73.94687410649999 40.6267747322)"
B440296-22,"LINESTRING (-73.94687410649999 40.6267747322, -73.94732613310001 40.6291656476, -73.94735470560001 40.6294804874)"
B440296-23,"LINESTRING (-73.94735470560001 40.6294804874, -73.9475439942 40.6315811569, -73.9476064402 40.6323480779)"
B440296-24,"LINESTRING (-73.9476064402 40.6323480779, -73.9476439086 40.6328081206, -73.94777267970001 40.6339966702, -73.94777267970001 40.6339966702)"
B440296-25,"LINESTRING (-73.94777267970001 40.6339966702, -73.9480159071 40.6362667154, -73.94758172350001 40.6362947896)"
B440296-26,"LINESTRING (-73.94758172350001 40.6362947896, -73.94704665010001 40.6363294032, -73.9461098228 40.6363866083, -73.9451225494 40.6364465266, -73.9451640252 40.6368349331)"
B440296-27,"LINESTRING (-73.9451640252 40.6368349331, -73.94537284569999 40.6387851998, -73.9454118264 40.6391439612)"
B440296-28,"LINESTRING (-73.9454118264 40.6391439612, -73.94552305249999 40.6401631512, -73.9456149591 40.641017096)"
B440296-29,"LINESTRING (-73.9456149591 40.641017096, -73.94562676060001 40.6411266184, -73.9458699187 40.6434241142, -73.94590639649999 40.643765582)"
B440296-3,"LINESTRING (-73.9393509631 40.587600104, -73.9397207403 40.5895738066, -73.9397870361 40.589921058)"
B440296-30,"LINESTRING (-73.94590639649999 40.643765582, -73.9459879329 40.6445330607, -73.94607378560001 40.6453126184, -73.9461091994 40.645635421)"
B440296-31,"LINESTRING (-73.9461091994 40.645635421, -73.9462598029 40.6470062342, -73.9462919866 40.64731503679999)"
B440296-32,"LINESTRING (-73.9462919866 40.64731503679999, -73.9464779413 40.6491006019, -73.9465101312 40.6494041893)"
B440296-33,"LINESTRING (-73.9465101312 40.6494041893, -73.946674668 40.6509479288, -73.9467093733 40.6512627709)"
B440296-34,"LINESTRING (-73.9467093733 40.6512627709, -73.9467748516 40.6518537518, -73.94687140560001 40.652795255, -73.94690574170001 40.6531235462)"
B440296-35,"LINESTRING (-73.94690574170001 40.6531235462, -73.9470323561 40.6543378938, -73.9470627492 40.6546412056)"
B440296-36,"LINESTRING (-73.9470627492 40.6546412056, -73.9471575017 40.6555923141, -73.94719690220001 40.6559005706)"
B440296-37,"LINESTRING (-73.94719690220001 40.6559005706, -73.9472649569 40.6564350097, -73.94735439199999 40.6572804416, -73.94738587329999 40.6575785386)"
B440296-38,"LINESTRING (-73.94738587329999 40.6575785386, -73.94743309250001 40.6580298013, -73.9475225318 40.6588752329, -73.94755581459999 40.6591760754)"
B440296-39,"LINESTRING (-73.94755581459999 40.6591760754, -73.9476012663 40.6595861655, -73.94766781220001 40.6602150237)"
B440296-4,"LINESTRING (-73.9397870361 40.589921058, -73.9401256971 40.5916902553, -73.940187338 40.5920133497)"
B440296-40,"LINESTRING (-73.94766781220001 40.6602150237, -73.9476763981 40.6602970964, -73.9477515337 40.6610052824, -73.94783385390001 40.6617464088, -73.9478653266 40.6620609742)"
B440296-41,"LINESTRING (-73.9478653266 40.6620609742, -73.9479125351 40.6625341946, -73.94799843979999 40.6633055149, -73.9480378131 40.6636596085, -73.9480880688 40.6639255997)"
B440296-42,"LINESTRING (-73.9480880688 40.6639255997, -73.94810242680001 40.6640027344, -73.9481708504 40.6640823636, -73.9482176322 40.6641811965, -73.9482210641 40.6644035247, -73.9481882866 40.6648371841, -73.9481483166 40.6652488821, -73.94812177060001 40.6655480504)"
B440296-43,"LINESTRING (-73.94812177060001 40.6655480504, -73.948108314 40.6657017516, -73.9480683238 40.66613815239999, -73.94802471120001 40.6665965098, -73.947984722 40.6670301658, -73.94795312550001 40.6673326254)"
B440296-44,"LINESTRING (-73.94795312550001 40.6673326254, -73.94794477090001 40.6674144158, -73.9478975155 40.6679194325, -73.947821151 40.6687702773, -73.9477935292 40.6690584658)"
B440296-45,"LINESTRING (-73.9477935292 40.6690584658, -73.94775209300001 40.6694948657, -73.9477303007 40.6697034584, -73.947712111 40.6699147976, -73.9476830238 40.6702318055)"
B440296-46,"LINESTRING (-73.9476830238 40.6702318055, -73.94764666409999 40.6706284084, -73.947578705 40.6713260983)"
B440296-47,"LINESTRING (-73.947578705 40.6713260983, -73.947563077 40.6714874837, -73.9474794618 40.6723794961, -73.94745110619999 40.67268031)"
B440296-48,"LINESTRING (-73.94745110619999 40.67268031, -73.94739584439999 40.6732715083, -73.9473122269 40.6741607756, -73.94728532169999 40.6744489642)"
B440296-49,"LINESTRING (-73.94728532169999 40.6744489642, -73.94722860500001 40.6750527876, -73.94715589170001 40.675824309)"
B440296-5,"LINESTRING (-73.940187338 40.5920133497, -73.94051633800001 40.5937380748, -73.9406098952 40.5938067431, -73.94069197510001 40.5942305817)"
B440296-50,"LINESTRING (-73.94715589170001 40.675824309, -73.947144983 40.6759420546, -73.9470758667 40.6767215373, -73.94699953830001 40.6775010166, -73.94697153449999 40.67780732)"
B440296-51,"LINESTRING (-73.94697153449999 40.67780732, -73.946934072 40.6782201159, -73.94692681779999 40.678275008, -73.9469195504 40.6783463686, -73.9469123049 40.6783902815, -73.946885014 40.67870591739999)"
B440296-52,"LINESTRING (-73.946885014 40.67870591739999, -73.9468176944 40.6794854005, -73.9467485903 40.6802401798, -73.9472370992 40.6802651078)"
B440296-53,"LINESTRING (-73.9472370992 40.6802651078, -73.9477292137 40.6802900353, -73.94955706579999 40.6803896628, -73.9502442237 40.6804278398)"
B440296-54,"LINESTRING (-73.9502442237 40.6804278398, -73.95119744909999 40.6804809476, -73.9515399491 40.6804975609, -73.9531983609 40.6805943143, -73.95337138720001 40.6806410456, -73.95344611039999 40.6810264413)"
B440296-55,"LINESTRING (-73.95344611039999 40.6810264413, -73.95351508649999 40.6813821911, -73.9536624002 40.6821151034, -73.9537277938 40.6824409336)"
B440296-56,"LINESTRING (-73.9537277938 40.6824409336, -73.9538097171 40.6828480155, -73.95393043680001 40.6834642641)"
B440296-57,"LINESTRING (-73.95393043680001 40.6834642641, -73.9539534318 40.6835809259, -73.95410075699999 40.6843110927, -73.95424447800001 40.6850440026, -73.95433538970001 40.6854980231)"
B440296-58,"LINESTRING (-73.95433538970001 40.6854980231, -73.954391806 40.6857796585, -73.9545391409 40.6865098245, -73.95468286960001 40.6872454784, -73.9548302109 40.687975644, -73.9548938186 40.6882932383)"
B440296-59,"LINESTRING (-73.9548938186 40.6882932383, -73.9549775518 40.6887112988, -73.9551004492 40.6893382511)"
B440296-6,"LINESTRING (-73.94069197510001 40.5942305817, -73.94099054989999 40.5957766033)"
B440296-60,"LINESTRING (-73.9551004492 40.6893382511, -73.9551212919 40.6894442072, -73.955265037 40.6901743706, -73.9554123894 40.6909072799, -73.9554860633 40.6912789495)"
B440296-61,"LINESTRING (-73.9554860633 40.6912789495, -73.95582569369999 40.6929907152, -73.955899733 40.6933621101)"
B440296-62,"LINESTRING (-73.955899733 40.6933621101, -73.9561193401 40.694463393)"
B440296-63,"LINESTRING (-73.9561193401 40.694463393, -73.9561419839 40.6945773093, -73.9565578519 40.6966703486)"
B440296-64,"LINESTRING (-73.9565578519 40.6966703486, -73.95658049720001 40.6967842648, -73.9569996404 40.6988742839)"
B440296-7,"LINESTRING (-73.94099054989999 40.5957766033, -73.94101850920001 40.5959204448, -73.94145260810001 40.5981568499)"
B440296-8,"LINESTRING (-73.94145260810001 40.5981568499, -73.94148092729999 40.5983031618, -73.9418465748 40.6001972544, -73.9418895892 40.6004250939, -73.9419874518 40.6009389685)"
B440296-9,"LINESTRING (-73.9419874518 40.6009389685, -73.9423197655 40.6026842745, -73.94238715829999 40.6030430525)"
B440297-1,"LINESTRING (-73.9419874518 40.6009389685, -73.9423197655 40.6026842745, -73.94238715829999 40.6030430525)"
B440297-10,"LINESTRING (-73.9451244215 40.6175204125, -73.9455182187 40.6196047168, -73.9455738095 40.6199011801)"
B440297-11,"LINESTRING (-73.9455738095 40.6199011801, -73.94594323279999 40.6218704643)"
B440297-12,"LINESTRING (-73.94594323279999 40.6218704643, -73.94596654590001 40.6219956376, -73.94642211 40.6243865593, -73.94644686149999 40.6245172227)"
B440297-13,"LINESTRING (-73.94644686149999 40.6245172227, -73.94687410649999 40.6267747322, -73.94687410649999 40.6267747322)"
B440297-14,"LINESTRING (-73.94687410649999 40.6267747322, -73.94732613310001 40.6291656476, -73.94735470560001 40.6294804874)"
B440297-15,"LINESTRING (-73.94735470560001 40.6294804874, -73.9475439942 40.6315811569, -73.9476064402 40.6323480779)"
B440297-16,"LINESTRING (-73.9476064402 40.6323480779, -73.9476439086 40.6328081206, -73.94777267970001 40.6339966702, -73.94777267970001 40.6339966702)"
B440297-17,"LINESTRING (-73.94777267970001 40.6339966702, -73.9480159071 40.6362667154, -73.94758172350001 40.6362947896)"
B440297-18,"LINESTRING (-73.94758172350001 40.6362947896, -73.94704665010001 40.6363294032, -73.9461098228 40.6363866083, -73.9451225494 40.6364465266, -73.9451640252 40.6368349331)"
B440297-19,"LINESTRING (-73.9451640252 40.6368349331, -73.94537284569999 40.6387851998, -73.9454118264 40.6391439612)"
B440297-2,"LINESTRING (-73.94238715829999 40.6030430525, -73.942767867 40.605072467, -73.9428320422 40.6054092848)"
B440297-20,"LINESTRING (-73.9454118264 40.6391439612, -73.94552305249999 40.6401631512, -73.9456149591 40.641017096)"
B440297-21,"LINESTRING (-73.9456149591 40.641017096, -73.94562676060001 40.6411266184, -73.9458699187 40.6434241142, -73.94590639649999 40.643765582)"
B440297-22,"LINESTRING (-73.94590639649999 40.643765582, -73.9459879329 40.6445330607, -73.94607378560001 40.6453126184, -73.9461091994 40.645635421)"
B440297-23,"LINESTRING (-73.9461091994 40.645635421, -73.9462598029 40.6470062342, -73.9462919866 40.64731503679999)"
B440297-24,"LINESTRING (-73.9462919866 40.64731503679999, -73.9464779413 40.6491006019, -73.9465101312 40.6494041893)"
B440297-25,"LINESTRING (-73.9465101312 40.6494041893, -73.946674668 40.6509479288, -73.9467093733 40.6512627709)"
B440297-26,"LINESTRING (-73.9467093733 40.6512627709, -73.9467748516 40.6518537518, -73.94687140560001 40.652795255, -73.94690574170001 40.6531235462)"
B440297-27,"LINESTRING (-73.94690574170001 40.6531235462, -73.9470323561 40.6543378938, -73.9470627492 40.6546412056)"
B440297-28,"LINESTRING (-73.9470627492 40.6546412056, -73.9471575017 40.6555923141, -73.94719690220001 40.6559005706)"
B440297-29,"LINESTRING (-73.94719690220001 40.6559005706, -73.9472649569 40.6564350097, -73.94735439199999 40.6572804416, -73.94738587329999 40.6575785386)"
B440297-3,"LINESTRING (-73.9428320422 40.6054092848, -73.943208856 40.607392034, -73.9432572545 40.6076519895)"
B440297-30,"LINESTRING (-73.94738587329999 40.6575785386, -73.94743309250001 40.6580298013, -73.9475225318 40.6588752329, -73.94755581459999 40.6591760754)"
B440297-31,"LINESTRING (-73.94755581459999 40.6591760754, -73.9476012663 40.6595861655, -73.94766781220001 40.6602150237)"
B440297-32,"LINESTRING (-73.94766781220001 40.6602150237, -73.9476763981 40.6602970964, -73.9477515337 40.6610052824, -73.94783385390001 40.6617464088, -73.9478653266 40.6620609742)"
B440297-33,"LINESTRING (-73.9478653266 40.6620609742, -73.9479125351 40.6625341946, -73.94799843979999 40.6633055149, -73.9480378131 40.6636596085, -73.9480880688 40.6639255997)"
B440297-34,"LINESTRING (-73.9480880688 40.6639255997, -73.94810242680001 40.6640027344, -73.9481708504 40.6640823636, -73.9482176322 40.6641811965, -73.9482210641 40.6644035247, -73.9481882866 40.6648371841, -73.9481483166 40.6652488821, -73.94812177060001 40.6655480504)"
B440297-35,"LINESTRING (-73.94812177060001 40.6655480504, -73.948108314 40.6657017516, -73.9480683238 40.66613815239999, -73.94802471120001 40.6665965098, -73.947984722 40.6670301658, -73.94795312550001 40.6673326254)"
B440297-36,"LINESTRING (-73.94795312550001 40.6673326254, -73.94794477090001 40.6674144158, -73.9478975155 40.6679194325, -73.947821151 40.6687702773, -73.9477935292 40.6690584658)"
B440297-37,"LINESTRING (-73.9477935292 40.6690584658, -73.94775209300001 40.6694948657, -73.9477303007 40.6697034584, -73.947712111 40.6699147976, -73.9476830238 40.6702318055)"
B440297-38,"LINESTRING (-73.9476830238 40.6702318055, -73.94764666409999 40.6706284084, -73.947578705 40.6713260983)"
B440297-39,"LINESTRING (-73.947578705 40.6713260983, -73.947563077 40.6714874837, -73.9474794618 40.6723794961, -73.94745110619999 40.67268031)"
B440297-4,"LINESTRING (-73.9432572545 40.6076519895, -73.94328414350001 40.6077955553, -73.94350823729999 40.6089745531)"
B440297-40,"LINESTRING (-73.94745110619999 40.67268031, -73.94739584439999 40.6732715083, -73.9473122269 40.6741607756, -73.94728532169999 40.6744489642)"
B440297-41,"LINESTRING (-73.94728532169999 40.6744489642, -73.94722860500001 40.6750527876, -73.94715589170001 40.675824309)"
B440297-42,"LINESTRING (-73.94715589170001 40.675824309, -73.947144983 40.6759420546, -73.9470758667 40.6767215373, -73.94699953830001 40.6775010166, -73.94697153449999 40.67780732)"
B440297-43,"LINESTRING (-73.94697153449999 40.67780732, -73.946934072 40.6782201159, -73.94692681779999 40.678275008, -73.9469195504 40.6783463686, -73.9469123049 40.6783902815, -73.946885014 40.67870591739999)"
B440297-44,"LINESTRING (-73.946885014 40.67870591739999, -73.9468176944 40.6794854005, -73.9467485903 40.6802401798, -73.9472370992 40.6802651078)"
B440297-45,"LINESTRING (-73.9472370992 40.6802651078, -73.9477292137 40.6802900353, -73.94955706579999 40.6803896628, -73.9502442237 40.6804278398)"
B440297-46,"LINESTRING (-73.9502442237 40.6804278398, -73.95119744909999 40.6804809476, -73.9515399491 40.6804975609, -73.9531983609 40.6805943143, -73.95337138720001 40.6806410456, -73.95344611039999 40.6810264413)"
B440297-47,"LINESTRING (-73.95344611039999 40.6810264413, -73.95351508649999 40.6813821911, -73.9536624002 40.6821151034, -73.9537277938 40.6824409336)"
B440297-48,"LINESTRING (-73.9537277938 40.6824409336, -73.9538097171 40.6828480155, -73.95393043680001 40.6834642641)"
B440297-49,"LINESTRING (-73.95393043680001 40.6834642641, -73.9539534318 40.6835809259, -73.95410075699999 40.6843110927, -73.95424447800001 40.6850440026, -73.95433538970001 40.6854980231)"
B440297-5,"LINESTRING (-73.94350823729999 40.6089745531, -73.9435136152 40.609003376, -73.9435457389 40.6093464905, -73.9436425473 40.6098598137, -73.943686617 40.6101321185)"
B440297-50,"LINESTRING (-73.95433538970001 40.6854980231, -73.954391806 40.6857796585, -73.9545391409 40.6865098245, -73.95468286960001 40.6872454784, -73.9548302109 40.687975644, -73.9548938186 40.6882932383)"
B440297-51,"LINESTRING (-73.9548938186 40.6882932383, -73.9549775518 40.6887112988, -73.9551004492 40.6893382511)"
B440297-52,"LINESTRING (-73.9551004492 40.6893382511, -73.9551212919 40.6894442072, -73.955265037 40.6901743706, -73.9554123894 40.6909072799, -73.9554860633 40.6912789495)"
B440297-53,"LINESTRING (-73.9554860633 40.6912789495, -73.95582569369999 40.6929907152, -73.955899733 40.6933621101)"
B440297-54,"LINESTRING (-73.955899733 40.6933621101, -73.9561193401 40.694463393)"
B440297-55,"LINESTRING (-73.9561193401 40.694463393, -73.9561419839 40.6945773093, -73.9565578519 40.6966703486)"
B440297-56,"LINESTRING (-73.9565578519 40.6966703486, -73.95658049720001 40.6967842648, -73.9569996404 40.6988742839)"
B440297-57,"LINESTRING (-73.9569996404 40.6988742839, -73.95701905189999 40.6989720047, -73.9571664412 40.6997076557, -73.9572239574 40.6999986218, -73.9573713776 40.700693101, -73.9574578508 40.7008221368, -73.9575263182 40.7009099944, -73.9580705931 40.7013960166, -73.9586905693 40.7019534272, -73.9593321853 40.7025273106, -73.9596421805 40.702809581)"
B440297-58,"LINESTRING (-73.9596421805 40.702809581, -73.9598872949 40.7030325412, -73.96003508850001 40.7031615964, -73.96020090270001 40.7033126156, -73.9603414875 40.7034361783, -73.96059382189999 40.7036558458, -73.96120662840001 40.7042104954, -73.9618518929 40.7047871106, -73.9624863561 40.7053499948, -73.96296905760001 40.7057824506)"
B440297-59,"LINESTRING (-73.96296905760001 40.7057824506, -73.96308117229999 40.7058826703, -73.96136370729999 40.7069964787, -73.9612554484 40.7070897642, -73.96114338390001 40.7075233982, -73.96098419569999 40.7083550061, -73.96082501479999 40.7091674004, -73.96079969039999 40.7092963954, -73.9607383221 40.709381462, -73.960583168 40.7094747308, -73.9605723455 40.7094774718, -73.9604352649 40.7095048724, -73.9600926662 40.7094004533, -73.9599628159 40.7094004082, -73.9599519934 40.7094031492, -73.9598582027 40.7094195851, -73.9597932842 40.7094085834, -73.9595794384 40.70933165530001)"
B440297-6,"LINESTRING (-73.943686617 40.6101321185, -73.9436998739 40.6102139197, -73.9438002934 40.61071901010001, -73.94405494109999 40.6119927166, -73.94417318630001 40.612722888, -73.94424814770001 40.6130997839)"
B440297-7,"LINESTRING (-73.94424814770001 40.6130997839, -73.94430947959999 40.6134091513, -73.94450204410001 40.6144319527)"
B440297-8,"LINESTRING (-73.94450204410001 40.6144319527, -73.94453898010001 40.6146279484, -73.94459995609999 40.6149353941, -73.94478683120001 40.6158799656)"
B440297-9,"LINESTRING (-73.94478683120001 40.6158799656, -73.94479005949999 40.6158961614, -73.94482955789999 40.616044399, -73.94486185949999 40.6161843987, -73.9450663216 40.617213792, -73.9451244215 40.6175204125)"
B440298-1,"LINESTRING (-73.9419874518 40.6009389685, -73.9423197655 40.6026842745, -73.94238715829999 40.6030430525)"
B440298-10,"LINESTRING (-73.9451244215 40.6175204125, -73.9455182187 40.6196047168, -73.9455738095 40.6199011801)"
B440298-11,"LINESTRING (-73.9455738095 40.6199011801, -73.94594323279999 40.6218704643)"
