stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
304662,"FLUSHING AV/TOMPKINS AV",,  40.700024, -73.947372,,,0,
304663,"FLUSHING AV/THROOP AV",,  40.700378, -73.944145,,,0,
304664,"FLUSHING AV/BROADWAY",,  40.700626, -73.941971,,,0,
304665,"FLUSHING AV/BEAVER ST",,  40.701191, -73.939583,,,0,
304666,"FLUSHING AV/BUSHWICK AV",,  40.701946, -73.936539,,,0,
304668,"FLUSHING AV/EVERGREEN AV",,  40.702766, -73.933556,,,0,
304669,"FLUSHING AV/WILSON AV",,  40.703876, -73.930725,,,0,
304670,"FLUSHING AV/KNICKERBOCKER AV",,  40.704792, -73.928383,,,0,
304672,"FLUSHING AV/WYCKOFF AV",,  40.707569, -73.923859,,,0,
304696,"FLUSHING AV/HARRISON PL",,  40.707314, -73.924377,,,0,
304698,"FLUSHING AV/KNICKERBOCKER AV",,  40.704807, -73.928658,,,0,
304699,"FLUSHING AV/MORGAN AV",,  40.703693, -73.931511,,,0,
304701,"FLUSHING AV/EVERGREEN AV",,  40.702694, -73.934113,,,0,
304703,"FLUSHING AV/BUSHWICK AV",,  40.701859, -73.937485,,,0,
304705,"FLUSHING AV/HUMBOLDT ST",,  40.701019, -73.940872,,,0,
304708,"FLUSHING AV/HARRISON AV",,  40.700191, -73.947029,,,0,
304709,"FLUSHING AV/GERRY ST",,  40.699898, -73.949577,,,0,
304710,"FLUSHING AV/LEE AV",,  40.699409, -73.953804,,,0,
304711,"FLUSHING AV/BEDFORD AV",,  40.698956, -73.957466,,,0,
304712,"FLUSHING AV/FRANKLIN AV",,  40.698669, -73.959282,,,0,
304713,"FLUSHING AV/CLASSON AV",,  40.698265, -73.961761,,,0,
304716,"FLUSHING AV/VANDERBILT AV",,  40.697933, -73.971283,,,0,
304717,"FLUSHING AV/CUMBERLAND ST",,  40.698071, -73.974670,,,0,
304718,"FLUSHING AV/N PORTLAND AV",,  40.698174, -73.977203,,,0,
304721,"SANDS ST/GOLD ST",,  40.699879, -73.983475,,,0,
304722,"SANDS ST/JAY ST",,  40.700272, -73.987381,,,0,
304841,"PUTNAM AV/MYRTLE AV",,  40.699718, -73.907356,,,0,
304842,"PUTNAM AV/WYCKOFF AV",,  40.698376, -73.908730,,,0,
304850,"GRAND ST/BEDFORD AV",,  40.714321, -73.961151,,,0,
304863,"GRAND ST/METRO BRIDGE",,  40.713982, -73.932068,,,0,
304920,"GRAND ST/GARDNER AV",,  40.715477, -73.926888,,,0,
304938,"GRAND ST/ROEBLING ST",,  40.713497, -73.958672,,,0,
304940,"DRIGGS AV/S 2 ST",,  40.712460, -73.960785,,,0,
304942,"RALPH AV/GATES AV",,  40.688942, -73.923988,,,0,
304943,"BROADWAY/BEDFORD AV",,  40.710442, -73.964333,,,0,
304947,"WILLIAMS AV/FLATLANDS AV",,  40.650074, -73.891472,,,0,
304954,"ROCKAWAY PY/GLENWOOD RD",,  40.645103, -73.902184,,,0,
304955,"ROCKAWAY PY/FARRAGUT RD",,  40.646931, -73.904213,,,0,
304956,"ROCKAWAY AV/FOSTER AV",,  40.648449, -73.905228,,,0,
304957,"ROCKAWAY AV/AV D",,  40.651516, -73.906006,,,0,
304958,"ROCKAWAY AV/DITMAS AV",,  40.653252, -73.906464,,,0,
304959,"ROCKAWAY AV/LINDEN BL",,  40.655243, -73.906975,,,0,
304960,"ROCKAWAY AV/HEGEMAN AV",,  40.656178, -73.907211,,,0,
304962,"ROCKAWAY AV/NEWPORT ST",,  40.659817, -73.908142,,,0,
304973,"ROCKAWAY AV/PACIFIC ST",,  40.675884, -73.910881,,,0,
304974,"ROCKAWAY AV/ATLANTIC AV",,  40.676712, -73.910805,,,0,
304975,"ROCKAWAY AV/FULTON ST",,  40.678688, -73.910858,,,0,
304976,"ROCKAWAY AV/MAC DOUGAL ST",,  40.680546, -73.911224,,,0,
304977,"ROCKAWAY AV/MARION ST",,  40.682030, -73.911514,,,0,
304978,"ROCKAWAY AV/BROADWAY",,  40.683357, -73.911514,,,0,
304983,"WILSON AV/DECATUR ST",,  40.690010, -73.906815,,,0,
304984,"WILSON AV/SCHAEFFER ST",,  40.690426, -73.907547,,,0,
304986,"WILSON AV/HALSEY ST",,  40.691486, -73.909416,,,0,
304987,"WILSON AV/HANCOCK ST",,  40.692547, -73.911270,,,0,
304988,"WILSON AV/CORNELIA ST",,  40.693451, -73.912857,,,0,
304990,"WILSON AV/GATES AV",,  40.695473, -73.916367,,,0,
304991,"WILSON AV/GROVE ST",,  40.696400, -73.918045,,,0,
304992,"WILSON AV/BLEECKER ST",,  40.697315, -73.919655,,,0,
304993,"WILSON AV/HIMROD ST",,  40.698318, -73.921425,,,0,
304994,"WILSON AV/STANHOPE ST",,  40.698994, -73.922600,,,0,
304995,"WILSON AV/DE KALB AV",,  40.699871, -73.924156,,,0,
304996,"WILSON AV/WILLOUGHBY AV",,  40.701118, -73.926346,,,0,
304997,"WILSON AV/TROUTMAN ST",,  40.702007, -73.927902,,,0,
304998,"WILSON AV/MELROSE ST",,  40.702827, -73.929344,,,0,
304999,"WILSON AV/FLUSHING AV",,  40.703739, -73.930954,,,0,
305000,"MORGAN AV/THAMES ST",,  40.704819, -73.931404,,,0,
305001,"HARRISON PL/MORGAN AV",,  40.706367, -73.931503,,,0,
305002,"JOHNSON AV/MORGAN AV",,  40.707729, -73.932800,,,0,
305003,"JOHNSON AV/BOGART ST",,  40.707485, -73.934364,,,0,
305004,"JOHNSON AV/WHITE ST",,  40.707352, -73.935783,,,0,
305006,"JOHNSON AV/HUMBOLT ST",,  40.706768, -73.941757,,,0,
305009,"MESEROLE ST/MANHATTAN AV",,  40.707924, -73.945389,,,0,
305010,"MESEROLE ST/LEONARD ST",,  40.707764, -73.947037,,,0,
305011,"MESEROLE ST/LORIMER ST",,  40.707611, -73.948669,,,0,
305012,"MESEROLE ST/UNION AV",,  40.707447, -73.950371,,,0,
305013,"S 4 ST/HEWES ST",,  40.707970, -73.952026,,,0,
305014,"S 4 ST/HOOPER ST",,  40.708527, -73.953560,,,0,
305015,"S 4 ST/RODNEY ST",,  40.709332, -73.955765,,,0,
305021,"S 5 ST/RODNEY ST",,  40.708511, -73.955986,,,0,
305022,"S 5 ST/KEAP ST",,  40.708103, -73.954796,,,0,
305023,"S 5 ST/HOOPER ST",,  40.707596, -73.953331,,,0,
305024,"S 5 ST/MONTROSE AV",,  40.706738, -73.950844,,,0,
305025,"MONTROSE AV/LORIMER ST",,  40.706821, -73.947777,,,0,
305026,"MONTROSE AV/LEONARD ST",,  40.706985, -73.946083,,,0,
305027,"MONTROSE AV/MANHATTAN AV",,  40.707157, -73.944405,,,0,
305028,"MONTROSE AV/GRAHAM AV",,  40.707314, -73.942764,,,0,
305029,"MONTROSE AV/BUSHWICK AV",,  40.707573, -73.940002,,,0,
305030,"JOHNSON AV/BUSHWICK AV",,  40.706898, -73.939255,,,0,
305031,"JOHNSON AV/WHITE ST",,  40.707264, -73.935471,,,0,
305032,"JOHNSON AV/BOGART ST",,  40.707489, -73.933502,,,0,
305033,"JOHNSON AV/MORGAN AV",,  40.707672, -73.932381,,,0,
305034,"MORGAN AV/HARRISON PL",,  40.706039, -73.931877,,,0,
305035,"MORGAN AV/THAMES ST",,  40.704662, -73.931496,,,0,
305036,"MORGAN AV/FLUSHING AV",,  40.703911, -73.931282,,,0,
305037,"WILSON AV/GEORGE ST",,  40.702839, -73.929604,,,0,
305038,"WILSON AV/JEFFERSON ST",,  40.701954, -73.928040,,,0,
305039,"WILSON AV/STARR ST",,  40.701111, -73.926559,,,0,
305040,"WILSON AV/SUYDAM ST",,  40.700230, -73.925003,,,0,
305041,"WILSON AV/DE KALB AV",,  40.699417, -73.923576,,,0,
305042,"WILSON AV/MYRTLE AV",,  40.698524, -73.922005,,,0,
305043,"WILSON AV/GREENE AV",,  40.697289, -73.919861,,,0,
305044,"WILSON AV/MENAHAN ST",,  40.696529, -73.918503,,,0,
305047,"WILSON AV/WOODBINE ST",,  40.694386, -73.914742,,,0,
305048,"WILSON AV/PUTNAM AV",,  40.693546, -73.913254,,,0,
305049,"WILSON AV/JEFFERSON AV",,  40.692570, -73.911552,,,0,
305050,"WILSON AV/HALSEY ST",,  40.691513, -73.909691,,,0,
305052,"WILSON AV/SCHAEFFER ST",,  40.689999, -73.907028,,,0,
305053,"WILSON AV/COOPER ST",,  40.689392, -73.905968,,,0,
305054,"COOPER ST/CENTRAL AV",,  40.687641, -73.907555,,,0,
305055,"COOPER ST/EVERGREEN AV",,  40.686195, -73.908981,,,0,
305056,"COOPER ST/BUSHWICK AV",,  40.684727, -73.910416,,,0,
305057,"COOPER ST/BROADWAY",,  40.683620, -73.911499,,,0,
305058,"ROCKAWAY AV/CHAUNCEY ST",,  40.682182, -73.911690,,,0,
305059,"ROCKAWAY AV/SUMPTER ST",,  40.680706, -73.911385,,,0,
305060,"ROCKAWAY AV/FULTON ST",,  40.678402, -73.910934,,,0,
305061,"ROCKAWAY AV/ATLANTIC AV",,  40.675953, -73.911049,,,0,
305062,"ROCKAWAY AV/DEAN ST",,  40.674400, -73.911201,,,0,
305064,"ROCKAWAY AV/PROSPECT PL",,  40.672337, -73.911400,,,0,
305065,"ROCKAWAY AV/PITKIN AV",,  40.669353, -73.910736,,,0,
305066,"ROCKAWAY AV/SUTTER AV",,  40.666862, -73.910103,,,0,
305067,"ROCKAWAY AV/BLAKE AV",,  40.665333, -73.909714,,,0,
305068,"ROCKAWAY AV/DUMONT AV",,  40.663803, -73.909325,,,0,
305069,"ROCKAWAY AV/LIVONIA AV",,  40.662220, -73.908920,,,0,
305070,"ROCKAWAY AV/RIVERDALE AV",,  40.660679, -73.908516,,,0,
305071,"ROCKAWAY AV/NEWPORT ST",,  40.659096, -73.908112,,,0,
305072,"ROCKAWAY AV/LOTT AV",,  40.657871, -73.907768,,,0,
305075,"ROCKAWAY AV/DITMAS AV",,  40.653111, -73.906586,,,0,
305076,"ROCKAWAY AV/AV D",,  40.651112, -73.906075,,,0,
305077,"ROCKAWAY AV/FOSTER AV",,  40.648666, -73.905449,,,0,
305078,"ROCKAWAY PKY/FARRAGUT RD",,  40.646698, -73.904175,,,0,
305087,"E 108 ST/GLENWOOD RD",,  40.650707, -73.894417,,,0,
305088,"E 108 ST/FARRAGUT RD",,  40.652168, -73.896049,,,0,
305089,"E 108 ST/STANLEY AV",,  40.653351, -73.897362,,,0,
305090,"STANLEY AV/WILLIAMS AV",,  40.654308, -73.895393,,,0,
305092,"WILLIAMS AV/GLENWOOD RD",,  40.651035, -73.892540,,,0,
305095,"VAN DYKE ST/VAN BRUNT ST",,  40.675697, -74.014664,,,0,
305096,"VAN BRUNT ST/DIKEMAN ST",,  40.676987, -74.013229,,,0,
305097,"VAN BRUNT ST/SULLIVAN ST",,  40.677757, -74.012329,,,0,
305098,"VAN BRUNT ST/PIONEER ST",,  40.679115, -74.010727,,,0,
305099,"VAN BRUNT ST/VERONA ST",,  40.680191, -74.009468,,,0,
305100,"VAN BRUNT ST/SEABRING ST",,  40.681492, -74.007950,,,0,
305103,"COLUMBIA ST/UNION ST",,  40.684643, -74.002815,,,0,
305108,"COLUMBIA ST/ATLANTIC AV",,  40.691444, -73.999435,,,0,
305109,"ATLANTIC AV/HICKS ST",,  40.690990, -73.997536,,,0,
305110,"ATLANTIC AV/HENRY ST",,  40.690701, -73.996399,,,0,
305111,"ATLANTIC AV/CLINTON ST",,  40.690094, -73.994156,,,0,
305112,"ATLANTIC AV/COURT ST",,  40.689564, -73.992203,,,0,
305125,"VANDERBILT AV/MYRTLE AV",,  40.693455, -73.969818,,,0,
305126,"VANDERBILT AV/PARK AV",,  40.695751, -73.970306,,,0,
305139,"WYTHE AV/ROSS ST",,  40.703445, -73.964653,,,0,
305140,"WYTHE AV/CLYMER ST",,  40.705185, -73.966492,,,0,
305141,"DIVISION AV/BERRY ST",,  40.707161, -73.965981,,,0,
305154,"BEDFORD AV/MANHATTAN AV",,  40.723957, -73.951050,,,0,
305155,"MANHATTAN AV/NORMAN AV",,  40.725769, -73.951843,,,0,
305156,"MANHATTAN AV/MESEROLE AV",,  40.727417, -73.952789,,,0,
305157,"MANHATTAN AV/CALYER ST",,  40.728436, -73.953369,,,0,
305159,"MANHATTAN AV/GREENPOINT AV",,  40.730537, -73.954224,,,0,
305162,"MC GUINNESS BL/FREEMAN ST",,  40.734604, -73.952225,,,0,
305166,"MCGUINNESS BL/FREEMAN ST",,  40.734760, -73.952736,,,0,
305167,"MANHATTAN AV/FREEMAN ST",,  40.734066, -73.954994,,,0,
305170,"MANHATTAN AV/GREENPOINT AV",,  40.729824, -73.954178,,,0,
305171,"MANHATTAN AV/CALYER ST",,  40.727818, -73.953171,,,0,
305172,"MANHATTAN AV/MESEROLE AV",,  40.726765, -73.952576,,,0,
305173,"MANHATTAN AV/NORMAN AV",,  40.725109, -73.951630,,,0,
305174,"MANHATTAN AV/NASSAU AV",,  40.723454, -73.950691,,,0,
305175,"MANHATTAN AV/DRIGGS AV",,  40.722309, -73.950043,,,0,
305177,"DRIGGS AV/UNION AV",,  40.720524, -73.952705,,,0,
305179,"DRIGGS AV/N 11 ST",,  40.719036, -73.954376,,,0,
305181,"DRIGGS AV/N 7 ST",,  40.716824, -73.956734,,,0,
305182,"DRIGGS AV/N 4 ST",,  40.715176, -73.958519,,,0,
305183,"DRIGGS AV/GRAND ST",,  40.713631, -73.960052,,,0,
305185,"DRIGGS AV/S 4 ST",,  40.711102, -73.961655,,,0,
305186,"DRIGGS AV/BROADWAY",,  40.710030, -73.962318,,,0,
305191,"WYTHE AV/CLYMER ST",,  40.704872, -73.966515,,,0,
305192,"WYTHE AV/ROSS ST",,  40.702869, -73.964081,,,0,
305211,"JAY ST/FULTON ST",,  40.691654, -73.987427,,,0,
305215,"COURT ST/ATLANTIC AV",,  40.689857, -73.992363,,,0,
305216,"ATLANTIC AV/CLINTON ST",,  40.690434, -73.994736,,,0,
305217,"ATLANTIC AV/HENRY ST",,  40.690807, -73.996086,,,0,
305224,"COLUMBIA ST/SACKETT ST",,  40.684799, -74.002892,,,0,
305226,"COLUMBIA ST/CARROLL ST",,  40.682793, -74.003853,,,0,
305228,"VAN BRUNT ST/SUMMIT ST",,  40.682991, -74.006386,,,0,
305229,"VAN BRUNT ST/COMMERCE ST",,  40.681156, -74.008545,,,0,
305230,"VAN BRUNT ST/VERONA ST",,  40.679825, -74.010101,,,0,
305232,"VAN BRUNT ST/WOLCOTT ST",,  40.677143, -74.013245,,,0,
305233,"VAN BRUNT ST/COFFEY ST",,  40.676083, -74.014488,,,0,
305234,"BEARD ST/VAN BRUNT ST",,  40.674934, -74.015266,,,0,
305263,"GRAHAM AV/GRAND ST",,  40.711975, -73.943886,,,0,
305264,"GRAHAM AV/AINSLIE ST",,  40.713383, -73.944115,,,0,
305265,"GRAHAM AV/METROPOLITAN AV",,  40.714870, -73.944366,,,0,
305271,"GRAHAM AV/ENGERT AV",,  40.721767, -73.947021,,,0,
305272,"GRAHAM AV/DRIGGS AV",,  40.722630, -73.947342,,,0,
305284,"MANHATTAN AV/EAGLE ST",,  40.735462, -73.955025,,,0,
305286,"BOX ST/MANHATTAN AV",,  40.737198, -73.955757,,,0,
305287,"BOX ST/MANHATTAN AV",,  40.737194, -73.955673,,,0,
305299,"GRAHAM AV/ENGERT AV",,  40.721161, -73.946869,,,0,
305300,"GRAHAM AV/MEEKER AV",,  40.719585, -73.945702,,,0,
305301,"GRAHAM AV/RICHARDSON ST",,  40.718445, -73.945114,,,0,
305304,"GRAHAM AV/METROPOLITAN AV",,  40.714199, -73.944420,,,0,
305305,"GRAHAM AV/AINSLIE ST",,  40.712799, -73.944183,,,0,
305306,"GRAHAM AV/GRAND ST",,  40.711308, -73.943939,,,0,
305308,"GRAHAM AV/SCHOLES ST",,  40.708466, -73.943466,,,0,
305310,"GRAHAM AV/JOHNSON AV",,  40.706287, -73.943115,,,0,
305311,"GRAHAM AV/SEIGEL ST",,  40.704147, -73.942764,,,0,
305312,"GRAHAM AV/COOK ST",,  40.702034, -73.942413,,,0,
305334,"4 AV/100 ST",,  40.612915, -74.033455,,,0,
305335,"4 AV/MARINE AV",,  40.614235, -74.032303,,,0,
305338,"5 AV/92 ST",,  40.618114, -74.029022,,,0,
305341,"5 AV/86 ST",,  40.621754, -74.025902,,,0,
305344,"5 AV/80 ST",,  40.626053, -74.023956,,,0,
305346,"5 AV/BAY RIDGE PY",,  40.629814, -74.022415,,,0,
305348,"5 AV/Bay Ridge AV",,  40.633755, -74.020805,,,0,
305349,"5 AV/SENATOR ST",,  40.635002, -74.020294,,,0,
305350,"5 AV/66 ST",,  40.636272, -74.019394,,,0,
305353,"5 AV/60 ST",,  40.639690, -74.015846,,,0,
305357,"5 AV/52 ST",,  40.644184, -74.011177,,,0,
305358,"5 AV/50 ST",,  40.645298, -74.010017,,,0,
305361,"5 AV/44 ST",,  40.648651, -74.006516,,,0,
305362,"5 AV/41 ST",,  40.650345, -74.004761,,,0,
305363,"5 AV/39 ST",,  40.651478, -74.003571,,,0,
305364,"5 AV/36 ST",,  40.652809, -74.002167,,,0,
305365,"5 AV/34 ST",,  40.654297, -74.000648,,,0,
305367,"5 AV/30 ST",,  40.656548, -73.998314,,,0,
305369,"5 AV/26 ST",,  40.658779, -73.995979,,,0,
305370,"5 AV/24 ST",,  40.659836, -73.994873,,,0,
305373,"5 AV/18 ST",,  40.663219, -73.991348,,,0,
305377,"5 AV/11 ST",,  40.668190, -73.987015,,,0,
305380,"5 AV/5 ST",,  40.671806, -73.983994,,,0,
305388,"5 AV/BERGEN ST",,  40.681728, -73.976768,,,0,
305392,"ATLANTIC AV/NEVINS ST",,  40.686333, -73.983040,,,0,
305393,"ATLANTIC AV/BOND ST",,  40.687145, -73.985138,,,0,
305394,"ATLANTIC AV/HOYT ST",,  40.688015, -73.987373,,,0,
305395,"ATLANTIC AV/SMITH ST",,  40.688816, -73.989479,,,0,
305396,"ATLANTIC AV/BOERUM PL",,  40.689346, -73.991043,,,0,
305397,"ATLANTIC AV/COURT ST",,  40.689808, -73.992531,,,0,
305407,"ATLANTIC AV/SMITH ST",,  40.688370, -73.988808,,,0,
305408,"ATLANTIC AV/HOYT ST",,  40.687565, -73.986725,,,0,
305409,"ATLANTIC AV/BOND ST",,  40.686733, -73.984589,,,0,
305410,"ATLANTIC AV/NEVINS ST",,  40.685921, -73.982506,,,0,
305411,"ATLANTIC AV/3 AV",,  40.685314, -73.980911,,,0,
305412,"ATLANTIC AV/4 AV",,  40.684410, -73.978607,,,0,
305413,"5 AV/DEAN ST",,  40.681866, -73.976860,,,0,
305423,"5 AV/9 ST",,  40.668911, -73.986641,,,0,
305426,"5 AV/15 ST",,  40.665348, -73.989616,,,0,
305427,"5 AV/PROSPECT AV",,  40.664112, -73.990593,,,0,
305428,"5 AV/18 ST",,  40.662842, -73.991989,,,0,
305431,"5 AV/24 ST",,  40.659500, -73.995445,,,0,
305432,"5 AV/26 ST",,  40.658333, -73.996666,,,0,
305434,"5 AV/30 ST",,  40.656094, -73.998993,,,0,
305437,"5 AV/36 ST",,  40.653049, -74.002159,,,0,
305438,"5 AV/39 ST",,  40.651062, -74.004227,,,0,
305439,"5 AV/42 ST",,  40.649384, -74.005974,,,0,
305442,"5 AV/48 ST",,  40.646034, -74.009468,,,0,
305443,"5 AV/50 ST",,  40.644913, -74.010620,,,0,
305445,"5 AV/53 ST",,  40.643234, -74.012375,,,0,
305446,"5 AV/56 ST",,  40.641556, -74.014114,,,0,
305447,"5 AV/58 ST",,  40.640606, -74.015022,,,0,
305451,"5 AV/66 ST",,  40.635853, -74.020050,,,0,
305452,"5 AV/SENATOR ST",,  40.634686, -74.020599,,,0,
305453,"5 AV/BAY RIDGE AV",,  40.633190, -74.021217,,,0,
305455,"5 AV/BAY RIDGE PY",,  40.629200, -74.022850,,,0,
305458,"5 AV/81 ST",,  40.624786, -74.024651,,,0,
305460,"5 AV/86 ST",,  40.621231, -74.026527,,,0,
305477,"HARWAY AV/28 AV",,  40.589020, -73.986244,,,0,
305479,"HARWAY AV/27 AV",,  40.590340, -73.988426,,,0,
305480,"HARWAY AV/BAY 43 ST",,  40.591213, -73.989876,,,0,
305481,"HARWAY AV/BAY 41 ST",,  40.592121, -73.991371,,,0,
305483,"BATH AV/25 AV",,  40.594551, -73.991158,,,0,
305484,"BATH AV/24 AV",,  40.595905, -73.993378,,,0,
305487,"BATH AV/BAY PY",,  40.598854, -73.997643,,,0,
305490,"BATH AV/20 AV",,  40.601700, -74.001839,,,0,
305493,"BATH AV/18 AV",,  40.604153, -74.006470,,,0,
305496,"BATH AV/16 AV",,  40.606956, -74.011108,,,0,
305500,"14 AV/BENSON AV",,  40.610889, -74.013535,,,0,
305503,"86 ST/12 AV",,  40.615665, -74.016380,,,0,
305504,"86 ST/11 AV",,  40.616993, -74.018578,,,0,
305505,"86 ST/7 AV",,  40.618778, -74.021538,,,0,
305511,"86 ST/FT HAMILTON PY",,  40.620152, -74.024178,,,0,
305512,"86 ST/DAHLGREN PL",,  40.619301, -74.022766,,,0,
305513,"86 ST/7 AV",,  40.618176, -74.020912,,,0,
305514,"86 ST/11 AV",,  40.616501, -74.018143,,,0,
305515,"86 ST/12 AV",,  40.615395, -74.016312,,,0,
305519,"BATH AV/14 AV",,  40.609123, -74.014977,,,0,
305522,"BATH AV/16 AV",,  40.606441, -74.010544,,,0,
305525,"BATH AV/18 AV",,  40.603642, -74.005875,,,0,
305528,"BATH AV/20 AV",,  40.601166, -74.001297,,,0,
305531,"BATH AV/BAY PY",,  40.598228, -73.997017,,,0,
305532,"BATH AV/23 AV",,  40.596821, -73.994972,,,0,
305537,"HARWAY AV/BAY 41 ST",,  40.591652, -73.990875,,,0,
305538,"HARWAY AV/BAY 43 ST",,  40.590752, -73.989380,,,0,
305539,"HARWAY AV/27 AV",,  40.589859, -73.987907,,,0,
305544,"MERMAID AV/STILLWELL AV",,  40.576973, -73.981400,,,0,
305554,"SMITH ST/WARREN ST",,  40.685738, -73.991066,,,0,
305560,"DEAN ST/4 AV",,  40.683167, -73.979416,,,0,
305561,"DEAN ST/5 AV",,  40.682133, -73.976761,,,0,
305582,"ST MARKS AV/RALPH AV",,  40.673637, -73.922272,,,0,
305597,"BERGEN ST/NEW YORK AV",,  40.676018, -73.947594,,,0,
305598,"BERGEN ST/NOSTRAND AV",,  40.676170, -73.950325,,,0,
305600,"BERGEN ST/FRANKLIN AV",,  40.676941, -73.956139,,,0,
305606,"BERGEN ST/CARLTON AV",,  40.680206, -73.971748,,,0,
305607,"BERGEN ST/FLATBUSH AV",,  40.680893, -73.974960,,,0,
305608,"BERGEN ST/5 AV",,  40.681477, -73.976883,,,0,
305610,"BERGEN ST/3 AV",,  40.683403, -73.981827,,,0,
305611,"BERGEN ST/NEVINS ST",,  40.684193, -73.983841,,,0,
305612,"BERGEN ST/BOND ST",,  40.685207, -73.986458,,,0,
305613,"BERGEN ST/HOYT ST",,  40.686050, -73.988609,,,0,
305616,"COURT ST/WARREN ST",,  40.686478, -73.993996,,,0,
305617,"COURT ST/KANE ST",,  40.685184, -73.994621,,,0,
305618,"COURT ST/SACKETT ST",,  40.683178, -73.995583,,,0,
305624,"20 ST/8 AV",,  40.658161, -73.986511,,,0,
305626,"7 AV/PROSPECT AV",,  40.661697, -73.985794,,,0,
305627,"7 AV/15 ST",,  40.663483, -73.984314,,,0,
305628,"7 AV/13 ST",,  40.664692, -73.983307,,,0,
305629,"7 AV/11 ST",,  40.665909, -73.982285,,,0,
305630,"7 AV/9 ST",,  40.667164, -73.981239,,,0,
305632,"7 AV/3 ST",,  40.670750, -73.978241,,,0,
305633,"7 AV/GARFIELD PL",,  40.672527, -73.976768,,,0,
305634,"7 AV/UNION ST",,  40.674717, -73.975197,,,0,
305635,"7 AV/LINCOLN PL",,  40.675610, -73.974586,,,0,
305636,"7 AV/STERLING PL",,  40.677315, -73.973442,,,0,
305670,"7 AV/FLATBUSH AV",,  40.677811, -73.973267,,,0,
305671,"7 AV/STERLING PL",,  40.676853, -73.973930,,,0,
305672,"7 AV/BERKELEY PL",,  40.675209, -73.975037,,,0,
305673,"7 AV/UNION ST",,  40.674278, -73.975975,,,0,
305674,"7 AV/GARFIELD PL",,  40.672108, -73.977348,,,0,
305675,"7 AV/3 ST",,  40.670288, -73.978867,,,0,
305676,"7 AV/6 ST",,  40.668484, -73.980362,,,0,
305677,"7 AV/9 ST",,  40.666649, -73.981895,,,0,
305678,"7 AV/11 ST",,  40.665459, -73.982887,,,0,
305679,"7 AV/13 ST",,  40.664272, -73.983887,,,0,
305680,"7 AV/15 ST",,  40.663044, -73.984901,,,0,
305681,"7 AV/PROSPECT AV",,  40.661602, -73.986107,,,0,
305682,"7 AV/18 ST",,  40.660156, -73.987602,,,0,
305684,"8 AV/20 ST",,  40.658119, -73.985909,,,0,
305687,"WEST BRIGHTON AV/W 2 ST",,  40.576332, -73.970245,,,0,
305688,"WEST BRIGHTON AV/OCEAN PY",,  40.576256, -73.968964,,,0,
305694,"CONEY ISLAND AV/OCEAN VIEW AV",,  40.580181, -73.959732,,,0,
305695,"CONEY ISLAND AV/NEPTUNE AV",,  40.581856, -73.959801,,,0,
305696,"CONEY ISLAND AV/GUIDER AV",,  40.583004, -73.959892,,,0,
305698,"CONEY ISLAND AV/AV Y",,  40.589771, -73.960403,,,0,
305699,"CONEY ISLAND AV/AV X",,  40.591965, -73.960571,,,0,
305700,"CONEY ISLAND AV/GRAVESEND NECK RD",,  40.594704, -73.960777,,,0,
305701,"CONEY ISLAND AV/AV V",,  40.596443, -73.960915,,,0,
305702,"CONEY ISLAND AV/AV U",,  40.598194, -73.961044,,,0,
305703,"CONEY ISLAND AV/AV T",,  40.600899, -73.961258,,,0,
305704,"CONEY ISLAND AV/AV S",,  40.603340, -73.961449,,,0,
305705,"CONEY ISLAND AV/AV R",,  40.605663, -73.961624,,,0,
305706,"CONEY ISLAND AV/KINGS HY",,  40.607182, -73.961739,,,0,
305707,"CONEY ISLAND AV/AV P",,  40.610420, -73.962326,,,0,
305708,"CONEY ISLAND AV/AV O",,  40.612907, -73.962791,,,0,
305709,"CONEY ISLAND AV/AV N",,  40.615540, -73.963295,,,0,
305710,"CONEY ISLAND AV/CHESTNUT AV",,  40.617233, -73.963615,,,0,
305711,"CONEY ISLAND AV/AV L",,  40.620354, -73.964203,,,0,
305712,"CONEY ISLAND AV/AV K",,  40.622730, -73.964653,,,0,
305713,"CONEY ISLAND AV/AV J",,  40.625065, -73.965103,,,0,
305715,"CONEY ISLAND AV/AV H",,  40.629936, -73.966019,,,0,
305716,"CONEY ISLAND AV/FOSTER AV",,  40.632229, -73.966629,,,0,
305718,"CONEY ISLAND AV/DITMAS AV",,  40.635593, -73.967598,,,0,
305719,"CONEY ISLAND AV/DORCHESTER RD",,  40.637589, -73.968178,,,0,
305720,"CONEY ISLAND AV/CORTELYOU RD",,  40.639660, -73.968773,,,0,
305721,"CONEY ISLAND AV/SLOCUM PL",,  40.642010, -73.969452,,,0,
305722,"CONEY ISLAND AV/BEVERLEY RD",,  40.644089, -73.970055,,,0,
305724,"CONEY ISLAND AV/CHURCH AV",,  40.646767, -73.970833,,,0,
305725,"CONEY ISLAND AV/CATON AV",,  40.648598, -73.971359,,,0,
305727,"PROSPECT PK SW/GREENWOOD AV",,  40.652992, -73.972687,,,0,
305728,"PROSPECT PK SW/VANDERBILT ST",,  40.655037, -73.973274,,,0,
305729,"PROSPECT PK SW/TERRACE PL",,  40.656765, -73.973778,,,0,
305730,"PROSPECT PK SW/11 AV",,  40.658943, -73.975441,,,0,
305731,"PROSPECT PK SW/10 AV",,  40.660072, -73.977776,,,0,
