route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
B98A,BS_C4-Saturday,BS_C4-Saturday-023200_B98A_3,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-024200_B98A_4,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-025200_B98A_11,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-026200_B98A_8,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-028200_B98A_3,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-029200_B98A_4,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-030200_B98A_10,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-031200_B98A_8,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-032200_B98A_12,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-033200_B98A_11,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-034200_B98A_13,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-035200_B98A_10,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-036200_B98A_14,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-037200_B98A_12,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-038200_B98A_11,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-039200_B98A_13,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-040200_B98A_10,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-041200_B98A_14,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-042000_B98A_12,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-042800_B98A_11,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-043600_B98A_16,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-044400_B98A_15,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-045200_B98A_17,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-046000_B98A_14,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-046800_B98A_13,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-047600_B98A_11,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-048400_B98A_16,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-049200_B98A_15,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-050000_B98A_17,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-050800_B98A_12,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-051600_B98A_13,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-052400_B98A_11,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-053200_B98A_16,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-054000_B98A_15,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-054800_B98A_17,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-055600_B98A_12,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-056400_B98A_13,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-057200_B98A_14,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-058000_B98A_16,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-058800_B98A_15,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-059600_B98A_17,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-060400_B98A_12,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-061200_B98A_13,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-062000_B98A_14,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-062800_B98A_16,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-063600_B98A_15,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-064400_B98A_17,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-065200_B98A_12,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-066000_B98A_13,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-066800_B98A_14,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-067600_B98A_16,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-068400_B98A_18,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-069200_B98A_17,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-070000_B98A_12,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-070800_B98A_13,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-071600_B98A_14,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-072400_B98A_16,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-073200_B98A_18,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-074000_B98A_15,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-074800_B98A_19,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-075600_B98A_13,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-076400_B98A_14,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-077200_B98A_17,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-078000_B98A_18,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-078800_B98A_15,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-079600_B98A_19,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-080400_B98A_16,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-081200_B98A_14,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-082000_B98A_17,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-082800_B98A_18,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-083600_B98A_15,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-084400_B98A_19,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-085200_B98A_16,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-086000_B98A_20,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-086800_B98A_17,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-087600_B98A_18,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-088400_B98A_21,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-089200_B98A_22,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-090000_B98A_23,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-090800_B98A_20,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-091600_B98A_24,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-092400_B98A_19,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-093200_B98A_21,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-094000_B98A_22,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-094800_B98A_23,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-095600_B98A_18,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-096400_B98A_24,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-097200_B98A_19,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-098000_B98A_21,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-098800_B98A_22,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-099600_B98A_20,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-100400_B98A_18,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-101200_B98A_24,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-102000_B98A_19,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-102800_B98A_21,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-103600_B98A_22,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-104400_B98A_20,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-105200_B98A_18,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-106000_B98A_23,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-106800_B98A_19,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-107600_B98A_21,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-108400_B98A_22,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-109200_B98A_20,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-110000_B98A_18,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-110800_B98A_23,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-111600_B98A_19,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-112400_B98A_24,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-113200_B98A_22,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-114200_B98A_20,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-115200_B98A_23,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-116200_B98A_19,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-117200_B98A_24,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-118200_B98A_21,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-119200_B98A_20,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-120200_B98A_23,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-121200_B98A_22,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-122200_B98A_24,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-123200_B98A_21,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-124200_B98A_20,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-125200_B98A_23,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-126200_B98A_22,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-127200_B98A_24,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-128200_B98A_21,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-129200_B98A_20,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-130200_B98A_23,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-131200_B98A_22,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-132200_B98A_24,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-133200_B98A_21,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-009500_B98A_6,G TRAIN TO LORIMER ST via McGUINNESS BL,1,B98A0004
B98A,BS_C4-Saturday,BS_C4-Saturday-006700_B98A_6,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-029500_B98A_6,G TRAIN TO LORIMER ST via McGUINNESS BL,1,B98A0004
B98A,BS_C4-Saturday,BS_C4-Saturday-026700_B98A_6,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-024500_B98A_6,G TRAIN TO LORIMER ST via McGUINNESS BL,1,B98A0004
B98A,BS_C4-Saturday,BS_C4-Saturday-021700_B98A_6,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-019500_B98A_6,G TRAIN TO LORIMER ST via McGUINNESS BL,1,B98A0004
B98A,BS_C4-Saturday,BS_C4-Saturday-016700_B98A_6,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-014500_B98A_6,G TRAIN TO LORIMER ST via McGUINNESS BL,1,B98A0004
B98A,BS_C4-Saturday,BS_C4-Saturday-011700_B98A_6,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday-BM,BS_C4-Saturday-BM-141500_B98A_2,G TRAIN TO LORIMER ST via McGUINNESS BL,1,B98A0004
B98A,BS_C4-Saturday,BS_C4-Saturday-025500_B98A_2,G TRAIN TO LORIMER ST via McGUINNESS BL,1,B98A0004
B98A,BS_C4-Saturday,BS_C4-Saturday-022700_B98A_2,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-020500_B98A_2,G TRAIN TO LORIMER ST via McGUINNESS BL,1,B98A0004
B98A,BS_C4-Saturday,BS_C4-Saturday-017700_B98A_2,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-015500_B98A_2,G TRAIN TO LORIMER ST via McGUINNESS BL,1,B98A0004
B98A,BS_C4-Saturday,BS_C4-Saturday-012700_B98A_2,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-010500_B98A_2,G TRAIN TO LORIMER ST via McGUINNESS BL,1,B98A0004
B98A,BS_C4-Saturday,BS_C4-Saturday-007700_B98A_2,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-005500_B98A_2,G TRAIN TO LORIMER ST via McGUINNESS BL,1,B98A0004
B98A,BS_C4-Saturday,BS_C4-Saturday-002700_B98A_2,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday-BM,BS_C4-Saturday-BM-138500_B98A_5,G TRAIN TO LORIMER ST via McGUINNESS BL,1,B98A0004
B98A,BS_C4-Saturday-BM,BS_C4-Saturday-BM-140700_B98A_5,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday-BM,BS_C4-Saturday-BM-143500_B98A_5,G TRAIN TO LORIMER ST via McGUINNESS BL,1,B98A0004
B98A,BS_C4-Saturday,BS_C4-Saturday-028500_B98A_5,G TRAIN TO LORIMER ST via McGUINNESS BL,1,B98A0004
B98A,BS_C4-Saturday,BS_C4-Saturday-025700_B98A_5,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-023500_B98A_5,G TRAIN TO LORIMER ST via McGUINNESS BL,1,B98A0004
B98A,BS_C4-Saturday,BS_C4-Saturday-020700_B98A_5,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-018500_B98A_5,G TRAIN TO LORIMER ST via McGUINNESS BL,1,B98A0004
B98A,BS_C4-Saturday,BS_C4-Saturday-015700_B98A_5,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-013500_B98A_5,G TRAIN TO LORIMER ST via McGUINNESS BL,1,B98A0004
B98A,BS_C4-Saturday,BS_C4-Saturday-010700_B98A_5,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-008500_B98A_5,G TRAIN TO LORIMER ST via McGUINNESS BL,1,B98A0004
B98A,BS_C4-Saturday,BS_C4-Saturday-005700_B98A_5,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday-BM,BS_C4-Saturday-BM-139500_B98A_7,G TRAIN TO LORIMER ST via McGUINNESS BL,1,B98A0004
B98A,BS_C4-Saturday-BM,BS_C4-Saturday-BM-140500_B98A_9,G TRAIN TO LORIMER ST via McGUINNESS BL,1,B98A0004
B98A,BS_C4-Saturday-BM,BS_C4-Saturday-BM-142700_B98A_9,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-001500_B98A_9,G TRAIN TO LORIMER ST via McGUINNESS BL,1,B98A0004
B98A,BS_C4-Saturday,BS_C4-Saturday-031500_B98A_9,G TRAIN TO LORIMER ST via McGUINNESS BL,1,B98A0004
B98A,BS_C4-Saturday,BS_C4-Saturday-028700_B98A_9,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-026500_B98A_9,G TRAIN TO LORIMER ST via McGUINNESS BL,1,B98A0004
B98A,BS_C4-Saturday,BS_C4-Saturday-023700_B98A_9,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-021500_B98A_9,G TRAIN TO LORIMER ST via McGUINNESS BL,1,B98A0004
B98A,BS_C4-Saturday,BS_C4-Saturday-018700_B98A_9,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-016500_B98A_9,G TRAIN TO LORIMER ST via McGUINNESS BL,1,B98A0004
B98A,BS_C4-Saturday,BS_C4-Saturday-013700_B98A_9,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-011500_B98A_9,G TRAIN TO LORIMER ST via McGUINNESS BL,1,B98A0004
B98A,BS_C4-Saturday,BS_C4-Saturday-008700_B98A_9,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday-BM,BS_C4-Saturday-BM-141700_B98A_7,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-000500_B98A_7,G TRAIN TO LORIMER ST via McGUINNESS BL,1,B98A0004
B98A,BS_C4-Saturday,BS_C4-Saturday-029700_B98A_7,G TRAIN TO LORIMER ST via McGUINNESS BL,1,B98A0004
B98A,BS_C4-Saturday,BS_C4-Saturday-026900_B98A_7,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-024700_B98A_7,G TRAIN TO LORIMER ST via McGUINNESS BL,1,B98A0004
B98A,BS_C4-Saturday,BS_C4-Saturday-021900_B98A_7,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-019700_B98A_7,G TRAIN TO LORIMER ST via McGUINNESS BL,1,B98A0004
B98A,BS_C4-Saturday,BS_C4-Saturday-016900_B98A_7,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-014700_B98A_7,G TRAIN TO LORIMER ST via McGUINNESS BL,1,B98A0004
B98A,BS_C4-Saturday,BS_C4-Saturday-011900_B98A_7,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98A,BS_C4-Saturday,BS_C4-Saturday-009700_B98A_7,G TRAIN TO LORIMER ST via McGUINNESS BL,1,B98A0004
B98A,BS_C4-Saturday,BS_C4-Saturday-006900_B98A_7,G TRAIN TO COURT SQ via McGUINNESS BL,0,B98A0003
B98,BS_C4-Sunday-BM,BS_C4-Sunday-BM-132000_B98_1,G TRAIN TO NASSAU AV via MANHATTAN AV,1,B980002
B98,BS_C4-Sunday-BM,BS_C4-Sunday-BM-133000_B98_2,G TRAIN TO NASSAU AV via MANHATTAN AV,1,B980002
B98,BS_C4-Sunday-BM,BS_C4-Sunday-BM-134000_B98_3,G TRAIN TO NASSAU AV via MANHATTAN AV,1,B980002
B98,BS_C4-Sunday-BM,BS_C4-Sunday-BM-135000_B98_4,G TRAIN TO NASSAU AV via MANHATTAN AV,1,B980002
B98,BS_C4-Sunday-BM,BS_C4-Sunday-BM-136000_B98_5,G TRAIN TO NASSAU AV via MANHATTAN AV,1,B980002
B98,BS_C4-Sunday-BM,BS_C4-Sunday-BM-137000_B98_1,G TRAIN TO NASSAU AV via MANHATTAN AV,1,B980002
B98,BS_C4-Sunday-BM,BS_C4-Sunday-BM-138000_B98_2,G TRAIN TO NASSAU AV via MANHATTAN AV,1,B980002
B98,BS_C4-Sunday-BM,BS_C4-Sunday-BM-139000_B98_3,G TRAIN TO NASSAU AV via MANHATTAN AV,1,B980002
B98,BS_C4-Sunday-BM,BS_C4-Sunday-BM-140000_B98_4,G TRAIN TO NASSAU AV via MANHATTAN AV,1,B980002
B98,BS_C4-Sunday-BM,BS_C4-Sunday-BM-141000_B98_5,G TRAIN TO NASSAU AV via MANHATTAN AV,1,B980002
B98,BS_C4-Sunday-BM,BS_C4-Sunday-BM-142000_B98_1,G TRAIN TO NASSAU AV via MANHATTAN AV,1,B980002
B98,BS_C4-Sunday-BM,BS_C4-Sunday-BM-143000_B98_2,G TRAIN TO NASSAU AV via MANHATTAN AV,1,B980002
B98,BS_C4-Sunday,BS_C4-Sunday-000000_B98_3,G TRAIN TO NASSAU AV via MANHATTAN AV,1,B980002
B98,BS_C4-Sunday,BS_C4-Sunday-001000_B98_4,G TRAIN TO NASSAU AV via MANHATTAN AV,1,B980002
B98,BS_C4-Sunday,BS_C4-Sunday-002000_B98_5,G TRAIN TO NASSAU AV via MANHATTAN AV,1,B980002
