"latitude","longitude","stop_id","stop_name","stop_lat","stop_lon","bus_lines","BoroCode","BoroName","SchoolDist","Pop2010","CountyFIPS","PjAreaCode","PjAreaName","Name","CB2010","CT2010","BCTCB2010","FID_nyct20"","CTLabel","BoroCT2010","CDEligibil","NTACode","NTAName","PUMA","POSTAL"
40.60411799999983,-74.076149,202802,OLGA PL/HYLAN BL,40.604118,-74.076149,['S78'],5,Staten Island,31,468106,085,SI14,Grasmere-Arrochar-FtWadsworth,Grasmere-Arrochar-FtWadsworth,2002,002002,50020022002,4,20.02,5002002,I,SI14,Grasmere-Arrochar-Ft. Wadsworth,3902,10305
40.60415299999985,-73.97242,300440,KINGS HY/MC DONALD AV,40.604153,-73.97242,['B82'],3,Brooklyn,21,289570,047,BK29,Bensonhurst East,Bensonhurst East,1003,041200,30412001003,1819,412,3041200,E,BK29,Bensonhurst East,4017,11223
40.604194999999805,-74.006569,305493,BATH AV/18 AV,40.604195,-74.006569,['B64'],3,Brooklyn,20,379361,047,BK27,Bath Beach,Bath Beach,2007,017800,30178002007,97,178,3017800,E,BK27,Bath Beach,4017,11214
40.604102999999796,-74.162727,200446,RICHMOND AV/CARNEGIE AV,40.604103,-74.162727,"['S44', 'X17A', 'S94', 'X17J', 'S59', 'X17']",5,Staten Island,31,468106,085,SI05,NewSprngvil-Bloomfld-Travis,NewSprngvil-Bloomfld-Travis,3007,029103,50291033007,1598,291.03,5029103,I,SI05,New Springville-Bloomfield-Travis,3902,10314
40.60424799999976,-74.058784,203412,NEW YORK AV/DRUM AV- BLDG 120,40.604248,-74.058784,['S51'],5,Staten Island,31,468106,085,SI14,Grasmere-Arrochar-FtWadsworth,Grasmere-Arrochar-FtWadsworth,1009,001800,50018001009,1436,18,5001800,E,SI14,Grasmere-Arrochar-Ft. Wadsworth,3902,10305
40.604266999999794,-73.973534,300439,KINGS HWY/VAN SICKLEN ST,40.604267,-73.973534,['B82'],3,Brooklyn,21,289570,047,BK29,Bensonhurst East,Bensonhurst East,1002,041200,30412001002,1819,412,3041200,E,BK29,Bensonhurst East,4017,11223
40.60426699999981,-73.971909,300478,KINGS HY/MC DONALD AV,40.604267,-73.971909,['B82'],3,Brooklyn,21,289570,047,BK25,Homecrest,Homecrest,2005,042200,30422002005,1203,422,3042200,E,BK25,Homecrest,4016,11223
40.60405999999981,-73.752675,552500,"""MOTT AV /BEACH 20 ST""",40.60406,-73.752675,"['Q113', 'Q114']",4,Queens,27,359763,081,QN15,Far Rockaway - Bayswater,Far Rockaway - Bayswater,4006,101001,41010014006,2001,1010.01,4101001,E,QN15,Far Rockaway-Bayswater,4114,11691
40.60428599999984,-74.120941,201741,MANOR RD/HOLDEN BL,40.604286,-74.120941,['S54'],5,Staten Island,31,468106,085,SI05,NewSprngvil-Bloomfld-Travis,NewSprngvil-Bloomfld-Travis,2012,018702,50187022012,1836,187.02,5018702,I,SI05,New Springville-Bloomfield-Travis,3902,10314
40.6043549999998,-73.952217,303918,OCEAN AV/AV S,40.604355,-73.952217,"['BM3', 'B49']",3,Brooklyn,22,351704,047,BK44,Madison,Madison,3001,056000,30560003001,268,560,3056000,E,BK44,Madison,4016,11229
40.6043619999998,-74.0590519999999,203413,NEW YORK AV/DRUM AV - BLDG 209,40.604362,-74.059052,"['S81', 'S51']",5,Staten Island,31,468106,085,SI14,Grasmere-Arrochar-FtWadsworth,Grasmere-Arrochar-FtWadsworth,1012,001800,50018001012,1436,18,5001800,E,SI14,Grasmere-Arrochar-Ft. Wadsworth,3902,10305
40.60442399999977,-73.969574,300441,KINGS HY/E 3 ST,40.604424,-73.969574,['B82'],3,Brooklyn,21,289570,047,BK25,Homecrest,Homecrest,2002,041402,30414022002,1374,414.02,3041402,I,BK25,Homecrest,4016,11223
40.60426999999986,-73.752724,552445,"""MOTT AV /CENTRAL AV""",40.60427,-73.752724,"['Q113', 'Q114']",4,Queens,27,359763,081,QN15,Far Rockaway - Bayswater,Far Rockaway - Bayswater,4003,103202,41032024003,2015,1032.02,4103202,E,QN15,Far Rockaway-Bayswater,4114,11691
40.60456799999981,-73.998093,300037,86 ST/20 AV,40.604568,-73.998093,['B1'],3,Brooklyn,21,289570,047,BK28,Bensonhurst West,Bensonhurst West,2001,028800,30288002001,163,288,3028800,E,BK28,Bensonhurst West,4017,11214
40.60456799999981,-73.96949,300477,KINGS HY/E 4 ST,40.604568,-73.96949,['B82'],3,Brooklyn,21,289570,047,BK25,Homecrest,Homecrest,2002,042200,30422002002,1203,422,3042200,E,BK25,Homecrest,4016,11223
40.60459099999983,-73.976318,300438,KINGS HY/W 3 ST,40.604591,-73.976318,['B82'],3,Brooklyn,21,289570,047,BK29,Bensonhurst East,Bensonhurst East,2003,042400,30424002003,1817,424,3042400,E,BK29,Bensonhurst East,4017,11223
40.6044879999998,-74.162308,200399,RICHMOND AV/ETON PL,40.604488,-74.162308,"['S44', 'X17A', 'S94', 'X17J', 'S59', 'X17']",5,Staten Island,31,468106,085,SI05,NewSprngvil-Bloomfld-Travis,NewSprngvil-Bloomfld-Travis,2000,027301,50273012000,1820,273.01,5027301,I,SI05,New Springville-Bloomfield-Travis,3902,10314
40.604609999999845,-73.998367,300101,86 ST/20 AV,40.60461,-73.998367,['B1'],3,Brooklyn,20,379361,047,BK28,Bensonhurst West,Bensonhurst West,3002,028400,30284003002,161,284,3028400,E,BK28,Bensonhurst West,4017,11214
40.6045949999998,-74.069366,203345,NARROWS RD N/FINGERBOARD RD,40.604595,-74.069366,"['S93', 'X2', 'X9', 'S79+', 'X10', 'X3', 'X1', 'X14', 'X15']",5,Staten Island,31,468106,085,SI37,Stapleton - Rosebank,Stapleton - Rosebank,2001,002001,50020012001,1437,20.01,5002001,I,SI37,Stapleton-Rosebank,3903,10305
40.6046299999998,-73.975533,300480,KINGS HY/W 2 ST,40.60463,-73.975533,['B82'],3,Brooklyn,21,289570,047,BK29,Bensonhurst East,Bensonhurst East,2001,041200,30412002001,1819,412,3041200,E,BK29,Bensonhurst East,4017,11223
40.60464899999982,-73.986877,300308,STILLWELL AV/23 AV,40.604649,-73.986877,['B4'],3,Brooklyn,21,289570,047,BK29,Bensonhurst East,Bensonhurst East,1000,029800,30298001000,170,298,3029800,E,BK29,Bensonhurst East,4017,11214
40.60439799999984,-73.753476,550846,"""BEACH 21 ST/MOTT AV""",40.604398,-73.753476,"['Q22', 'QM17']",4,Queens,27,359763,081,QN15,Far Rockaway - Bayswater,Far Rockaway - Bayswater,1007,100802,41008021007,1709,1008.02,4100802,E,QN15,Far Rockaway-Bayswater,4114,11691
40.604631999999775,-73.913419,350183,"""NATIONAL DR / E 66 ST""",40.604632,-73.913419,"['B100', 'BM1']",3,Brooklyn,22,351704,047,BK45,Grgetwn-MarinePk-BergnBch-MillBasn,Grgetwn-MarinePk-BergnBch-MillBasn,5005,070201,30702015005,1728,702.01,3070201,I,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,4009,11234
40.60454899999984,-74.178421,905154,TELEPORT DR/CORP COMMONS BLDG,40.604549,-74.178421,"['S46', 'S96']",5,Staten Island,31,468106,085,SI05,NewSprngvil-Bloomfld-Travis,NewSprngvil-Bloomfld-Travis,1014,029103,50291031014,1598,291.03,5029103,I,SI05,New Springville-Bloomfield-Travis,3902,10314
40.6047359999998,-74.068779,201222,FINGERBOARD RD/LINCOLN PL,40.604736,-74.068779,['S52'],5,Staten Island,31,468106,085,SI14,Grasmere-Arrochar-FtWadsworth,Grasmere-Arrochar-FtWadsworth,2016,002001,50020012016,1437,20.01,5002001,I,SI37,Stapleton-Rosebank,3903,10305
40.60474399999976,-73.942802,303493,NOSTRAND AV/AV S,40.604744,-73.942802,['B44'],3,Brooklyn,22,351704,047,BK44,Madison,Madison,1003,056600,30566001003,272,566,3056600,I,BK44,Madison,4016,11229
40.60479699999983,-73.977707,300437,KINGS HY/W 5 ST,40.604797,-73.977707,['B82'],3,Brooklyn,21,289570,047,BK29,Bensonhurst East,Bensonhurst East,3002,042400,30424003002,1817,424,3042400,E,BK29,Bensonhurst East,4017,11223
40.60482,-73.976982,300481,KINGS HY/W 4 ST,40.60482,-73.976982,['B82'],3,Brooklyn,21,289570,047,BK29,Bensonhurst East,Bensonhurst East,2002,042400,30424002002,1817,424,3042400,E,BK29,Bensonhurst East,4017,11223
40.60470599999981,-74.178581,905155,TELEPORT DR/CORP COMMONS BLDG,40.604706,-74.178581,"['S46', 'S96']",5,Staten Island,31,468106,085,SI05,NewSprngvil-Bloomfld-Travis,NewSprngvil-Bloomfld-Travis,1014,029103,50291031014,1598,291.03,5029103,I,SI05,New Springville-Bloomfield-Travis,3902,10314
40.604831999999845,-74.120743,201690,MANOR RD/TILLMAN ST,40.604832,-74.120743,['S54'],5,Staten Island,31,468106,085,SI05,NewSprngvil-Bloomfld-Travis,NewSprngvil-Bloomfld-Travis,1007,017300,50173001007,1088,173,5017300,E,SI05,New Springville-Bloomfield-Travis,3902,10314
40.60491899999979,-73.930244,300254,AV U/E 33 ST,40.604919,-73.930244,['B3'],3,Brooklyn,22,351704,047,BK99,park_cemetery_etc_BK,,1002,066600,30666001002,1285,666,3066600,I,BK99,park-cemetery-etc-Brooklyn,4009,11229
40.60493099999985,-74.069077,201286,FINGERBOARD RD/LINCOLN PL,40.604931,-74.069077,['S52'],5,Staten Island,31,468106,085,SI37,Stapleton - Rosebank,Stapleton - Rosebank,2001,002001,50020012001,1437,20.01,5002001,I,SI37,Stapleton-Rosebank,3903,10305
40.60493499999981,-74.065605,200198,SCHOOL RD/TOMPKINS AV,40.604935,-74.065605,['S51'],5,Staten Island,31,468106,085,SI14,Grasmere-Arrochar-FtWadsworth,Grasmere-Arrochar-FtWadsworth,3012,000800,50008003012,1799,8,5000800,I,SI37,Stapleton-Rosebank,3903,10305
40.60483599999978,-74.170609,202589,VICTORY BL/DINSMORE ST,40.604836,-74.170609,"['S92', 'S62', 'X11']",5,Staten Island,31,468106,085,SI05,NewSprngvil-Bloomfld-Travis,NewSprngvil-Bloomfld-Travis,2005,029103,50291032005,1598,291.03,5029103,I,SI05,New Springville-Bloomfield-Travis,3902,10314
40.60496899999981,-74.008102,308220,BATH AV/17 AV,40.604969,-74.008102,['B64'],3,Brooklyn,20,379361,047,BK27,Bath Beach,Bath Beach,2000,017600,30176002000,1467,176,3017600,E,BK27,Bath Beach,4017,11214
40.60494999999976,-73.929901,300214,AV U/E 33 ST,40.60495,-73.929901,['B3'],3,Brooklyn,22,351704,047,BK99,park_cemetery_etc_BK,,1000,066600,30666001000,1285,666,3066600,I,BK99,park-cemetery-etc-Brooklyn,4009,11234
40.60498799999985,-73.986717,300390,STILLWELL AV/QUENTIN RD,40.604988,-73.986717,['B4'],3,Brooklyn,21,289570,047,BK29,Bensonhurst East,Bensonhurst East,2002,040400,30404002002,195,404,3040400,I,BK29,Bensonhurst East,4017,11223
40.6049769999998,-73.938499,306885,GERRITSEN AV/AV S,40.604977,-73.938499,"['B31', 'BM4']",3,Brooklyn,22,351704,047,BK44,Madison,Madison,2002,063800,30638002002,295,638,3063800,I,BK44,Madison,4016,11229
40.604972999999795,-74.084702,203508,CLOVE RD/MOSEL AV,40.604973,-74.084702,['S53'],5,Staten Island,31,468106,085,SI14,Grasmere-Arrochar-FtWadsworth,Grasmere-Arrochar-FtWadsworth,2016,005000,50050002016,973,50,5005000,I,SI14,Grasmere-Arrochar-Ft. Wadsworth,3902,10304
40.605018999999785,-74.012146,300791,CROPSEY AV/16 AV,40.605019,-74.012146,"['X38', 'B8', 'X28']",3,Brooklyn,20,379361,047,BK27,Bath Beach,Bath Beach,1000,017400,30174001000,1466,174,3017400,E,BK27,Bath Beach,4017,11214
40.605002999999776,-74.084953,203503,CLOVE RD/ELBE AV,40.605003,-74.084953,['S53'],5,Staten Island,31,468106,085,SI14,Grasmere-Arrochar-FtWadsworth,Grasmere-Arrochar-FtWadsworth,2013,005000,50050002013,973,50,5005000,I,SI14,Grasmere-Arrochar-Ft. Wadsworth,3902,10304
40.605014999999774,-74.074005,203798,NARROWS RD S/GRASMERE DR,40.605015,-74.074005,"['X2', 'X3', 'X1', 'X14', 'X15']",5,Staten Island,31,468106,085,SI14,Grasmere-Arrochar-FtWadsworth,Grasmere-Arrochar-FtWadsworth,1007,002002,50020021007,4,20.02,5002002,I,SI14,Grasmere-Arrochar-Ft. Wadsworth,3902,10305
40.60504899999982,-73.961845,305760,CONEY ISLAND AV/AV R,40.605049,-73.961845,['B68'],3,Brooklyn,21,289570,047,BK25,Homecrest,Homecrest,1000,041600,30416001000,1375,416,3041600,E,BK25,Homecrest,4016,11223
40.60510299999979,-73.978897,300482,KINGS HY/W 6 ST,40.605103,-73.978897,['B82'],3,Brooklyn,21,289570,047,BK29,Bensonhurst East,Bensonhurst East,1001,042600,30426001001,206,426,3042600,E,BK29,Bensonhurst East,4017,11223
40.6051329999998,-73.980385,308195,KINGS HY/W 7 ST,40.605133,-73.980385,['B82'],3,Brooklyn,21,289570,047,BK29,Bensonhurst East,Bensonhurst East,2006,042600,30426002006,206,426,3042600,E,BK29,Bensonhurst East,4017,11223
40.60512499999983,-74.065071,200135,SCHOOL RD/TOMPKINS AV,40.605125,-74.065071,['S51'],5,Staten Island,31,468106,085,SI37,Stapleton - Rosebank,Stapleton - Rosebank,3012,000800,50008003012,1799,8,5000800,I,SI37,Stapleton-Rosebank,3903,10305
40.60512899999981,-73.938858,308198,GERRITSEN AV/FORD ST,40.605129,-73.938858,['B31'],3,Brooklyn,22,351704,047,BK44,Madison,Madison,2001,056800,30568002001,273,568,3056800,I,BK44,Madison,4016,11229
40.605151999999784,-73.990616,300489,BAY PY/80 ST,40.605152,-73.990616,"['B6', 'B82']",3,Brooklyn,21,289570,047,BK28,Bensonhurst West,Bensonhurst West,2003,027000,30270002003,153,270,3027000,E,BK28,Bensonhurst West,4017,11214
40.605269999999784,-73.981712,300435,KINGS HY/W 9 ST,40.60527,-73.981712,['B82'],3,Brooklyn,21,289570,047,BK29,Bensonhurst East,Bensonhurst East,3002,042600,30426003002,206,426,3042600,E,BK29,Bensonhurst East,4017,11223
40.60528199999978,-73.980545,308202,KINGS HWY/W 7 ST,40.605282,-73.980545,['B82'],3,Brooklyn,21,289570,047,BK29,Bensonhurst East,Bensonhurst East,2003,042600,30426002003,206,426,3042600,E,BK29,Bensonhurst East,4017,11223
40.605266999999785,-74.092682,203414,RICHMOND RD/EDGAR PL,40.605267,-74.092682,"['X15', 'S74', 'S86', 'S76']",5,Staten Island,31,468106,085,SI24,TdtHll-EmrsnHl-HrtlndVillg-LghthseHl,TdtHll-EmrsnHl-HrtlndVillg-LghthseHl,2000,017700,50177002000,1843,177,5017700,I,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,3902,10304
40.605292999999826,-74.076561,201052,HYLAN BL/NARROWS RD S,40.605293,-74.076561,"['S78', 'X9', 'S79+', 'X2', 'X3', 'X1']",5,Staten Island,31,468106,085,SI14,Grasmere-Arrochar-FtWadsworth,Grasmere-Arrochar-FtWadsworth,2002,002002,50020022002,4,20.02,5002002,I,SI14,Grasmere-Arrochar-Ft. Wadsworth,3902,10305
40.605338999999795,-74.004547,300795,18 AV/BENSON AV,40.605339,-74.004547,['B8'],3,Brooklyn,20,379361,047,BK28,Bensonhurst West,Bensonhurst West,2002,027800,30278002002,159,278,3027800,E,BK28,Bensonhurst West,4017,11214
40.60533899999983,-74.07608,203343,NARROWS RD S/HYLAN BL,40.605339,-74.07608,"['S93', 'X10', 'X14', 'X15']",5,Staten Island,31,468106,085,SI14,Grasmere-Arrochar-FtWadsworth,Grasmere-Arrochar-FtWadsworth,1006,002002,50020021006,4,20.02,5002002,I,SI14,Grasmere-Arrochar-Ft. Wadsworth,3902,10305
40.60538499999985,-74.004715,300910,18 AV/BENSON AV,40.605385,-74.004715,['B8'],3,Brooklyn,20,379361,047,BK27,Bath Beach,Bath Beach,2002,017800,30178002002,97,178,3017800,E,BK27,Bath Beach,4017,11214
40.60538099999986,-74.078102,905018,HYLAN BL / NARROWS RD S,40.605381,-74.078102,['S78'],5,Staten Island,31,468106,085,SI14,Grasmere-Arrochar-FtWadsworth,Grasmere-Arrochar-FtWadsworth,3003,005000,50050003003,973,50,5005000,I,SI14,Grasmere-Arrochar-Ft. Wadsworth,3902,10305
40.605155999999795,-73.75459,552446,"""MOTT AV /REDFERN AV""",40.605156,-73.75459,['Q114'],4,Queens,27,359763,081,QN15,Far Rockaway - Bayswater,Far Rockaway - Bayswater,3006,103201,41032013006,1708,1032.01,4103201,E,QN15,Far Rockaway-Bayswater,4114,11691
40.60541899999981,-73.942734,303367,NOSTRAND AV/AV S,40.605419,-73.942734,['B44'],3,Brooklyn,22,351704,047,BK44,Madison,Madison,1001,056400,30564001001,270,564,3056400,I,BK44,Madison,4016,11229
40.60543399999983,-74.008591,308227,BATH AV/17 AV,40.605434,-74.008591,['B64'],3,Brooklyn,20,379361,047,BK27,Bath Beach,Bath Beach,2001,018000,30180002001,98,180,3018000,E,BK27,Bath Beach,4017,11214
40.60543799999984,-73.967361,300442,KINGS HY/OCEAN PY,40.605438,-73.967361,['B82'],3,Brooklyn,21,289570,047,BK25,Homecrest,Homecrest,1000,041402,30414021000,1374,414.02,3041402,I,BK25,Homecrest,4016,11223
40.60536999999979,-74.131691,201477,BRADLEY AV/WESTWOOD AV,40.60537,-74.131691,"['S57', 'S91', 'S61']",5,Staten Island,31,468106,085,SI05,NewSprngvil-Bloomfld-Travis,NewSprngvil-Bloomfld-Travis,1013,018702,50187021013,1836,187.02,5018702,I,SI05,New Springville-Bloomfield-Travis,3902,10314
40.605445999999795,-74.01268,300914,CROPSEY AV/16 AV,40.605446,-74.01268,"['X38', 'B8', 'X28']",3,Brooklyn,20,379361,047,BK27,Bath Beach,Bath Beach,2004,017200,30172002004,96,172,3017200,E,BK27,Bath Beach,4017,11228
40.60551799999985,-73.989944,300431,BAY PY/80 ST,40.605518,-73.989944,"['B6', 'B82']",3,Brooklyn,21,289570,047,BK28,Bensonhurst West,Bensonhurst West,1001,027000,30270001001,153,270,3027000,E,BK28,Bensonhurst West,4017,11214
40.60528799999984,-73.755164,553273,"""MOTT AV/BEACH CHANNEL DR""",40.605288,-73.755164,['Q114'],4,Queens,27,359763,081,QN15,Far Rockaway - Bayswater,Far Rockaway - Bayswater,1000,100802,41008021000,1709,1008.02,4100802,E,QN15,Far Rockaway-Bayswater,4114,11691
40.605548999999804,-74.059746,203745,NEW YORK AV/SOUTH RD,40.605549,-74.059746,['S51'],5,Staten Island,31,468106,085,SI14,Grasmere-Arrochar-FtWadsworth,Grasmere-Arrochar-FtWadsworth,1009,001800,50018001009,1436,18,5001800,E,SI14,Grasmere-Arrochar-Ft. Wadsworth,3902,10305
40.60556399999978,-73.984352,300434,KINGS HY/W 11 ST,40.605564,-73.984352,['B82'],3,Brooklyn,21,289570,047,BK29,Bensonhurst East,Bensonhurst East,3004,042800,30428003004,208,428,3042800,E,BK29,Bensonhurst East,4017,11223
40.60559499999977,-73.983467,307739,KINGS HY/W 10 ST,40.605595,-73.983467,['B82'],3,Brooklyn,21,289570,047,BK29,Bensonhurst East,Bensonhurst East,2000,042800,30428002000,208,428,3042800,E,BK29,Bensonhurst East,4017,11223
40.60566299999983,-73.961624,305705,CONEY ISLAND AV/AV R,40.605663,-73.961624,['B68'],3,Brooklyn,21,289570,047,BK25,Homecrest,Homecrest,2001,055400,30554002001,942,554,3055400,E,BK25,Homecrest,4016,11229
40.60558699999978,-74.169624,202043,VICTORY BL/GRAHAM AV 1,40.605587,-74.169624,"['S92', 'S62', 'X11']",5,Staten Island,31,468106,085,SI05,NewSprngvil-Bloomfld-Travis,NewSprngvil-Bloomfld-Travis,1009,029103,50291031009,1598,291.03,5029103,I,SI05,New Springville-Bloomfield-Travis,3902,10314
40.60568999999982,-74.131851,201358,BRADLEY AV/WESTWOOD AV,40.60569,-74.131851,"['S57', 'S91', 'S61']",5,Staten Island,31,468106,085,SI05,NewSprngvil-Bloomfld-Travis,NewSprngvil-Bloomfld-Travis,3006,018902,50189023006,1837,189.02,5018902,I,SI05,New Springville-Bloomfield-Travis,3902,10314
40.6057779999998,-74.086304,203502,CLOVE RD/NECKAR AV,40.605778,-74.086304,['S53'],5,Staten Island,31,468106,085,SI14,Grasmere-Arrochar-FtWadsworth,Grasmere-Arrochar-FtWadsworth,2013,005000,50050002013,973,50,5005000,I,SI14,Grasmere-Arrochar-Ft. Wadsworth,3902,10304
40.60581599999979,-73.939743,306862,GERRITSEN AV/BATCHELDER ST,40.605816,-73.939743,"['B31', 'BM4']",3,Brooklyn,22,351704,047,BK44,Madison,Madison,1003,056400,30564001003,270,564,3056400,I,BK44,Madison,4016,11229
40.60572399999976,-74.162399,202650,RICHMOND AV/FOREST ST,40.605724,-74.162399,"['S44', 'S59', 'S94']",5,Staten Island,31,468106,085,SI05,NewSprngvil-Bloomfld-Travis,NewSprngvil-Bloomfld-Travis,3005,029103,50291033005,1598,291.03,5029103,I,SI05,New Springville-Bloomfield-Travis,3902,10314
40.605845999999836,-73.985367,306915,KINGS HY/W 12 ST,40.605846,-73.985367,['B82'],3,Brooklyn,21,289570,047,BK29,Bensonhurst East,Bensonhurst East,3001,042800,30428003001,208,428,3042800,E,BK29,Bensonhurst East,4017,11223
40.60584599999978,-73.966629,300476,KINGS HY/OCEAN PY,40.605846,-73.966629,['B82'],3,Brooklyn,21,289570,047,BK25,Homecrest,Homecrest,1005,041800,30418001005,202,418,3041800,E,BK25,Homecrest,4016,11223
40.605838999999804,-74.063965,200197,SCHOOL RD/DENNIS TORRICELLI ST,40.605839,-74.063965,['S51'],5,Staten Island,31,468106,085,SI37,Stapleton - Rosebank,Stapleton - Rosebank,3014,000800,50008003014,1799,8,5000800,I,SI37,Stapleton-Rosebank,3903,10305
40.60582399999983,-74.090889,201608,TARGEE ST/BALTIC ST,40.605824,-74.090889,"['X15', 'S74', 'S76']",5,Staten Island,31,468106,085,SI14,Grasmere-Arrochar-FtWadsworth,Grasmere-Arrochar-FtWadsworth,1002,005000,50050001002,973,50,5005000,I,SI14,Grasmere-Arrochar-Ft. Wadsworth,3902,10304
40.605876999999786,-73.986877,300391,STILLWELL AV/KINGS HY,40.605877,-73.986877,['B4'],3,Brooklyn,21,289570,047,BK29,Bensonhurst East,Bensonhurst East,2000,040400,30404002000,195,404,3040400,I,BK29,Bensonhurst East,4017,11223
40.60586199999983,-73.928795,300253,AV U/E 35 ST,40.605862,-73.928795,['B3'],3,Brooklyn,22,351704,047,BK45,Grgetwn-MarinePk-BergnBch-MillBasn,Grgetwn-MarinePk-BergnBch-MillBasn,2001,065800,30658002001,303,658,3065800,I,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,4009,11234
40.605899999999835,-74.000298,300038,86 ST/19 AV,40.6059,-74.000298,['B1'],3,Brooklyn,20,379361,047,BK28,Bensonhurst West,Bensonhurst West,2002,028400,30284002002,161,284,3028400,E,BK28,Bensonhurst West,4017,11214
40.60589999999982,-73.986603,300433,KINGS HY/STILLWELL AV,40.6059,-73.986603,['B82'],3,Brooklyn,21,289570,047,BK29,Bensonhurst East,Bensonhurst East,2000,040400,30404002000,195,404,3040400,I,BK29,Bensonhurst East,4017,11223
40.60596099999979,-74.00061,300100,86 ST/19 AV,40.605961,-74.00061,['B1'],3,Brooklyn,20,379361,047,BK28,Bensonhurst West,Bensonhurst West,2004,027800,30278002004,159,278,3027800,E,BK28,Bensonhurst West,4017,11214
40.605994999999844,-73.956902,300138,E 16 ST/AV R,40.605995,-73.956902,"['B31', 'B2']",3,Brooklyn,22,351704,047,BK44,Madison,Madison,3003,055200,30552003003,265,552,3055200,E,BK44,Madison,4016,11229
40.60601399999981,-73.952797,304007,OCEAN AV/AV R,40.606014,-73.952797,"['BM3', 'B49']",3,Brooklyn,22,351704,047,BK44,Madison,Madison,2000,056000,30560002000,268,560,3056000,E,BK44,Madison,4016,11229
40.60600699999985,-74.063171,200136,SCHOOL RD/D TORRECELLI ST,40.606007,-74.063171,['S51'],5,Staten Island,31,468106,085,SI37,Stapleton - Rosebank,Stapleton - Rosebank,3012,000800,50008003012,1799,8,5000800,I,SI37,Stapleton-Rosebank,3903,10305
40.606032999999854,-73.954994,300139,AV R/E 18 ST,40.606033,-73.954994,"['B31', 'B2']",3,Brooklyn,22,351704,047,BK44,Madison,Madison,2000,055800,30558002000,267,558,3055800,E,BK44,Madison,4016,11229
40.60606399999982,-73.986816,300486,KINGS HY/STILLWELL AV,40.606064,-73.986816,['B82'],3,Brooklyn,21,289570,047,BK29,Bensonhurst East,Bensonhurst East,3002,042800,30428003002,208,428,3042800,E,BK29,Bensonhurst East,4017,11223
40.606097999999854,-73.928123,300215,AV U/E 35 ST,40.606098,-73.928123,['B3'],3,Brooklyn,22,351704,047,BK99,park_cemetery_etc_BK,,1000,066600,30666001000,1285,666,3066600,I,BK99,park-cemetery-etc-Brooklyn,4009,11234
40.60616699999984,-73.987167,300307,STILLWELL AV/KINGS HWY,40.606167,-73.987167,['B4'],3,Brooklyn,21,289570,047,BK29,Bensonhurst East,Bensonhurst East,3003,042800,30428003003,208,428,3042800,E,BK29,Bensonhurst East,4017,11223
40.6061819999998,-73.965271,300443,KINGS HY/E 7 ST,40.606182,-73.965271,['B82'],3,Brooklyn,21,289570,047,BK25,Homecrest,Homecrest,2000,041800,30418002000,202,418,3041800,E,BK25,Homecrest,4016,11223
40.60621299999984,-74.014442,300790,CROPSEY AV/15 AV,40.606213,-74.014442,"['X38', 'B8', 'X28']",3,Brooklyn,20,379361,047,BK27,Bath Beach,Bath Beach,1001,016800,30168001001,920,168,3016800,I,BK27,Bath Beach,4017,11228
40.606132999999815,-74.167984,201946,VICTORY BL/LISA PL,40.606133,-74.167984,"['S92', 'S62']",5,Staten Island,31,468106,085,SI05,NewSprngvil-Bloomfld-Travis,NewSprngvil-Bloomfld-Travis,2000,029103,50291032000,1598,291.03,5029103,I,SI05,New Springville-Bloomfield-Travis,3902,10314
40.60622899999984,-73.911084,350018,"""56 DR / E 66 ST""",40.606229,-73.911084,"['B100', 'BM1']",3,Brooklyn,22,351704,047,BK45,Grgetwn-MarinePk-BergnBch-MillBasn,Grgetwn-MarinePk-BergnBch-MillBasn,5005,070201,30702015005,1728,702.01,3070201,I,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,4009,11234
40.60623599999983,-74.086876,203509,CLOVE RD/NECKAR AV,40.606236,-74.086876,['S53'],5,Staten Island,31,468106,085,SI14,Grasmere-Arrochar-FtWadsworth,Grasmere-Arrochar-FtWadsworth,2012,005000,50050002012,973,50,5005000,I,SI14,Grasmere-Arrochar-Ft. Wadsworth,3902,10304
40.60626199999982,-73.952888,300140,AV R/OCEAN AV,40.606262,-73.952888,"['B31', 'B2']",3,Brooklyn,22,351704,047,BK44,Madison,Madison,2000,056000,30560002000,268,560,3056000,E,BK44,Madison,4016,11229
40.60628899999983,-74.000862,300039,86 ST/NEW UTRECHT AV,40.606289,-74.000862,['B1'],3,Brooklyn,20,379361,047,BK28,Bensonhurst West,Bensonhurst West,2001,027800,30278002001,159,278,3027800,E,BK28,Bensonhurst West,4017,11214
40.60628899999978,-74.060425,203741,NEW YORK AV/COAST GUARD DR,40.606289,-74.060425,"['S81', 'S51']",5,Staten Island,31,468106,085,SI14,Grasmere-Arrochar-FtWadsworth,Grasmere-Arrochar-FtWadsworth,1011,001800,50018001011,1436,18,5001800,E,SI14,Grasmere-Arrochar-Ft. Wadsworth,3902,10305
40.60633099999982,-73.989128,300432,BAY PY/78 ST,40.606331,-73.989128,"['B6', 'B82']",3,Brooklyn,21,289570,047,BK28,Bensonhurst West,Bensonhurst West,1000,027000,30270001000,153,270,3027000,E,BK28,Bensonhurst West,4017,11214
