shape_id,segment_id,meters_accumulated
Q270750,44,9335.2
Q270750,45,9584.45
Q270750,46,9714.16
Q270750,47,9979.29
Q270750,48,10226.31
Q270750,49,10360.08
Q270750,50,10566.48
Q270750,51,10728.65
Q270750,52,10969.82
Q270750,53,11158.35
Q270750,54,11422.44
Q270750,55,11560.96
Q270750,56,11758.07
Q270750,57,11916.22
Q270750,58,12077.62
Q270750,59,12273.87
Q270750,60,12400.23
Q270750,61,12600.91
Q270750,62,12794.69
Q270750,63,12953.39
Q270750,64,13057.02
Q270750,65,13151.82
Q270750,66,13402.59
Q270750,67,13556.09
Q270750,68,13832.03
Q270750,69,14066.19
Q270750,70,14311.48
Q270750,71,14455.83
Q270750,72,14640.16
Q270750,73,14802.54
Q270750,74,15328.69
Q270750,75,15537.43
Q270751,1,149.41
Q270751,2,296.16
Q270751,3,455.86
Q270751,4,759.34
Q270751,5,916.85
Q270751,6,1074.86
Q270751,7,1392.33
Q270751,8,1522.88
Q270751,9,1665.08
Q270751,10,2047.97
Q270751,11,2263.8
Q270751,12,2469.54
Q270751,13,2772.22
Q270751,14,3159.51
Q270751,15,3296.64
Q270751,16,3503.88
Q270751,17,3798.83
Q270751,18,3959.06
Q270751,19,4064.65
Q270751,20,4216.33
Q270751,21,4388.19
Q270751,22,4729.65
Q270751,23,5270.28
Q270751,24,5517.62
Q270751,25,5696.61
Q270751,26,5821.65
Q270751,27,5936.73
Q270751,28,6080.21
Q270751,29,6237.71
Q270751,30,6486.96
Q270751,31,6616.67
Q270751,32,6881.8
Q270751,33,7128.82
Q270751,34,7262.59
Q270751,35,7468.99
Q270751,36,7631.16
Q270751,37,7872.33
Q270751,38,8060.86
Q270751,39,8324.95
Q270751,40,8463.47
Q270751,41,8660.58
Q270751,42,8818.73
Q270751,43,8980.13
Q270751,44,9176.38
Q270751,45,9302.74
Q270751,46,9503.42
Q270751,47,9697.2
Q270751,48,9855.9
Q270751,49,9959.53
Q270751,50,10054.33
Q270751,51,10305.1
Q270751,52,10458.6
Q270751,53,10734.54
Q270751,54,10968.7
Q270751,55,11213.99
Q270751,56,11358.34
Q270751,57,11542.67
Q270751,58,11705.05
Q270751,59,12231.2
Q270751,60,12439.94
Q270752,1,151.68
Q270752,2,323.54
Q270752,3,665
Q270752,4,1205.63
Q270752,5,1452.97
Q270752,6,1631.96
Q270752,7,1757
Q270752,8,1872.08
Q270752,9,2015.56
Q270752,10,2173.06
Q270752,11,2422.31
Q270752,12,2552.02
Q270752,13,2817.15
Q270752,14,3064.17
Q270752,15,3197.94
Q270752,16,3404.34
Q270752,17,3566.51
Q270752,18,3807.68
Q270752,19,3996.21
Q270752,20,4260.3
Q270752,21,4398.82
Q270752,22,4595.93
Q270752,23,4754.08
Q270752,24,4915.48
Q270752,25,5111.73
Q270752,26,5238.09
Q270752,27,5438.77
Q270752,28,5632.55
Q270752,29,5791.25
Q270752,30,5894.88
Q270752,31,5989.68
Q270752,32,6240.45
Q270752,33,6393.95
Q270752,34,6669.89
Q270752,35,6904.05
Q270752,36,7149.34
Q270752,37,7293.69
Q270752,38,7478.02
Q270752,39,7640.4
Q270752,40,8166.55
Q270752,41,8375.29
Q270753,1,598.02
Q270753,2,1138.62
Q270753,3,1338.82
Q270753,4,1925.52
Q270753,5,2457.2
Q270753,6,3097.5
Q270753,7,4620.39
Q270753,8,5361.3
Q270753,9,6257.01
Q270753,10,7056.56
Q270753,11,7162.15
Q270753,12,7313.83
Q270753,13,7827.15
Q270753,14,9177.71
Q270753,15,10360.09
Q270753,16,11422.45
Q270753,17,12400.25
Q270753,18,13832.06
Q270753,19,14311.5
Q270753,20,14802.56
Q270753,21,15328.71
Q270753,22,15537.45
Q270754,1,221.62
Q270754,2,510.97
Q270754,3,694.7
Q270754,4,978.02
Q270754,5,1093.5
Q270754,6,1321.87
Q270754,7,1458.22
Q270754,8,1690.86
Q270754,9,1888.69
Q270754,10,2039.23
Q270754,11,2263.33
Q270754,12,2565.47
Q270754,13,2682.54
Q270754,14,2842.41
Q270754,15,2997.8
Q270754,16,3160.6
Q270754,17,3318.85
Q270754,18,3478.94
Q270754,19,3642.83
Q270754,20,3917.69
Q270754,21,4125.11
Q270754,22,4297.81
Q270754,23,4475.06
Q270754,24,4658.16
Q270754,25,4901.43
Q270754,26,5163.1
Q270754,27,5301.81
Q270754,28,5422.14
Q270754,29,5690.83
Q270754,30,5854.93
Q270754,31,6086.55
Q270754,32,6303.34
Q270754,33,6447.32
Q270754,34,6712.93
Q270754,35,6922.86
Q270754,36,7117.08
Q270754,37,7291.33
Q270754,38,7589.41
Q270754,39,7691.08
Q270754,40,7796.98
Q270754,41,7958.11
Q270754,42,8214.3
Q270754,43,8538.59
Q270754,44,8843.53
Q270754,45,9035.53
Q270754,46,9191.55
Q270754,47,9326.96
Q270754,48,9556.47
Q270754,49,9785.83
Q270754,50,10091.77
Q270754,51,10234.94
Q270754,52,10362.17
Q270754,53,10724.04
Q270754,54,10886.34
Q270754,55,11045.71
Q270754,56,11348.86
Q270754,57,11492.69
Q270754,58,11655.36
Q270754,59,11758.57
Q270754,60,11858.5
Q270754,61,12126.6
Q270754,62,12398.41
Q270754,63,12494.53
Q270754,64,12721.95
Q270754,65,12864.82
Q270754,66,13265.01
Q270754,67,13414.83
Q270754,68,13539.46
Q270754,69,13830.94
Q270754,70,14309.94
Q270754,71,14766.63
Q270754,72,15162.7
Q270754,73,15356.58
Q270754,74,15576.41
Q270755,1,221.62
Q270755,2,510.97
Q270755,3,694.7
Q270755,4,978.02
Q270755,5,1093.5
Q270755,6,1321.87
Q270755,7,1458.22
Q270755,8,1690.86
Q270755,9,1888.69
Q270755,10,2039.23
Q270755,11,2263.33
Q270755,12,2565.47
Q270755,13,2682.54
Q270755,14,2842.41
Q270755,15,2997.8
Q270755,16,3160.6
Q270755,17,3318.85
Q270755,18,3478.94
Q270755,19,3642.83
Q270755,20,3917.69
Q270755,21,4125.11
Q270755,22,4297.81
Q270755,23,4475.06
Q270755,24,4658.16
Q270755,25,4901.43
Q270755,26,5163.1
Q270755,27,5301.81
Q270755,28,5422.14
Q270755,29,5690.83
Q270755,30,5854.93
Q270755,31,6086.55
Q270755,32,6303.34
Q270755,33,6447.32
Q270755,34,6712.93
Q270755,35,6922.86
Q270755,36,7117.08
Q270755,37,7291.33
Q270755,38,7589.41
Q270755,39,7691.08
Q270755,40,7796.98
Q270755,41,7958.11
Q270755,42,8214.3
Q270755,43,8538.59
Q270755,44,8843.53
Q270755,45,9035.53
Q270755,46,9191.55
Q270755,47,9326.96
Q270755,48,9556.47
Q270755,49,9785.83
Q270755,50,10091.77
Q270755,51,10234.94
Q270755,52,10362.17
Q270755,53,10724.04
Q270755,54,10886.34
Q270755,55,11045.71
Q270755,56,11348.86
Q270755,57,11492.69
Q270755,58,11655.36
Q270755,59,11758.57
Q270756,1,221.62
Q270756,2,510.97
Q270756,3,694.7
Q270756,4,978.02
Q270756,5,1093.5
Q270756,6,1321.87
Q270756,7,1458.22
Q270756,8,1690.86
Q270756,9,1888.69
Q270756,10,2039.23
Q270756,11,2263.33
Q270756,12,2565.47
Q270756,13,2682.54
Q270756,14,2842.41
Q270756,15,2997.8
Q270756,16,3160.6
Q270756,17,3318.85
Q270756,18,3478.94
Q270756,19,3642.83
Q270756,20,3917.69
Q270756,21,4125.11
Q270756,22,4297.81
Q270756,23,4475.06
Q270756,24,4658.16
Q270756,25,4901.43
Q270756,26,5163.1
Q270756,27,5301.81
Q270756,28,5422.14
Q270756,29,5690.83
Q270756,30,5854.93
Q270756,31,6086.55
Q270756,32,6303.34
Q270756,33,6447.32
Q270756,34,6712.93
Q270756,35,6922.86
Q270756,36,7117.08
Q270756,37,7291.33
Q270756,38,7589.41
Q270756,39,7691.08
Q270757,1,221.62
Q270757,2,510.97
Q270757,3,694.7
Q270757,4,978.02
Q270757,5,1093.5
Q270757,6,1321.87
Q270757,7,1458.22
Q270757,8,1690.86
Q270757,9,1888.69
Q270757,10,2039.23
Q270757,11,2263.33
Q270757,12,2565.47
Q270757,13,2682.54
Q270757,14,2842.41
Q270757,15,2997.8
Q270757,16,3160.6
Q270757,17,3318.85
Q270757,18,3478.94
Q270757,19,3642.83
Q270757,20,3917.69
Q270757,21,4125.11
Q270757,22,4297.81
Q270757,23,4475.06
Q270757,24,4658.16
Q270757,25,4901.43
Q270757,26,5163.1
Q270757,27,5301.81
Q270757,28,5422.14
Q270757,29,5690.83
Q270757,30,5854.93
Q270757,31,6086.55
Q270757,32,6303.34
Q270757,33,6447.32
Q270757,34,6712.93
Q270757,35,6922.86
Q270757,36,7117.08
Q270757,37,7291.33
Q270757,38,7660.55
Q270757,39,8166.78
Q270757,40,8268.45
Q270757,41,8374.35
Q270757,42,8535.48
Q270757,43,8791.67
Q270757,44,9115.96
Q270757,45,9420.9
Q270757,46,9612.9
Q270757,47,9768.92
Q270757,48,9904.33
Q270757,49,10133.84
Q270757,50,10363.2
Q270757,51,10669.14
Q270757,52,10812.31
Q270757,53,10939.54
Q270757,54,11301.41
Q270757,55,11463.71
Q270757,56,11623.08
Q270757,57,11926.23
Q270757,58,12070.06
Q270757,59,12232.73
Q270757,60,12335.94
Q270757,61,12435.87
Q270757,62,12703.97
Q270757,63,12975.78
Q270757,64,13071.9
Q270757,65,13299.32
Q270757,66,13442.19
Q270757,67,13842.38
Q270757,68,13992.2
Q270757,69,14116.83
Q270757,70,14408.31
Q270757,71,14887.31
Q270757,72,15344
Q270757,73,15740.07
Q270757,74,15933.95
Q270757,75,16153.78
Q270758,1,221.62
Q270758,2,510.97
Q270758,3,694.7
Q270758,4,978.02
Q270758,5,1093.5
Q270758,6,1321.87
Q270758,7,1458.22
Q270758,8,1690.86
Q270758,9,1888.69
Q270758,10,2039.23
Q270758,11,2263.33
Q270758,12,2565.47
Q270758,13,2682.54
Q270758,14,2842.41
Q270758,15,2997.8
Q270758,16,3160.6
Q270758,17,3318.85
Q270758,18,3478.94
Q270758,19,3642.83
Q270758,20,3917.69
Q270758,21,4125.11
Q270758,22,4297.81
Q270758,23,4475.06
Q270758,24,4658.16
Q270758,25,4901.43
Q270758,26,5163.1
Q270758,27,5301.81
Q270758,28,5422.14
Q270758,29,5690.83
Q270758,30,5854.93
Q270758,31,6086.55
Q270758,32,6303.34
Q270758,33,6447.32
Q270758,34,6712.93
Q270758,35,6922.86
Q270758,36,7117.08
Q270758,37,7291.33
Q270758,38,7660.55
Q270758,39,8166.78
Q270758,40,8268.45
Q270758,41,8374.35
Q270758,42,8535.48
Q270758,43,8791.67
Q270758,44,9115.96
Q270758,45,9420.9
Q270758,46,9612.9
Q270758,47,9768.92
Q270758,48,9904.33
Q270758,49,10133.84
Q270758,50,10363.2
Q270758,51,10669.14
Q270758,52,10812.31
Q270758,53,10939.54
Q270758,54,11301.41
Q270758,55,11463.71
Q270758,56,11623.08
Q270758,57,11926.23
Q270758,58,12070.06
Q270758,59,12232.73
Q270758,60,12335.94
Q270759,1,221.62
Q270759,2,510.97
Q270759,3,694.7
Q270759,4,978.02
Q270759,5,1093.5
Q270759,6,1321.87
Q270759,7,1458.22
Q270759,8,1690.86
Q270759,9,1888.69
Q270759,10,2039.23
Q270759,11,2263.33
Q270759,12,2565.47
Q270759,13,2682.54
Q270759,14,2842.41
Q270759,15,2997.8
Q270759,16,3160.6
Q270759,17,3318.85
Q270759,18,3478.94
Q270759,19,3642.83
Q270759,20,3917.69
Q270759,21,4125.11
Q270759,22,4297.81
Q270759,23,4475.06
Q270759,24,4658.16
Q270759,25,4901.43
Q270759,26,5163.1
Q270759,27,5301.81
Q270759,28,5422.14
Q270759,29,5690.83
Q270759,30,5854.93
Q270759,31,6086.55
Q270759,32,6303.34
Q270759,33,6447.32
Q270759,34,6712.93
Q270759,35,6922.86
Q270759,36,7117.08
Q270759,37,7291.33
Q270759,38,7660.55
Q270759,39,8166.78
Q270759,40,8268.45
Q270760,1,221.62
Q270760,2,510.97
Q270760,3,1093.5
Q270760,4,1690.87
Q270760,5,2997.81
Q270760,6,4125.12
Q270760,7,5163.11
Q270760,8,6303.36
Q270760,9,7660.56
Q270760,10,8166.79
Q270760,11,8268.46
Q270760,12,8374.36
Q270760,13,8535.49
Q270760,14,8791.68
Q270760,15,9115.97
Q270760,16,9420.91
Q270760,17,9612.91
Q270760,18,9768.93
Q270760,19,9904.34
Q270760,20,10133.85
Q270760,21,10363.21
Q270760,22,10669.15
Q270760,23,10812.32
Q270760,24,10939.55
Q270760,25,11301.42
Q270760,26,11463.72
Q270760,27,11623.09
Q270760,28,11926.24
Q270760,29,12070.07
Q270760,30,12232.74
Q270760,31,12335.95
Q270760,32,12435.88
Q270760,33,12703.98
Q270760,34,12975.79
Q270760,35,13071.91
Q270760,36,13299.33
Q270760,37,13442.2
Q270760,38,13842.39
Q270760,39,13992.21
Q270760,40,14116.84
Q270760,41,14408.32
Q270760,42,14887.32
Q270760,43,15344.01
Q270760,44,15740.08
Q270760,45,15933.96
Q270760,46,16153.79
Q280436,1,385.33
Q280436,2,585.21
Q280436,3,797.84
Q280436,4,1138.22
Q280436,5,1325.15
Q280436,6,1455.18
Q280436,7,1695.58
Q280436,8,1866.32
Q280436,9,1963.26
Q280436,10,2116.53
Q280436,11,2283.25
Q280436,12,2480.51
Q280436,13,2685.4
Q280436,14,2854.24
Q280436,15,3012.13
Q280436,16,3302.28
Q280436,17,3418.85
Q280436,18,3667.67
Q280436,19,3887.65
Q280436,20,4126.15
Q280436,21,4284.43
Q280436,22,4407.3
Q280436,23,4682.07
Q280436,24,4884.98
Q280436,25,5123.12
Q280436,26,5357.16
Q280436,27,5520.88
Q280436,28,5774.33
Q280436,29,6043.35
Q280436,30,6308.32
Q280436,31,6668.25
Q280436,32,6883.57
Q280436,33,7110.41
Q280436,34,7383.55
Q280436,35,7554.31
Q280436,36,7845.85
Q280451,1,395.58
Q280451,2,1172.31
Q280451,3,1372.19
Q280451,4,1584.82
Q280451,5,1925.2
Q280451,6,2112.13
Q280451,7,2242.16
Q280451,8,2482.56
Q280451,9,2653.3
Q280451,10,2750.24
Q280451,11,2903.51
Q280451,12,3070.23
Q280451,13,3267.49
Q280451,14,3472.38
Q280451,15,3641.22
Q280451,16,3799.11
Q280451,17,4089.26
Q280451,18,4205.83
Q280451,19,4454.65
Q280451,20,4674.63
Q280451,21,4913.13
Q280451,22,5071.41
Q280451,23,5194.28
Q280451,24,5469.05
Q280451,25,5671.96
Q280451,26,5910.1
Q280451,27,6144.14
Q280451,28,6307.86
Q280451,29,6561.31
Q280451,30,6830.33
Q280451,31,7095.3
Q280451,32,7455.23
Q280451,33,7670.55
Q280451,34,7897.39
Q280451,35,8170.53
Q280451,36,8341.29
Q280451,37,8632.83
Q280452,1,462.64
Q280452,2,675.78
Q280452,3,887.47
Q280452,4,1263.63
Q280452,5,1512.05
Q280452,6,1751.53
Q280452,7,2037
Q280452,8,2281.19
Q280452,9,2397.24
Q280452,10,2511.81
Q280452,11,2796.04
Q280452,12,2930.32
Q280452,13,3107.94
Q280452,14,3322.85
Q280452,15,3474.01
Q280452,16,3645.5
Q280452,17,3924.95
Q280452,18,4188.23
Q280452,19,4345.58
Q280452,20,4464.6
Q280452,21,4588.96
Q280452,22,4747.44
Q280452,23,4910.5
Q280452,24,5164.84
Q280452,25,5333.08
Q280452,26,5496.55
Q280452,27,5751.28
Q280452,28,5918.25
Q280452,29,6056.55
Q280452,30,6295.95
Q280452,31,6468.43
Q280452,32,6988.18
Q280452,33,7002.23
Q280452,34,7247.56
Q280452,35,7911.36
Q280462,1,279.45
Q280462,2,542.73
Q280462,3,700.08
Q280462,4,819.1
Q280462,5,943.46
Q280462,6,1101.94
Q280462,7,1265
Q280462,8,1519.34
Q280462,9,1687.58
Q280462,10,1851.05
Q280462,11,2105.78
Q280462,12,2272.75
Q280462,13,2411.05
Q280462,14,2650.45
Q280462,15,2822.93
Q280462,16,3342.68
Q280462,17,3356.73
Q280462,18,3602.06
Q280462,19,4265.86
Q280469,1,385.33
Q280469,2,585.21
Q280469,3,797.84
Q280469,4,1138.22
Q280469,5,1325.15
Q280469,6,1455.18
Q280469,7,1695.58
Q280469,8,1866.32
Q280469,9,1963.26
Q280469,10,2116.53
Q280469,11,2283.25
Q280469,12,2480.51
Q280469,13,2685.4
Q280469,14,2854.24
Q280469,15,3012.13
Q280469,16,3302.28
Q280469,17,3418.85
Q280469,18,3667.67
Q280469,19,3887.65
Q280469,20,4126.15
Q280469,21,4284.43
Q280469,22,4407.3
Q280469,23,4682.07
Q280469,24,4884.98
Q280469,25,5123.12
Q280469,26,5357.16
Q280469,27,5469.93
Q280469,28,5774.33
Q280469,29,6043.35
Q280469,30,6308.32
Q280469,31,6668.25
Q280469,32,6883.57
Q280469,33,7110.41
Q280469,34,7383.55
Q280469,35,7554.31
Q280469,36,7845.85
Q280470,1,395.58
Q280470,2,1172.31
Q280470,3,1372.19
Q280470,4,1584.82
Q280470,5,1925.2
Q280470,6,2112.13
Q280470,7,2242.16
Q280470,8,2482.56
Q280470,9,2653.3
Q280470,10,2750.24
Q280470,11,2903.51
Q280470,12,3070.23
Q280470,13,3267.49
Q280470,14,3472.38
Q280470,15,3641.22
Q280470,16,3799.11
Q280470,17,4089.26
Q280470,18,4205.83
Q280470,19,4454.65
Q280470,20,4674.63
Q280470,21,4913.13
Q280470,22,5071.41
Q280470,23,5194.28
Q280470,24,5469.05
Q280470,25,5671.96
Q280470,26,5910.1
Q280470,27,6144.14
Q280470,28,6256.91
Q280470,29,6561.31
Q280470,30,6830.33
Q280470,31,7095.3
Q280470,32,7455.23
Q280470,33,7670.55
Q280470,34,7897.39
Q280470,35,8170.53
Q280470,36,8341.29
Q280470,37,8632.83
Q300286,1,298.05
Q300286,2,547.14
Q300286,3,1115.2
Q300286,4,1476.08
Q300286,5,1691.95
Q300286,6,1966.28
Q300286,7,2476.48
Q300286,8,2730.93
Q300286,9,2908.61
Q300286,10,3103.31
Q300286,11,3302.06
Q300286,12,3421.72
Q300286,13,3559
Q300286,14,3796.6
Q300286,15,4119.81
Q300286,16,4255.65
Q300286,17,4429.45
Q300286,18,4622.9
Q300286,19,4774.52
Q300286,20,4945.33
Q300286,21,5120.55
Q300286,22,5354.15
Q300286,23,5520.07
Q300286,24,5755.74
Q300286,25,6010.62
Q300286,26,6202.57
Q300286,27,6370.15
Q300286,28,6530.24
Q300286,29,6768.32
Q300286,30,6906.1
Q300286,31,7278.84
Q300286,32,8210.87
Q300286,33,8369.11
Q300286,34,8607.29
Q300286,35,8777.54
Q300286,36,8934.18
Q300286,37,9273.94
Q300286,38,9425.62
Q300286,39,9597.48
Q300286,40,9866.89
Q300313,1,298.05
Q300313,2,547.14
Q300313,3,1115.2
Q300313,4,1476.08
Q300313,5,1691.95
Q300313,6,1966.28
Q300313,7,2476.48
Q300313,8,2730.93
Q300313,9,2908.61
Q300313,10,3103.31
Q300313,11,3302.06
Q300313,12,3421.72
Q300313,13,3559
Q300313,14,3796.6
Q300313,15,4119.81
Q300313,16,4255.65
Q300313,17,4429.45
Q300313,18,4622.9
Q300313,19,4774.52
Q300313,20,4945.33
Q300313,21,5120.55
Q300313,22,5354.15
Q300313,23,5520.07
Q300313,24,5755.74
Q300313,25,6010.62
Q300313,26,6202.57
Q300313,27,6370.15
Q300313,28,6530.24
Q300313,29,6768.32
Q300313,30,6906.1
Q300313,31,7278.84
Q300313,32,8210.87
Q300313,33,8369.11
Q300313,34,8607.29
Q300313,35,8777.54
Q300313,36,8934.18
Q300313,37,9164.7
Q300313,38,9475.39
Q300313,39,9707.12
Q300313,40,9944.2
Q300313,41,10022.62
Q300313,42,10624.66
Q300313,43,11011.17
Q300313,44,11178.18
Q300313,45,11371.67
Q300313,46,11514.91
Q300313,47,11661.21
Q300313,48,11928.74
Q300313,49,12150.45
Q300313,50,12456.95
Q300313,51,12896.38
Q300316,1,234.46
Q300316,2,403.37
Q300316,3,556.32
Q300316,4,792.87
Q300316,5,1064.56
Q300316,6,1665.22
Q300316,7,2098.53
Q300316,8,2544.02
Q300316,9,2754.21
Q300316,10,2965.73
Q300316,11,3131.62
Q300316,12,3649.56
Q300316,13,3914.88
Q300316,14,4087.64
Q300316,15,4324.1
Q300316,16,4480.57
Q300316,17,4650.26
Q300316,18,4807.53
Q300316,19,5251.24
Q300316,20,5433.95
Q300316,21,5662.66
Q300316,22,5970.55
Q300316,23,6220.53
Q300316,24,6390.81
Q300316,25,6582.76
Q300316,26,6783.84
Q300316,27,7003.2
Q300316,28,7279.76
Q300316,29,7487.32
Q300316,30,7640.59
Q300316,31,7854.28
Q300316,32,7995.8
Q300316,33,8180.91
Q300316,34,8332.63
Q300316,35,8436.93
Q300316,36,8545.4
Q300316,37,8778.99
Q300316,38,9000.39
Q300316,39,9136.25
Q300316,40,9331.93
Q300316,41,9629.57
Q300316,42,9853.85
Q300316,43,10011.06
Q300316,44,10280.71
Q300316,45,10434.27
Q300316,46,10712.15
Q300316,47,11007.25
Q300316,48,11418.64
Q300316,49,11656.39
Q300316,50,11986.12
Q300316,51,12339.43
Q300316,52,12625.77
Q300334,1,330.06
Q300334,2,568.44
Q300334,3,721.34
Q300334,4,986.66
Q300334,5,1159.42
Q300334,6,1395.88
Q300334,7,1552.35
Q300334,8,1722.04
Q300334,9,1879.31
Q300334,10,2323.02
Q300334,11,2505.73
Q300334,12,2734.44
Q300334,13,3042.33
Q300334,14,3292.31
Q300334,15,3462.59
Q300334,16,3654.54
Q300334,17,3855.62
Q300334,18,4074.98
Q300334,19,4351.54
Q300334,20,4559.1
Q300334,21,4712.37
Q300334,22,4926.06
Q300334,23,5067.58
Q300334,24,5252.69
Q300334,25,5404.41
Q300334,26,5508.71
Q300334,27,5617.18
Q300334,28,5850.77
Q300334,29,6072.17
Q300334,30,6208.03
Q300334,31,6403.71
Q300334,32,6701.35
Q300334,33,6925.63
Q300334,34,7082.84
Q300334,35,7352.49
Q300334,36,7506.05
Q300334,37,7783.93
Q300334,38,8079.03
Q300334,39,8490.42
Q300334,40,8728.17
Q300334,41,9057.9
Q300334,42,9411.21
Q300334,43,9697.55
Q310229,1,894.65
Q310229,2,1108.93
Q310229,3,1311.84
Q310229,4,1549.98
Q310229,5,1784.02
Q310229,6,1896.79
Q310229,7,2102.26
Q310229,8,2417.7
Q310229,9,2659.78
Q310229,10,2844.67
Q310229,11,2946.71
Q310229,12,3306.34
Q310229,13,3509.2
Q310229,14,3730.34
Q310229,15,3849.24
Q310229,16,4146.31
Q310229,17,4459.64
Q310229,18,4617.14
Q310229,19,4866.39
Q310229,20,4996.1
Q310229,21,5261.23
Q310229,22,5508.25
Q310229,23,5642.02
Q310229,24,5848.42
Q310229,25,6010.59
Q310229,26,6251.76
Q310229,27,6440.29
Q310229,28,6697.53
Q310229,29,6973.67
Q310229,30,7143.41
Q310229,31,7300.06
Q310229,32,7513.05
Q310229,33,7613.22
Q310229,34,7841.24
Q310229,35,8016.76
Q310229,36,8278.13
Q310229,37,8554.69
Q310229,38,8762.25
Q310229,39,8915.52
Q310229,40,9129.21
Q310229,41,9270.73
Q310229,42,9455.84
Q310229,43,9607.56
Q310229,44,9711.86
Q310229,45,9820.33
Q310229,46,10053.92
Q310229,47,10275.32
Q310229,48,10411.18
Q310229,49,10606.86
Q310229,50,10904.5
Q310229,51,11128.78
Q310229,52,11285.99
Q310229,53,11555.64
Q310229,54,11709.2
Q310229,55,11987.08
Q310229,56,12282.18
Q310229,57,12693.57
Q310229,58,12931.32
Q310229,59,13261.05
Q310229,60,13630.83
Q310229,61,13900.71
Q310232,1,298.05
Q310232,2,547.14
Q310232,3,1115.2
Q310232,4,1476.08
Q310232,5,1691.95
Q310232,6,1966.28
Q310232,7,2476.48
Q310232,8,2730.93
Q310232,9,2908.61
Q310232,10,3103.31
Q310232,11,3302.06
Q310232,12,3421.72
Q310232,13,3559
Q310232,14,3796.6
Q310232,15,4119.81
Q310232,16,4255.65
Q310232,17,4429.45
Q310232,18,4622.9
Q310232,19,4774.52
Q310232,20,4945.33
Q310232,21,5120.55
Q310232,22,5354.15
Q310232,23,5520.07
Q310232,24,5755.74
Q310232,25,6069.69
Q310232,26,6221.97
Q310232,27,6444.45
Q310232,28,6627.65
Q310232,29,6830.3
Q310232,30,7089.37
Q310232,31,7319.75
Q310232,32,7563.2
Q310232,33,7740.45
Q310232,34,7923.55
Q310232,35,8166.82
Q310232,36,8428.49
Q310232,37,8567.2
Q310232,38,8687.53
Q310232,39,8956.22
Q310232,40,9120.32
Q310232,41,9351.94
Q310232,42,9568.73
Q310232,43,9925.36
Q310232,44,10164.6
Q310232,45,10449.49
Q310232,46,10638.06
Q310232,47,10866.88
Q310232,48,11042.14
Q310232,49,11153.44
Q310232,50,11371.67
Q310232,51,11639.49
Q310232,52,11921.04
Q310232,53,12074.98
Q310232,54,12320.99
Q310232,55,12437.04
Q310232,56,12551.61
Q310232,57,12835.84
Q310232,58,12970.12
Q310232,59,13600.32
Q320091,1,234.07
Q320091,2,546.83
Q320091,3,704.99
Q320091,4,923.21
Q320091,5,1153.21
Q320091,6,1394.77
Q320091,7,1560.42
Q320091,8,1801.46
Q320091,9,1962.51
Q320091,10,2120.6
Q320091,11,2359.44
Q320091,12,2605.74
Q320091,13,2768.36
Q320091,14,2886.4
Q320091,15,3035.41
Q320091,16,3182.37
Q320091,17,3339.83
Q320091,18,3524.84
Q320091,19,6017.31
Q320091,20,6640.95
Q320091,21,7089.31
Q320091,22,7323.03
Q320091,23,7643.58
Q320091,24,7877.09
Q320091,25,8029.19
Q320091,26,8302.29
Q320091,27,8470.29
Q320091,28,8681.17
Q320091,29,8937.43
Q320091,30,9114.97
Q320091,31,9382.58
Q320091,32,9577.68
Q320091,33,9763.22
Q320091,34,9956.85
Q320091,35,10229.98
Q320091,36,10399.97
Q320091,37,10554.46
Q320091,38,10710.61
Q320091,39,10888.28
Q320091,40,10983.29
Q320091,41,11215.6
Q320091,42,11401.04
Q320091,43,11667.13
Q320091,44,11819.62
Q320092,1,203.46
Q320092,2,418.31
Q320092,3,600.93
Q320092,4,870.08
Q320092,5,1042.66
Q320092,6,1186
Q320092,7,1363.87
Q320092,8,1502.27
Q320092,9,1689.98
Q320092,10,1942.61
Q320092,11,2051.83
Q320092,12,2256.2
Q320092,13,2489.79
Q320092,14,2767.16
Q320092,15,2978.03
Q320092,16,3152.75
Q320092,17,3450.91
Q320092,18,3703.36
Q320092,19,3800.76
Q320092,20,3960.16
Q320092,21,4278.12
Q320092,22,4436.41
Q320092,23,4592.56
Q320092,24,4831.66
Q320092,25,4990.32
Q320092,26,5224.96
Q320092,27,5575.62
Q320092,28,5782.48
Q320092,29,5975.91
Q320092,30,8407.88
Q320092,31,8736.65
Q320092,32,8911.26
Q320092,33,9073.68
Q320092,34,9374.48
Q320092,35,9589.32
Q320092,36,9827.41
Q320092,37,10067.39
Q320092,38,10305.66
Q320092,39,10468.14
Q320092,40,10704.12
Q320092,41,10951.75
Q320092,42,11184.24
Q320092,43,11319.25
Q320092,44,11621.76
Q320092,45,12079.2
Q360102,1,219.46
Q360102,2,593.63
Q360102,3,889.07
Q360102,4,1076.37
Q360102,5,1189.76
Q360102,6,1358.96
Q360102,7,1546.49
Q360102,8,1775.16
Q360102,9,2078.3
Q360102,10,2281.14
Q360102,11,2522.2
Q360102,12,2746.24
Q360102,13,2911.64
Q360102,14,3075.47
Q360102,15,3268.62
Q360102,16,3411.35
Q360102,17,3756.32
Q360102,18,3895.57
Q360102,19,4115.16
Q360102,20,4304.12
Q360102,21,4554.82
Q360102,22,4782.85
Q360102,23,5397.98
Q360102,24,5855.02
Q360102,25,6871.03
Q360102,26,7718.98
Q360102,27,7803.82
Q360102,28,7968.68
Q360102,29,8188.3
Q360102,30,8447.22
