shape_id,sequence_id,meters,stop_id
B410308,3,656.9,303218
B410308,4,902.9,303219
B410308,5,1141.9,306273
B410308,6,1519.3,303222
B410308,7,1813.3,303223
B410308,8,1916.6,303224
B410308,9,2368.1,303227
B410308,10,2554.7,303228
B410308,11,2706.6,303229
B410308,12,2936.2,303230
B410308,13,3418.6,303232
B410308,14,3634.7,303233
B410308,15,3926.3,303234
B410308,16,4264.4,303235
B410308,17,4550.9,306324
B410308,18,4855.4,303237
B410308,19,4985.2,303238
B410308,20,5281.9,303239
B410308,21,5736.3,308348
B410308,22,6004.6,303241
B410308,23,6220.9,303242
B410308,24,6483.4,303243
B410308,25,6737.7,303244
B410308,26,7119.3,306325
B410308,27,7492.5,303247
B410308,28,8325.3,308070
B410308,29,8688.2,307853
B410308,30,8819.2,303249
B410308,31,9015.5,303250
B410308,32,9305.3,307210
B410308,33,9445.2,303253
B410308,34,9704.4,308641
B410308,35,9905.3,303254
B410308,36,10375.8,303256
B410308,37,10634.0,306892
B410308,38,10833.7,303258
B410308,39,10987.1,303259
B410308,40,11409.8,302434
B410308,41,11543.7,306533
B410308,42,11749.6,901007
B410303,1,0.0,303222
B410303,2,294.0,303223
B410303,3,397.3,303224
B410303,4,848.7,303227
B410303,5,1035.4,303228
B410303,6,1187.3,303229
B410303,7,1416.9,303230
B410303,8,1899.2,303232
B410303,9,2115.3,303233
B410303,10,2407.0,303234
B410303,11,2745.1,303235
B410303,12,3031.5,306324
B410303,13,3336.1,303237
B410303,14,3465.8,303238
B410303,15,3762.5,303239
B410303,16,4217.0,308348
B410303,17,4485.3,303241
B410303,18,4701.6,303242
B410303,19,4964.1,303243
B410303,20,5218.3,303244
B410303,21,5599.9,306325
QM50171,1,0.0,502345
QM50171,2,434.1,502347
QM50171,3,680.1,502348
QM50171,4,1008.0,552669
QM50171,5,1305.7,500951
QM50171,6,1565.7,500952
QM50171,7,1813.1,552827
QM50171,8,2165.3,500954
QM50171,9,2607.0,501470
QM50171,10,3429.2,501475
QM50171,11,4313.7,552713
QM50171,12,4745.1,552715
QM50171,13,5188.8,552923
QM50171,14,5750.4,501483
QM50171,15,6328.5,501665
QM50171,16,6740.6,501626
QM50171,17,7088.4,501627
QM50171,18,7392.1,502648
QM50171,19,7563.5,502649
QM50171,20,7803.8,502650
QM50171,21,8044.4,502651
QM50171,22,9030.5,502654
QM50171,23,9498.5,502657
QM50171,24,9822.1,501401
QM50171,25,10045.9,501336
QM50171,26,10278.1,502399
QM50171,27,11255.4,552520
QM50171,28,12029.1,502406
QM50171,29,12390.8,502408
QM50171,30,12820.4,552511
QM50171,31,12984.8,503037
QM50171,32,13629.0,552508
QM50171,35,29315.1,450001
QM50171,36,29777.9,450005
QM50171,37,30306.6,403640
QM50171,38,30729.3,450009
QM50172,1,0.0,502345
QM50172,2,434.1,502347
QM50172,3,680.1,502348
QM50172,4,1008.0,552669
QM50172,5,1305.7,500951
QM50172,6,1565.7,500952
QM50172,7,1813.1,552827
QM50172,8,2165.3,500954
QM50172,9,2607.0,501470
QM50172,10,3429.2,501475
QM50172,11,4313.7,552713
QM50172,12,4745.1,552715
QM50172,13,5188.8,552923
QM50172,14,5750.4,501483
QM50172,15,6328.5,501665
QM50172,16,6740.6,501626
QM50172,17,7088.4,501627
QM50172,18,7392.1,502648
QM50172,19,7563.5,502649
QM50172,20,7803.8,502650
QM50172,21,8044.4,502651
QM50172,22,9030.5,502654
QM50172,23,9498.5,502657
QM50172,24,10094.3,501338
QM50172,25,10659.0,501398
QM50172,26,10967.8,501399
QM50172,27,11372.6,501401
QM50172,28,11596.3,501336
QM50172,29,11828.6,502399
QM50172,30,12805.9,552520
QM50172,31,13579.6,502406
QM50172,32,13941.2,502408
QM50172,33,14370.9,552511
QM50172,34,14535.3,503037
QM50172,35,15179.5,552508
QM50172,38,30956.1,401840
QM50172,39,31279.7,401842
QM50172,40,31577.3,401844
QM50172,41,32102.0,450012
QM50172,42,32505.1,450015
QM50172,43,32744.6,450019
QM50172,44,33063.3,450021
QM50172,45,33541.7,400742
QM50172,46,34170.1,450224
QM50172,47,34530.7,402214
B410300,1,0.0,307403
B410300,2,650.5,307460
B410300,3,1011.8,303290
B410300,4,1197.2,306901
B410300,5,1642.4,303294
B410300,6,2128.7,303295
B410300,7,2338.6,303296
B410300,8,2598.9,303297
B410300,9,2721.6,307360
B410300,10,2981.7,303300
B410300,11,3197.5,303301
B410300,12,3405.6,308061
B410300,13,3695.4,306716
B410300,14,4538.8,303303
B410300,15,4907.1,307646
B410300,16,5118.5,302623
B410300,17,5434.2,303306
B410300,18,5763.5,303307
B410300,19,6062.1,303308
B410300,20,6389.7,308369
B410300,21,6673.7,303310
B410300,22,6973.9,303311
B410300,23,7247.9,303312
B410300,24,7493.4,303313
B410300,25,7780.6,303314
B410300,26,8142.2,303315
B410300,27,8354.9,303316
B410300,28,8670.5,307840
B410300,29,8971.4,303318
B410300,30,9292.7,303319
B410300,31,9684.4,307516
B410300,32,10070.0,308557
B410300,33,10243.4,303323
B410300,34,10560.7,303324
B410300,35,10730.4,303338
B410300,36,10967.6,303339
B410300,37,11154.3,303340
B410300,38,11390.3,303341
B410300,39,11654.6,307636
B410300,40,12274.7,801144
QM50175,1,0.0,450012
QM50175,2,403.1,450015
QM50175,3,642.6,450019
QM50175,4,961.3,450021
QM50175,5,1439.7,400742
QM50175,6,2068.1,450224
QM50175,7,2428.7,402214
QM50175,10,16912.8,552507
QM50175,11,17351.9,502304
QM50175,12,17603.3,552510
QM50175,13,18014.1,502307
QM50175,14,18450.3,502309
QM50175,15,19238.9,552519
QM50175,16,19981.7,552521
QM50175,17,20455.4,501402
QM50175,18,20645.9,501337
QM50175,19,20916.4,502624
QM50175,20,21393.1,502627
QM50175,21,22449.7,502631
QM50175,22,22705.6,502632
QM50175,23,22941.1,502633
QM50175,24,23195.3,502634
QM50175,25,23482.4,501661
QM50175,26,23689.7,501662
QM50175,27,23958.7,501663
QM50175,28,24138.2,501623
QM50175,29,24427.7,501456
QM50175,30,24652.2,501457
QM50175,31,24898.3,501458
QM50175,32,24979.0,504995
QM50175,33,25604.1,501460
QM50175,34,25997.1,552712
QM50175,35,26133.4,501462
QM50175,36,26328.4,501463
QM50175,37,26629.4,501465
QM50175,38,26884.9,501466
QM50175,39,27124.2,501467
QM50175,40,27629.7,553179
QM50175,41,27894.1,500973
QM50175,42,28273.3,500975
QM50175,43,28594.8,500976
QM50175,44,28864.6,500977
QM50175,45,29079.9,502361
QM50175,46,29393.7,502363
QM50175,47,29638.0,502364
QM50175,48,30107.6,502371
B410305,1,0.0,303215
B410305,2,326.9,300163
B410305,3,656.9,303218
B410305,4,902.9,303219
B410305,5,1141.9,306273
B410305,6,1519.3,303222
B410305,7,1916.6,303224
B410305,8,3418.6,303232
B410305,9,3634.7,303233
B410305,10,4264.4,303235
B410305,11,5736.3,308348
B410305,12,6220.9,303242
B410305,13,7119.3,306325
B410305,14,8325.3,308070
B410305,15,9015.5,303250
B410305,16,9905.3,303254
B410305,17,10375.8,303256
B410305,18,10634.0,306892
B410305,19,10833.7,303258
B410305,20,10987.1,303259
B410305,21,11409.8,302434
B410305,22,11543.7,306533
B410305,23,11749.6,901007
QM50177,1,0.0,450012
QM50177,6,16452.5,552507
QM50177,7,16891.7,502304
QM50177,8,17143.1,552510
QM50177,9,17553.8,502307
QM50177,10,17990.1,502309
QM50177,11,18778.6,552519
QM50177,12,19521.4,552521
QM50177,13,19995.2,501402
QM50177,14,20185.7,501337
QM50177,15,20456.2,502624
QM50177,16,20932.8,502627
QM50177,17,21989.4,502631
QM50177,18,22245.3,502632
QM50177,19,22480.9,502633
QM50177,20,22735.1,502634
QM50177,21,23022.2,501661
QM50177,22,23229.4,501662
QM50177,23,23498.4,501663
QM50177,24,23677.9,501623
QM50177,25,23967.4,501456
QM50177,26,24192.0,501457
QM50177,27,24438.1,501458
QM50177,28,24518.7,504995
QM50177,29,25143.9,501460
QM50177,30,25536.9,552712
QM50177,31,25673.2,501462
QM50177,32,25868.2,501463
QM50177,33,26169.1,501465
QM50177,34,26424.6,501466
QM50177,35,26663.9,501467
QM50177,36,27169.4,553179
QM50177,37,27433.9,500973
QM50177,38,27813.0,500975
QM50177,39,28134.5,500976
QM50177,40,28404.4,500977
QM50177,41,28619.6,502361
QM50177,42,28933.5,502363
QM50177,43,29177.7,502364
QM50177,44,29647.4,502371
SB440030,1,0.0,307915
SB440030,2,418.2,350218
SB440030,3,921.6,303513
SB440030,4,1468.7,303441
SB440030,5,2590.4,303447
SB440030,6,3002.4,307905
SB440030,7,3645.7,308435
SB440030,8,4679.2,303459
SB440030,9,5501.8,303463
SB440030,10,6444.2,303469
SB440030,11,6962.2,307737
SB440030,12,8106.9,303477
SB440030,13,9042.5,306906
SB440030,14,10162.5,308057
SB440030,15,10775.1,303488
SB440030,16,12533.3,303495
B690043,1,0.0,306337
B690043,2,373.8,304645
B690043,3,590.0,304646
B690043,4,782.7,304647
B690043,5,1108.0,307588
B690043,6,1281.2,304649
B690043,7,1571.3,801157
B690043,8,1838.6,305831
B690043,9,2145.2,307831
B690043,10,2322.6,305833
B690043,11,2512.2,305834
B690043,12,2868.6,305836
B690043,13,2878.4,305835
B690043,14,3167.2,305837
B690043,15,3382.0,305838
B690043,16,3629.5,305839
B690043,17,3818.6,305841
B690043,18,3984.9,305842
B690043,19,4183.3,308071
B690043,20,4316.6,307853
B690043,21,4447.6,303249
B690043,22,4707.5,305670
B690043,23,4827.5,305671
B690043,24,5033.0,305672
B690043,25,5160.8,305673
B690043,26,5429.6,305674
B690043,27,5669.1,305675
B690043,28,5905.9,305676
B690043,29,6147.5,305677
B690043,30,6303.8,305678
B690043,31,6459.8,305679
B690043,32,6621.5,305680
B690043,33,6811.5,305681
B690043,34,7016.2,305682
B690043,35,7337.4,307521
B690043,36,7614.0,306573
B690043,37,7771.8,306574
B690043,38,8097.8,306558
B690043,39,8299.9,306559
B690043,40,8536.9,306560
B690043,41,8690.2,306561
B690043,42,8784.1,306562
B690043,43,9025.9,306563
B690043,44,9344.7,306564
B690043,45,9568.1,306565
B690043,46,9765.7,801044
B16O0107,1,0.0,308074
B16O0107,2,160.0,307643
B16O0107,3,468.8,307644
B16O0107,4,791.6,307645
B16O0107,5,1039.4,301663
B16O0107,6,1242.1,301664
B16O0107,7,1402.4,301665
B16O0107,8,1703.2,301667
B16O0107,9,1988.8,301669
B16O0107,10,2291.9,301671
B16O0107,11,2476.5,301672
B16O0107,12,2631.9,301673
B16O0107,13,2767.1,301674
B16O0107,14,3018.7,301675
B16O0107,15,3378.3,301676
B16O0107,16,3679.4,301677
B16O0107,17,3868.7,301678
B16O0107,18,4079.0,301679
B16O0107,19,4233.7,301680
B16O0107,20,4391.3,301681
B16O0107,21,4550.5,301682
B16O0107,22,4709.9,301683
B16O0107,23,4863.5,301684
B16O0107,24,4944.6,306286
B16O0107,25,5106.8,301685
B16O0107,26,5219.8,301686
B16O0107,27,5424.0,307518
B16O0107,28,5739.1,301689
B16O0107,29,5984.2,301690
B16O0107,30,6168.2,301691
B16O0107,31,6298.7,301692
B16O0107,32,6463.8,301693
B16O0107,33,6579.0,301694
B16O0107,34,6766.4,308366
B16O0107,35,6965.2,308063
B16O0107,36,7155.0,301698
B16O0107,37,7282.3,306276
B16O0107,38,7478.1,301700
B16O0107,39,7644.0,301701
B16O0107,40,7876.9,307513
B16O0107,41,8057.0,307488
B16O0107,42,8215.8,307489
B16O0107,43,8374.3,307490
B16O0107,44,8629.3,307501
B16O0107,45,8795.7,301707
B16O0107,46,9050.5,301708
B16O0107,47,9235.7,301709
B16O0107,48,9525.0,301710
B16O0107,49,9764.5,301711
B16O0107,50,10092.7,307515
B16O0107,51,10264.6,301714
B16O0107,52,10446.1,301715
B16O0107,53,10618.0,301716
B16O0107,54,10937.4,301717
B16O0107,55,11126.5,301718
B16O0107,56,11361.0,301719
B16O0107,57,11525.7,301720
B16O0107,58,11682.6,301721
B16O0107,59,11945.0,301722
B16O0107,60,12131.9,301723
B16O0107,61,12219.0,301724
B16O0107,62,12337.1,301725
B16O0107,63,12538.7,901445
M090093,1,0.0,403399
M090093,2,294.1,803104
M090093,3,1060.8,803147
M090093,4,1362.0,803105
M090093,5,1902.6,903145
M090093,6,2705.1,404857
M090093,7,2824.8,405006
M090093,8,3108.9,401168
M090093,9,3242.6,401169
M090093,10,3600.6,405165
M090093,11,3764.7,403317
M090093,12,4018.9,403732
M090093,13,4489.9,402033
M090093,14,4637.3,402034
M090093,15,4773.7,404100
M090093,16,5000.2,402036
M090093,17,5156.5,402037
M090093,18,5323.7,402038
M090093,19,5571.9,402039
M090093,20,5706.9,401630
M090093,21,5826.7,402041
M090093,22,6001.4,402042
M090093,23,6144.3,402043
M090093,24,6416.1,405367
M090093,25,6675.8,404099
M090093,26,7099.1,903125
M090093,27,7353.0,903080
B16O0102,1,0.0,301602
B16O0102,2,151.7,301603
B16O0102,3,311.4,301604
B16O0102,4,477.9,301605
B16O0102,5,722.2,301606
B16O0102,6,953.2,301607
B16O0102,7,1253.5,301608
B16O0102,8,1389.9,301609
B16O0102,9,1627.6,301610
B16O0102,10,1910.6,301611
B16O0102,11,2156.2,301612
B16O0102,12,2343.4,301613
B16O0102,13,2643.8,301614
B16O0102,14,2850.4,301615
B16O0102,15,3058.6,301616
B16O0102,16,3257.1,307647
B16O0102,17,3455.4,308199
B16O0102,18,3660.9,301619
B16O0102,19,3830.3,301620
B16O0102,20,3947.1,301621
B16O0102,21,4085.1,301622
B16O0102,22,4243.2,301623
B16O0102,23,4438.4,301624
B16O0102,24,4565.9,301625
B16O0102,25,4727.8,301626
B16O0102,26,4900.8,308104
B16O0102,27,5060.2,301628
B16O0102,28,5179.9,306537
B16O0102,29,5310.6,306538
B16O0102,30,5557.4,306591
B16O0102,31,5774.6,306540
B16O0102,32,6013.6,306541
B16O0102,33,6203.2,306542
B16O0102,34,6311.5,306543
B16O0102,35,6484.5,306544
B16O0102,36,6724.0,306519
B16O0102,37,6962.8,306520
B16O0102,38,7200.6,306521
B16O0102,39,7439.6,306522
B16O0102,40,7676.9,306523
B16O0102,41,7835.2,306524
B16O0102,42,8089.2,306526
B16O0102,43,8369.4,301646
B16O0102,44,8492.8,301647
B16O0102,45,8763.2,301648
B16O0102,46,9032.5,301649
B16O0102,47,9334.7,301651
B16O0102,48,9588.1,301652
B16O0102,49,9715.9,301653
B16O0102,50,9958.9,301654
B16O0102,51,10055.8,301655
B16O0102,52,10350.8,301657
B16O0102,53,10519.4,301658
B16O0102,54,10689.9,301659
B16O0102,55,10904.3,307638
B16O0102,56,11062.1,307639
B16O0102,57,11357.5,308349
B16O0102,58,11601.7,307641
B16O0102,59,11999.2,307642
B16O0102,60,12302.5,307646
B16O0102,61,12589.9,801030
B16O0100,1,0.0,307780
B16O0100,2,691.7,301611
B16O0100,3,937.3,301612
B16O0100,4,1124.5,301613
B16O0100,5,1424.9,301614
B16O0100,6,1631.5,301615
B16O0100,7,1839.7,301616
B16O0100,8,2038.2,307647
B16O0100,9,2236.5,308199
B16O0100,10,2442.0,301619
B16O0100,11,2611.4,301620
B16O0100,12,2728.2,301621
B16O0100,13,2866.2,301622
B16O0100,14,3024.3,301623
B16O0100,15,3219.5,301624
B16O0100,16,3347.0,301625
B16O0100,17,3508.9,301626
B16O0100,18,3681.9,308104
B16O0100,19,3841.3,301628
B16O0100,20,3961.1,306537
B16O0100,21,4091.7,306538
B16O0100,22,4338.5,306591
B16O0100,23,4555.7,306540
B16O0100,24,4794.8,306541
B16O0100,25,4984.3,306542
B16O0100,26,5092.6,306543
B16O0100,27,5265.6,306544
B16O0100,28,5505.1,306519
B16O0100,29,5743.9,306520
B16O0100,30,5981.7,306521
B16O0100,31,6220.7,306522
B16O0100,32,6458.0,306523
B16O0100,33,6616.3,306524
B16O0100,34,6870.3,306526
B16O0100,35,7150.5,301646
B16O0100,36,7273.9,301647
B16O0100,37,7544.3,301648
B16O0100,38,7813.6,301649
B16O0100,39,8115.8,301651
B16O0100,40,8369.2,301652
B16O0100,41,8497.0,301653
B16O0100,42,8740.0,301654
B16O0100,43,8836.9,301655
B16O0100,44,9131.9,301657
B16O0100,45,9300.5,301658
B16O0100,46,9471.0,301659
B16O0100,47,9685.4,307638
B16O0100,48,9843.2,307639
B16O0100,49,10138.6,308349
B16O0100,50,10382.8,307641
B16O0100,51,10780.3,307642
B16O0100,52,11083.6,307646
B16O0100,53,11371.0,801030
B16O0109,1,0.0,301678
B16O0109,2,210.2,301679
B16O0109,3,365.0,301680
B16O0109,4,522.5,301681
B16O0109,5,681.8,301682
B16O0109,6,841.2,301683
B16O0109,7,994.8,301684
B16O0109,8,1075.9,306286
B16O0109,9,1238.0,301685
B16O0109,10,1351.1,301686
B16O0109,11,1555.3,307518
B16O0109,12,1870.3,301689
B16O0109,13,2115.5,301690
B16O0109,14,2299.5,301691
B16O0109,15,2429.9,301692
B16O0109,16,2595.1,301693
B16O0109,17,2710.2,301694
B16O0109,18,2897.6,308366
B16O0109,19,3096.5,308063
B16O0109,20,3286.2,301698
B16O0109,21,3413.6,306276
B16O0109,22,3609.4,301700
B16O0109,23,3775.2,301701
B16O0109,24,4008.2,307513
B16O0109,25,4188.3,307488
B16O0109,26,4347.0,307489
B16O0109,27,4505.6,307490
B16O0109,28,4760.6,307501
B16O0109,29,4927.0,301707
B16O0109,30,5181.7,301708
B16O0109,31,5366.9,301709
B16O0109,32,5656.2,301710
B16O0109,33,5895.8,301711
B16O0109,34,6223.9,307515
B16O0108,1,0.0,301678
B16O0108,2,210.2,301679
B16O0108,3,365.0,301680
B16O0108,4,522.5,301681
B16O0108,5,681.8,301682
B16O0108,6,841.2,301683
B16O0108,7,994.8,301684
B16O0108,8,1075.9,306286
B16O0108,9,1238.0,301685
B16O0108,10,1351.1,301686
B16O0108,11,1555.3,307518
B16O0108,12,1870.3,301689
B16O0108,13,2115.5,301690
B16O0108,14,2299.5,301691
B16O0108,15,2429.9,301692
B16O0108,16,2595.1,301693
B16O0108,17,2710.2,301694
B16O0108,18,2897.6,308366
B16O0108,19,3096.5,308063
B16O0108,20,3286.2,301698
B16O0108,21,3413.6,306276
B16O0108,22,3609.4,301700
B16O0108,23,3775.2,301701
B16O0108,24,4008.2,307513
B16O0108,25,4188.3,307488
B16O0108,26,4347.0,307489
B16O0108,27,4505.6,307490
B16O0108,28,4760.6,307501
B16O0108,29,4927.0,301707
B16O0108,30,5181.7,301708
B16O0108,31,5366.9,301709
B16O0108,32,5656.2,301710
B16O0108,33,5895.8,301711
B16O0108,34,6223.9,307515
B16O0108,35,6395.8,301714
B16O0108,36,6577.3,301715
B16O0108,37,6749.3,301716
B16O0108,38,7068.6,301717
B16O0108,39,7257.7,301718
B16O0108,40,7492.2,301719
B16O0108,41,7657.0,301720
B16O0108,42,7813.9,301721
B16O0108,43,8076.3,301722
B16O0108,44,8263.2,301723
B16O0108,45,8350.3,301724
B16O0108,46,8468.4,301725
B16O0108,47,8670.0,901445
BX260020,1,0.0,101734
BX260020,2,250.8,101735
BX260020,3,448.9,103676
BX260020,4,716.0,101737
BX260020,5,852.9,101738
BX260020,6,1488.0,103538
BX260020,7,1646.9,103279
BX260020,8,1805.2,101726
BX260020,9,2169.0,101727
BX260020,10,2432.4,101728
BX260020,11,2759.0,103641
BX260020,12,2933.3,101754
BX260020,13,3268.1,101755
BX260020,14,3374.9,103518
BX260020,15,3632.1,101756
BX260020,16,3905.5,101757
BX260020,17,4076.8,101758
BX260020,18,4234.5,101759
BX260020,19,4393.8,101760
BX260020,20,4635.8,101761
BX260020,21,4840.6,101762
BX260020,22,5009.5,101763
BX260020,23,5170.5,101764
BX260020,24,5344.1,101765
BX260020,25,5487.1,101766
BX260020,26,5575.9,101767
BX260020,27,5813.6,101768
BX260020,28,5988.0,101769
BX260020,29,6132.8,101770
BX260020,30,7334.5,101771
BX260020,31,7713.6,101772
BX260020,32,7898.3,101773
BX260020,33,8111.9,101774
BX260020,34,8394.7,100014
BX260020,35,8627.3,104087
BX260020,36,8770.7,104088
BX260020,37,9037.9,103450
BX260020,38,9535.0,803061
S740282,1,0.0,202864
S740282,2,268.7,200176
S740282,3,762.4,200178
S740282,4,1048.0,203190
S740282,5,1299.8,200180
S740282,6,1570.8,200181
S740282,7,1712.3,201638
S740282,8,1792.8,200183
S740282,9,2177.6,201083
S740282,10,2525.5,202176
S740282,11,2752.4,202177
S740282,12,2993.2,202179
S740282,13,3121.7,202180
S740282,14,3255.1,202181
S740282,15,3417.0,202182
S740282,16,3572.6,202453
S740282,17,3769.3,202184
S740282,18,3997.6,202185
S740282,19,4238.8,201649
S740282,20,4461.5,202187
S740282,21,4625.2,201650
S740282,22,4859.3,201651
S740282,23,5076.1,203414
S740282,24,5337.9,201653
S740282,25,5491.9,201654
S740282,26,5712.7,201655
S740282,27,5886.8,201656
S740282,28,6054.0,203128
S740282,29,6246.9,201658
S740282,30,6477.1,201659
S740282,31,6634.1,203059
S740282,32,7109.4,201662
S740282,33,7302.3,201663
S740282,34,7576.7,201664
S740282,35,7878.1,201665
S740282,36,8081.1,203547
S740282,37,8349.4,202205
S740282,38,8588.5,202206
S740282,39,8705.3,202207
S740282,40,8907.1,202208
S740282,41,9188.2,202209
S740282,42,9353.9,202210
S740282,43,9478.6,202572
S740282,44,9797.4,201460
S740282,45,10039.0,200340
S740282,46,10436.7,200341
S740282,47,10599.7,200342
S740282,48,10928.9,200343
S740282,49,11225.6,202933
S740282,50,11463.3,203645
S740282,51,11936.3,203646
S740282,52,12108.7,203208
S740282,53,12452.6,202725
S740282,54,12752.0,202611
S740282,55,12990.0,202726
S740282,56,13156.6,202228
S740282,57,13294.6,202229
S740282,58,13540.7,202230
S740282,59,13842.4,202231
S740282,60,14129.0,202232
S740282,61,14644.0,200460
S740282,62,15153.6,202620
S740282,63,15455.5,202234
S740282,64,15633.2,202235
S740282,65,15975.2,202236
S740282,66,16206.5,202610
S740282,67,16460.0,203649
S740282,68,16995.6,202237
S740282,69,17711.4,202239
S740282,70,17936.3,202240
S740282,71,18380.7,202241
S740282,72,18676.2,202242
S740282,73,19233.5,202628
S740282,74,19347.9,203569
S740282,75,19693.5,203517
S740282,76,20013.8,203855
S740282,77,20305.7,203519
S740282,78,20613.4,203552
S740282,79,20869.0,203665
S740282,80,21086.6,203521
S740282,81,21500.1,203522
S740282,82,21791.5,203523
S740282,83,22207.3,203524
S740282,84,22539.5,203525
S740282,85,22866.4,203536
S740282,86,23265.9,202248
S740282,87,23761.5,202249
S740282,88,24366.4,203449
S740282,89,24504.4,203548
S740282,90,24697.4,203072
S740282,91,24870.1,202253
S740282,92,25059.0,202254
S740282,93,25307.6,202255
S740282,94,25695.4,203450
S740282,95,27495.9,905179
S740281,1,0.0,203665
S740281,2,217.6,203521
S740281,3,631.2,203522
S740281,4,922.6,203523
S740281,5,1338.4,203524
S740281,6,1670.5,203525
S740281,7,1997.4,203536
S740281,8,2397.0,202248
S740281,9,2892.5,202249
S740281,10,3497.5,203449
S740281,11,3635.5,203548
S740281,12,3828.4,203072
S740281,13,4001.1,202253
S740281,14,4190.1,202254
S740281,15,4438.7,202255
S740281,16,4826.5,203450
S740281,17,5305.0,202256
S740281,18,5615.9,203549
S740281,19,6033.6,203550
S740281,20,6353.1,202260
S740281,21,6889.0,203183
S740281,22,7026.1,202262
S740281,23,7180.8,202263
S740281,24,7471.3,202264
S740281,25,7759.8,203069
S740280,1,0.0,202864
S740280,2,268.7,200176
S740280,3,762.4,200178
S740280,4,1048.0,203190
S740280,5,1299.8,200180
S740280,6,1570.8,200181
S740280,7,1712.3,201638
S740280,8,1792.8,200183
S740280,9,2177.6,201083
S740280,10,2525.5,202176
S740280,11,2752.4,202177
S740280,12,2993.2,202179
S740280,13,3121.7,202180
S740280,14,3255.1,202181
S740280,15,3417.0,202182
S740280,16,3572.6,202453
S740280,17,3769.3,202184
S740280,18,3997.6,202185
S740280,19,4238.8,201649
S740280,20,4461.5,202187
S740280,21,4625.2,201650
S740280,22,4859.3,201651
S740280,23,5076.1,203414
S740280,24,5337.9,201653
S740280,25,5491.9,201654
S740280,26,5712.7,201655
S740280,27,5886.8,201656
S740280,28,6054.0,203128
S740280,29,6246.9,201658
S740280,30,6477.1,201659
S740280,31,6634.1,203059
S740280,32,7109.4,201662
S740280,33,7302.3,201663
S740280,34,7576.7,201664
S740280,35,7878.1,201665
S740280,36,8081.1,203547
S740280,37,8349.4,202205
S740280,38,8588.5,202206
S740280,39,8705.3,202207
S740280,40,8907.1,202208
S740280,41,9188.2,202209
S740280,42,9353.9,202210
S740280,43,9478.6,202572
S740280,44,9797.4,201460
S740280,45,10039.0,200340
S740280,46,10436.7,200341
S740280,47,10599.7,200342
S740280,48,10928.9,200343
S740280,49,11225.6,202933
S740280,50,11463.3,203645
S740280,51,11936.3,203646
S740280,52,12108.7,203208
S740280,53,12452.6,202725
S740280,54,12752.0,202611
S740280,55,12990.0,202726
S740280,56,13156.6,202228
S740280,57,13294.6,202229
S740280,58,13540.7,202230
S740280,59,13842.4,202231
S740280,60,14129.0,202232
S740280,61,14644.0,200460
S740280,62,15153.6,202620
S740280,63,15455.5,202234
S740280,64,15633.2,202235
S740280,65,15975.2,202236
S740280,66,16206.5,202610
S740280,67,16460.0,203649
S740280,68,16995.6,202237
S740280,69,17711.4,202239
S740280,70,17936.3,202240
S740280,71,18380.7,202241
S740280,72,18676.2,202242
S740280,73,19233.5,202628
S740280,74,19347.9,203569
S740280,75,19693.5,203517
S740280,76,20013.8,203855
S740280,77,20305.7,203519
S740280,78,20613.4,203552
S740280,79,20869.0,203665
S740280,80,21086.6,203521
S740280,81,21500.1,203522
S740280,82,21791.5,203523
S740280,83,22207.3,203524
S740280,84,22539.5,203525
S740280,85,22866.4,203536
S740280,86,23265.9,202248
S740280,87,23761.5,202249
S740280,88,24366.4,203449
S740280,89,24504.4,203548
S740280,90,24697.4,203072
S740280,91,24870.1,202253
S740280,92,25059.0,202254
S740280,93,25307.6,202255
S740280,94,25695.4,203450
S740280,95,27495.9,905179
Q830144,1,0.0,503169
Q830144,2,730.7,503168
Q830144,3,1176.4,504467
Q830144,4,1721.9,503950
Q830144,5,2199.9,500256
Q830144,6,2375.6,500257
Q830144,7,2689.2,500258
Q830144,8,2901.4,500259
Q830144,9,3154.0,504464
Q830144,10,3448.2,504465
Q830144,11,3730.1,503831
Q830144,12,3950.6,500264
Q830144,13,4132.2,500265
Q830144,14,4267.2,500266
Q830144,15,4484.5,500220
Q830144,16,4657.3,500221
Q830144,17,4832.0,500222
Q830144,18,5013.4,503911
Q830144,19,5178.1,500271
Q830144,20,5378.0,500272
Q830144,21,5535.0,500273
Q830144,22,5648.6,504541
Q830144,23,5850.5,503244
Q830144,24,6012.9,503245
Q830144,25,6183.2,503062
Q830144,26,6393.9,503246
Q830144,27,6554.9,503080
Q830144,28,6714.4,500282
Q830144,29,6869.7,500283
Q830144,30,7135.5,500284
Q830144,31,7300.5,500285
Q830144,32,7463.0,500286
Q830144,33,7629.5,500287
Q830144,34,7790.5,500288
Q830144,35,7853.4,904104
Q830145,1,0.0,503169
Q830145,2,730.7,503168
Q830145,3,1176.4,504467
Q830145,4,1721.9,503950
Q830145,5,2199.9,500256
Q830145,6,2375.6,500257
Q830145,7,2689.2,500258
Q830145,8,2901.4,500259
Q830145,9,3154.0,504464
Q830145,10,3448.2,504465
Q830145,11,3730.1,503831
Q830145,12,3950.6,500264
Q830145,13,4132.2,500265
Q830145,14,4267.2,500266
Q830145,15,4484.5,500220
Q830145,16,4657.3,500221
Q830145,17,4832.0,500222
Q830145,18,5013.4,503911
Q830145,19,5178.1,500271
Q830145,20,5378.0,500272
Q830145,21,5535.0,500273
