shape_id,sequence_id,meters,stop_id,distance_per_id
Q360130,31,8697.1,501942,256.9
Q360130,32,9279.1,504521,582
Q360130,33,9423.8,505245,144.7
Q360130,34,9610.6,500939,186.8
Q360130,35,9786.4,500940,175.8
Q360130,36,9998.3,500941,211.9
Q360130,37,10242.3,500942,244
Q360130,38,10448.6,500943,206.3
Q360130,39,10689.5,504544,240.9
Q360130,40,10897.1,500945,207.6
Q360130,41,11110.6,500946,213.5
Q360130,42,11334,500947,223.4
Q360130,43,11518.4,500948,184.4
Q360130,44,11802.8,500949,284.4
Q360130,45,12046.9,500950,244.1
Q360130,46,12398.9,500951,352
Q360130,47,12618.1,500952,219.2
Q360130,48,12865.7,500953,247.6
Q360130,49,13232.6,500954,366.9
Q360130,50,13592.6,500955,360
Q360130,51,13970.5,500956,377.9
Q360130,52,14217.5,500957,247
Q360130,53,14395.8,500958,178.3
Q360130,54,14640.6,500959,244.8
Q360130,55,14814.8,500960,174.2
Q360130,56,14969.7,500961,154.9
Q360130,57,15368,500962,398.3
Q360130,58,15593.2,503214,225.2
M420099,1,0,403239,0
M420099,2,248.9,403240,248.9
M420099,3,384.9,403241,136
M420099,4,644.2,403242,259.3
M420099,5,922.9,403465,278.7
M420099,6,1102.5,404160,179.6
M420099,7,1252.8,403459,150.3
M420099,8,1525.5,403246,272.7
M420099,9,1565.4,403245,39.9
M420099,10,1779.2,403247,213.8
M420099,11,2000.1,403248,220.9
M420099,12,2295.8,903046,295.7
BX220015,1,0,101478,0
BX220015,2,285.3,101479,285.3
BX220015,3,528.6,101480,243.3
BX220015,4,759.7,101481,231.1
BX220015,5,1004.4,104078,244.7
BX220015,6,1280.8,101484,276.4
BX220015,7,1390.3,101485,109.5
BX220015,8,1686.6,101486,296.3
BX220015,9,1813.9,101487,127.3
BX220015,10,1974.5,101488,160.6
BX220015,11,2237.6,101489,263.1
BX220015,12,2518.7,101490,281.1
BX220015,13,2741.5,101491,222.8
BX220015,14,2935.5,103935,194
BX220015,15,3202.3,103514,266.8
BX220015,16,3374.7,103936,172.4
BX220015,17,3658.6,101494,283.9
BX220015,18,4048.5,101496,389.9
BX220015,19,4221.9,101497,173.4
BX220015,20,4481.7,101498,259.8
BX220015,21,4719.8,103542,238.1
BX220015,22,4876.9,101499,157.1
BX220015,23,5067.6,103324,190.7
BX220015,24,5280.5,103325,212.9
BX220015,25,5520.9,103326,240.4
BX220017,1,0,103362,0
BX220017,2,306.5,101541,306.5
BX220017,3,472.2,101542,165.7
BX220017,4,721.4,101543,249.2
BX220017,5,1109.7,101545,388.3
BX220017,6,1376.1,103309,266.4
BX220017,7,1537.8,101547,161.7
BX220017,8,1877.6,101548,339.8
BX220017,9,2012.7,103787,135.1
BX220017,10,2321.6,103516,308.9
BX220017,11,2396.5,103517,74.9
BX220017,12,2735.9,101551,339.4
BX220017,13,3025.7,101552,289.8
BX220017,14,3361.7,101553,336
BX220017,15,3614.6,101554,252.9
BX220017,16,3741.8,101555,127.2
BX220017,17,4018.4,101556,276.6
BX220017,18,4182.5,101557,164.1
BX220017,19,4409.7,104077,227.2
BX220017,20,4677.1,101560,267.4
BX220017,21,4835.4,101561,158.3
BX220017,22,5079.7,101562,244.3
BX220017,23,5259.8,101563,180.1
BX220017,24,5544.2,101564,284.4
X170336,1,0,404205,0
X170336,2,667.7,400555,667.7
X170336,3,1423.4,400144,755.7
X170336,4,1787.1,400145,363.7
X170336,5,2412.1,404993,625
X170336,6,3005.3,404184,593.2
X170336,7,3607.1,403311,601.8
X170336,8,4532.9,405276,925.8
X170336,9,4797.7,404208,264.8
X170336,10,4967.6,400165,169.9
X170336,11,5320.9,404238,353.3
X170336,12,5603.6,404240,282.7
X170336,13,5966.8,404202,363.2
X170336,14,6445,404960,478.2
X170336,24,30939,200441,24494
X170336,25,31169.9,200442,230.9
X170336,26,31511.1,200443,341.2
X170336,27,31900.3,200444,389.2
X170336,28,32233.8,200446,333.5
X170336,29,32541.7,200447,307.9
X170336,30,33032.2,200930,490.5
X170336,31,33238.8,200450,206.6
X170336,32,33892.3,200452,653.5
X170336,33,34132,203817,239.7
X170336,34,34413.5,203818,281.5
X170336,35,34682.4,202991,268.9
X170336,36,35077.9,203478,395.5
X170336,37,35379.5,202849,301.6
X170336,38,35717,202850,337.5
X170336,39,36713.9,203078,996.9
X170336,40,37373.9,200459,660
X170336,41,38500.8,200386,1126.9
X170336,42,39168.2,202235,667.4
X170336,43,39510.2,202236,342
X170336,44,39995,203649,484.8
X170336,45,40530.6,202237,535.6
X170336,46,41239.4,202292,708.8
X170336,47,41367.9,202293,128.5
X170336,48,41629.9,202294,262
X170336,49,41747.3,202295,117.4
X170336,50,42191.8,202914,444.5
X170336,51,42579.7,203805,387.9
X170336,52,42818.9,203813,239.2
X170336,53,43129.1,203721,310.2
X170336,54,43512.2,203820,383.1
X170336,55,43835.8,203822,323.6
X170336,56,44169.2,203821,333.4
X170336,57,44589.6,203832,420.4
X170336,58,44784.3,203804,194.7
X170336,59,44916.1,203823,131.8
X170336,60,45220.8,203824,304.7
X170336,61,45464.5,203825,243.7
X170336,62,45744.1,203002,279.6
BX220019,1,0,101478,0
BX220019,2,285.3,101479,285.3
BX220019,3,528.6,101480,243.3
BX220019,4,759.7,101481,231.1
BX220019,5,1004.4,104078,244.7
BX220019,6,1280.8,101484,276.4
BX220019,7,1390.3,101485,109.5
BX220019,8,1686.6,101486,296.3
BX220019,9,1813.9,101487,127.3
BX220019,10,1974.5,101488,160.6
BX220019,11,2237.6,101489,263.1
BX220019,12,2518.7,101490,281.1
BX220019,13,2741.5,101491,222.8
BX220019,14,2935.5,103935,194
BX220019,15,3202.3,103514,266.8
BX220019,16,3374.7,103936,172.4
BX220019,17,3658.6,101494,283.9
BX220019,18,4048.5,101496,389.9
BX220019,19,4221.9,101497,173.4
BX220019,20,4481.7,101498,259.8
BX220019,21,4719.8,103542,238.1
BX220019,22,4876.9,101499,157.1
BX220019,23,5067.6,103324,190.7
BX220019,24,5280.5,103325,212.9
BX220019,25,5520.9,103326,240.4
B570071,1,0,901462,0
B570071,2,358.7,306086,358.7
B570071,3,573.7,306087,215
B570071,4,726.4,306088,152.7
B570071,5,869.3,306089,142.9
B570071,6,1106.4,801155,237.1
B570071,7,1281.7,801156,175.3
B570071,8,1527.3,307696,245.6
B570071,10,1816.5,308156,289.2
B570071,11,1979.6,307908,163.1
B570071,12,2200.4,307909,220.8
B570071,13,2480.8,307910,280.4
B570071,14,2732.2,307911,251.4
B570071,15,2975,305554,242.8
B570071,16,3129.2,306034,154.2
B570071,17,3349,307010,219.8
B570071,18,3603,307907,254
B570071,19,3818.8,306969,215.8
B570071,20,4040.2,307590,221.4
B570071,21,4222.4,307493,182.2
B570071,22,4581.6,307998,359.2
B570071,23,4843.8,304646,262.2
B570071,24,5036.4,304647,192.6
B570071,25,5361.7,307588,325.3
B570071,26,5534.9,304649,173.2
B570071,27,5825.1,801157,290.2
B570071,28,6080.7,301919,255.6
B570071,29,6250,301920,169.3
B570071,30,6451.9,304654,201.9
B570071,31,6581.9,304655,130
B570071,32,6890.1,304657,308.2
B570071,33,7048.8,304658,158.7
B570071,34,7379,304660,330.2
B570071,35,7647.2,308343,268.2
B570071,36,7839.7,304662,192.5
B570071,37,8115.3,304663,275.6
B570071,38,8299.5,304664,184.2
B570071,39,8511.6,304665,212.1
B570071,40,8782.1,304666,270.5
B570071,41,9049,304668,266.9
B570071,42,9318.2,304669,269.2
B570071,43,9540.6,304670,222.4
B570071,44,9726,301875,185.4
B570071,45,10038.2,304672,312.2
B570071,46,10337.4,308157,299.2
B570071,47,10621,504386,283.6
B570071,48,10782.9,504387,161.9
B570071,49,10949,504388,166.1
B570071,50,11085.5,505054,136.5
B570071,51,11245,504389,159.5
B570071,52,12039.3,504390,794.3
B570071,53,12292.8,504392,253.5
B570071,54,12387.4,503640,94.6
B570071,55,12643,503743,255.6
B570071,56,12933,901075,290
Q1130071,1,0,550818,0
Q1130071,2,378.8,552427,378.8
Q1130071,3,1053.6,552430,674.8
Q1130071,4,1861.5,552440,807.9
Q1130071,5,2153,552442,291.5
Q1130071,6,2470.9,552445,317.9
Q1130071,7,6033.5,552474,3562.6
Q1130071,8,6490.2,552475,456.7
Q1130071,9,10223,553233,3732.8
Q1130071,10,10643.9,552315,420.9
Q1130071,11,11690.3,552322,1046.4
Q1130071,12,12518.4,552330,828.1
Q1130071,13,13237.4,552336,719
Q1130071,14,13632.8,552340,395.4
Q1130071,15,14568.2,552347,935.4
Q1130071,16,15939.3,503172,1371.1
Q1130071,17,16895.4,500249,956.1
Q1140024,1,0,550818,0
Q1140024,2,213.7,552426,213.7
Q1140024,3,378.8,552427,165.1
Q1140024,4,938.7,552429,559.9
Q1140024,5,1053.6,552430,114.9
Q1140024,6,1202.2,552431,148.6
Q1140024,7,1336.2,552432,134
Q1140024,8,1635,552433,298.8
Q1140024,9,1861.5,552440,226.5
Q1140024,10,1983.8,552441,122.3
Q1140024,11,2153,552442,169.2
Q1140024,12,2237.6,552444,84.6
Q1140024,13,2470.9,552445,233.3
Q1140024,14,2656.5,552446,185.6
Q1140024,15,2835.2,552447,178.7
Q1140024,16,3033.7,552448,198.5
Q1140024,17,3219.5,552449,185.8
Q1140024,18,3499.1,552451,279.6
Q1140024,19,3780.2,552453,281.1
Q1140024,20,3933.8,552454,153.6
Q1140024,21,4114.6,552455,180.8
Q1140024,22,4321.3,552456,206.7
Q1140024,23,4529.3,552458,208
Q1140024,24,4642.7,552459,113.4
Q1140024,25,4844.4,552460,201.7
Q1140024,26,5146.8,552461,302.4
Q1140024,27,5374.9,552462,228.1
Q1140024,28,5658.1,552463,283.2
Q1140024,29,5843,552465,184.9
Q1140024,30,6078.4,552466,235.4
Q1140024,31,6266.8,552468,188.4
Q1140024,32,6447.3,552469,180.5
Q1140024,33,6603.2,552470,155.9
Q1140024,34,6944.3,552471,341.1
Q1140024,35,7152.2,552472,207.9
Q1140024,36,7565,552474,412.8
Q1140024,37,8021.8,552475,456.8
Q1140024,38,8612.8,552476,591
Q1140024,39,10280.2,552977,1667.4
Q1140024,40,10489.8,552976,209.6
Q1140024,41,10948.5,552302,458.7
Q1140024,42,11116.9,552303,168.4
Q1140024,43,11372.2,552304,255.3
Q1140024,44,11582.6,552306,210.4
Q1140024,45,11843.4,552308,260.8
Q1140024,46,12212.6,552309,369.2
Q1140024,47,12356.1,552310,143.5
Q1140024,48,12561.9,552312,205.8
Q1140024,49,12710.5,552314,148.6
Q1140024,50,12967.7,552315,257.2
Q1140024,51,13274.2,552316,306.5
Q1140024,52,13655.4,552318,381.2
Q1140024,53,13853.3,552320,197.9
Q1140024,54,14014,552322,160.7
Q1140024,55,14201,552324,187
Q1140024,56,14330.4,552326,129.4
Q1140024,57,14601,552328,270.6
Q1140024,58,14842.1,552330,241.1
Q1140024,59,15155.3,552332,313.2
Q1140024,60,15353.2,552334,197.9
Q1140024,61,15561.1,552336,207.9
Q1140024,62,15849.4,552338,288.3
Q1140024,63,15956.5,552340,107.1
Q1140024,64,16175,552342,218.5
Q1140024,65,16363.5,552343,188.5
Q1140024,66,16560.9,552344,197.4
Q1140024,67,16691.2,552345,130.3
Q1140024,68,16891.9,552347,200.7
Q1140024,69,17095.5,552349,203.6
Q1140024,70,17295.9,552351,200.4
Q1140024,71,17502.5,552353,206.6
Q1140024,72,17641.1,552355,138.6
Q1140024,73,17907.5,552357,266.4
Q1140024,74,18246.7,503172,339.2
Q1140024,75,18553.2,503789,306.5
Q1140024,76,18847.2,503166,294
Q1140024,77,19030.5,503169,183.3
Q1140024,78,19202.8,500249,172.3
BX170008,1,0,902016,0
BX170008,2,378.1,101215,378.1
BX170008,3,564.1,101216,186
BX170008,4,803.5,101217,239.4
BX170008,5,1159.4,101218,355.9
BX170008,6,1600.7,103599,441.3
BX170008,7,2007.5,101219,406.8
BX170008,8,2139.8,103724,132.3
BX170008,9,2318.3,101221,178.5
BX170008,10,2534.7,101222,216.4
BX170008,11,2663.3,101223,128.6
BX170008,12,2980.4,101224,317.1
BX170008,13,3250.5,101225,270.1
BX170008,14,3508.3,101226,257.8
BX170008,15,3864.6,101227,356.3
BX170008,16,4056.6,100565,192
BX170008,17,4319.3,103697,262.7
BX170008,18,4512.3,100567,193
BX170008,19,4896.6,104018,384.3
BX170009,1,0,104017,0
BX170009,2,389.1,100636,389.1
BX170009,3,587.5,103540,198.4
BX170009,4,860.9,104080,273.4
BX170009,5,1124.9,101236,264
BX170009,6,1387.9,101237,263
BX170009,7,1645.3,101238,257.4
BX170009,8,1867.3,101239,222
BX170009,9,2132.1,101240,264.8
BX170009,10,2358.5,101241,226.4
BX170009,11,2492.3,101242,133.8
BX170009,12,2750,103713,257.7
BX170009,13,2849.5,101244,99.5
BX170009,14,3257.7,103600,408.2
BX170009,15,3635.9,101245,378.2
BX170009,16,3991,101246,355.1
BX170009,17,4331.2,101247,340.2
BX170009,18,4497.6,101248,166.4
BX170009,19,4698.7,101249,201.1
BX170009,20,4947.8,101250,249.1
BX170009,21,5138.3,101251,190.5
BX170009,22,5371.2,101252,232.9
BX170009,23,5598.2,101253,227
BX170009,24,5918.9,101254,320.7
BX170009,25,6178.8,101255,259.9
BX170009,26,6451.7,101256,272.9
BX170009,27,6507.2,101367,55.5
BX170009,28,6615.7,101368,108.5
BX170009,29,6825.7,101369,210
BX170009,30,6994,101370,168.3
BX170009,31,7239.5,902036,245.5
BX170009,32,7447.2,902037,207.7
BX170009,33,7674.2,902038,227
BX170009,34,7955.3,902039,281.1
BX170009,35,8407.1,102191,451.8
BX170009,36,8452.8,102192,45.7
BX170009,37,8571.9,102193,119.1
BX170009,38,8760.6,101262,188.7
BX170009,39,9194.6,103914,434
B360134,1,0,302829,0
B360134,2,227.8,308361,227.8
B360134,3,443,302831,215.2
B360134,4,685.5,302832,242.5
B360134,5,968.6,302833,283.1
B360134,6,1158.4,302834,189.8
B360134,7,1366.3,302835,207.9
B360134,8,1614.6,302837,248.3
B360134,9,1842.2,302838,227.6
B360134,10,2019.5,300361,177.3
B360134,11,2196.2,300362,176.7
B360134,12,2499.5,303908,303.3
B360134,13,2720.4,302841,220.9
B360134,14,2894,302842,173.6
B360134,15,3023.6,302843,129.6
B360134,16,3291.6,302844,268
B360134,17,3495.1,302845,203.5
B360134,18,3760.3,300117,265.2
B360134,19,4116.4,300118,356.1
B360134,20,4304.5,306280,188.1
B360134,21,4666.9,302849,362.4
B360134,22,5024,307953,357.1
B360134,23,5259,302851,235
B360134,24,5510.7,302852,251.7
B360134,25,5618.3,302853,107.6
B360134,26,5852.1,302854,233.8
B360134,27,6120,308072,267.9
B360134,28,6453.1,307923,333.1
B360134,29,6628.9,302860,175.8
B360134,30,6810.7,307205,181.8
B360134,31,6907.6,302863,96.9
B360134,32,7070.6,302864,163
B360134,33,7362.4,302866,291.8
B360134,34,7460,302867,97.6
B360134,35,7556.3,302868,96.3
B360134,36,7720.9,901058,164.6
B380109,1,0,303011,0
B380109,3,512.5,307460,512.5
B380109,4,711.4,302945,198.9
B380109,5,901,307491,189.6
B380109,6,1134.7,302947,233.7
B380109,7,1308.5,302948,173.8
B380109,8,1598.7,303017,290.2
B380109,9,1747.1,302368,148.4
B380109,10,1959,303019,211.9
B380109,11,2203.6,303020,244.6
B380109,12,2459.4,303021,255.8
B380109,13,2712.9,303022,253.5
B380109,14,2965.5,303023,252.6
B380109,15,3207.4,303024,241.9
B380109,16,3392.6,303025,185.2
B380109,17,3627.2,303026,234.6
B380109,18,3944.8,303027,317.6
B380109,19,4217.7,303028,272.9
B380109,20,4459.3,303029,241.6
B380109,21,4702.9,303030,243.6
B380109,22,4945,306465,242.1
B380109,23,5194.7,303032,249.7
B380109,24,5445.2,303033,250.5
B380109,25,5694.9,303034,249.7
B380109,26,5898.8,306395,203.9
B380109,27,5980.4,303035,81.6
B380109,28,6112.9,303036,132.5
B380109,29,6347.3,303037,234.4
B380109,30,6486.3,303038,139
B380109,31,6772.1,303039,285.8
B380109,32,6924.6,303040,152.5
B380109,33,7175.5,303041,250.9
B380109,34,7395.7,303042,220.2
B380109,35,7615.8,303043,220.1
B380109,36,7781.9,303044,166.1
B380109,37,7928.8,504229,146.9
B380109,38,8038.1,504230,109.3
B380109,39,8167.3,504231,129.2
B380109,40,8373.9,504240,206.6
B380109,41,8532.2,503883,158.3
B380109,42,9006.4,503884,474.2
B380109,43,9249.1,503885,242.7
B380108,1,0,303011,0
B380108,3,512.5,307460,512.5
B380108,4,711.4,302945,198.9
B380108,5,901,307491,189.6
B380108,6,1134.7,302947,233.7
B380108,7,1308.5,302948,173.8
B380108,8,1598.7,303017,290.2
B380108,9,1747.1,302368,148.4
B380108,10,1959,303019,211.9
B380108,11,2203.6,303020,244.6
B380108,12,2459.4,303021,255.8
B380108,13,2712.9,303022,253.5
B380108,14,2965.5,303023,252.6
B380108,15,3207.4,303024,241.9
B380108,16,3392.6,303025,185.2
B380108,17,3627.2,303026,234.6
B380108,18,3944.8,303027,317.6
B380108,19,4217.7,303028,272.9
B380108,20,4459.3,303029,241.6
B380108,21,4702.9,303030,243.6
B380108,22,4945,306465,242.1
B380108,23,5194.7,303032,249.7
B380108,24,5445.2,303033,250.5
B380108,25,5694.9,303034,249.7
B380108,26,5898.8,306395,203.9
B380108,27,5980.4,303035,81.6
B380108,28,6112.9,303036,132.5
B380108,29,6347.3,303037,234.4
B380108,30,6486.3,303038,139
B380108,31,6772.1,303039,285.8
B380108,32,6924.6,303040,152.5
B380108,33,7175.5,303041,250.9
B380108,34,7395.7,303042,220.2
B380108,35,7615.8,303043,220.1
B380108,36,7781.9,303044,166.1
B380108,37,7928.8,504229,146.9
B380108,38,8038.1,504230,109.3
B380108,39,8167.3,504231,129.2
B380108,40,8405.2,504232,237.9
B380108,41,8559.8,504233,154.6
B380108,42,8721.6,504234,161.8
B380108,43,8914.8,504236,193.2
B380108,44,9074.2,504237,159.4
B380108,45,9233.4,504238,159.2
B380108,46,9449.3,504239,215.9
B380108,47,9617.6,801068,168.3
B44C0208,1,0,303441,0
B44C0208,2,297.2,308354,297.2
B44C0208,3,554.4,303444,257.2
B44C0208,4,723.6,303445,169.2
B44C0208,5,910.2,303446,186.6
B44C0208,6,1121.7,303447,211.5
B44C0208,7,1287.5,303448,165.8
B44C0208,8,1533.8,307905,246.3
B44C0208,9,1779.9,303451,246.1
B44C0208,10,1944.6,302463,164.7
B44C0208,11,2177,308435,232.4
B44C0208,12,2491.1,303456,314.1
B44C0208,13,2676.2,303457,185.1
B44C0208,14,2816.1,308524,139.9
B44C0208,15,3210.5,303459,394.4
B44C0208,16,3386.6,303460,176.1
B44C0208,17,3656.2,303461,269.6
B44C0208,18,3812.8,308443,156.6
B44C0208,19,4033.1,303463,220.3
B44C0208,20,4199.1,303464,166
B44C0208,21,4362,303465,162.9
B44C0208,22,4525,303466,163
B44C0208,23,4699,303467,174
B44C0208,24,4975.5,303469,276.5
B44C0208,25,5280.4,303471,304.9
B44C0208,26,5493.5,307737,213.1
B44C0208,27,5688.1,303473,194.6
B44C0208,28,5916.8,303474,228.7
B44C0208,29,6113.2,303475,196.4
B44C0208,30,6332.6,303476,219.4
B44C0208,31,6638.2,303477,305.6
B44C0208,32,6844.7,308360,206.5
B44C0208,33,7101,303479,256.3
B44C0208,34,7305.9,303480,204.9
B44C0208,35,7573.8,306906,267.9
B44C0208,36,7892.6,303482,318.8
B44C0208,37,8160.5,303483,267.9
B44C0208,38,8405.3,303484,244.8
B44C0208,39,8693.8,308057,288.5
B44C0208,40,8967.7,303486,273.9
B44C0208,41,9230.4,303487,262.7
B44C0208,42,9306.4,303488,76
B44C0208,43,9819.3,303490,512.9
B44C0208,44,10062.3,303491,243
B44C0208,45,10343.1,303492,280.8
B44C0208,46,10592.4,303493,249.3
B44C0208,47,10863.2,303494,270.8
B44C0208,48,11064.6,303495,201.4
B44C0208,49,11349.5,302830,284.9
B44C0208,50,11571.2,302831,221.7
B44C0208,51,11813.7,302832,242.5
B44C0208,52,12096.8,302833,283.1
B44C0208,53,12286.5,302834,189.7
B44C0208,54,12585.6,303502,299.1
B44C0208,55,12789,306898,203.4
B44C0208,56,12946.6,306899,157.6
B44C0208,57,13208.3,307669,261.7
B44C0208,58,13381,307045,172.7
B44C0208,59,13443.6,901011,62.6
B44C0208,60,14169.8,901009,726.2
B6C0141,1,0,901022,0
B6C0141,2,78.3,308044,78.3
B6C0141,3,279.4,306589,201.1
B6C0141,4,541.2,300608,261.8
B6C0141,5,719.4,300609,178.2
B6C0141,6,835.8,300610,116.4
B6C0141,7,1049.9,300611,214.1
B6C0141,8,1211.2,300612,161.3
B6C0141,9,1374.3,300613,163.1
B6C0141,10,1530.1,300614,155.8
B6C0141,11,1701.9,300615,171.8
B6C0141,12,1895.3,308363,193.4
B6C0141,13,2001,300617,105.7
B6C0141,14,2329.2,306158,328.2
B6C0141,15,2567.7,300619,238.5
B6C0141,16,2708.1,300620,140.4
B6C0141,17,2920.9,300621,212.8
B6C0141,18,3071.9,300622,151
B6C0141,19,3244.2,300623,172.3
B6C0141,20,3359.1,300624,114.9
B6C0141,21,3659.8,300626,300.7
B6C0141,22,3816,300627,156.2
B6C0141,23,3977.2,300628,161.2
B6C0141,24,4097.6,300629,120.4
B6C0141,25,4382.8,300630,285.2
B6C0141,26,4562.1,300631,179.3
B6C0141,27,4720.8,300632,158.7
B6C0141,28,4881.1,300633,160.3
B6C0141,29,5050.6,300634,169.5
B6C0141,30,5258.7,300635,208.1
B6C0141,31,5445.3,300636,186.6
B6C0141,32,5615.8,300637,170.5
B6C0141,33,5803.5,300638,187.7
B6C0141,34,5928.4,306340,124.9
B6C0141,35,6336.3,300640,407.9
B6C0141,36,6557.7,300641,221.4
B6C0141,37,6765.1,307477,207.4
B6C0141,38,6992.6,307478,227.5
B6C0141,39,7195,307479,202.4
B6C0141,40,7396.5,308576,201.5
B6C0141,41,7713,307482,316.5
M1010334,1,0,402816,0
M1010334,2,159.3,403749,159.3
M1010334,3,388.2,403418,228.9
M1010334,4,548.1,402819,159.9
M1010334,5,709,404947,160.9
M1010334,6,938.9,405066,229.9
M1010334,7,1170.5,403419,231.6
M1010334,8,1434.4,404321,263.9
M1010334,9,1735.1,402826,300.7
M1010334,10,1933,404854,197.9
M1010334,11,2173.9,402829,240.9
M1010334,12,2312.1,403421,138.2
M1010334,13,2509,402831,196.9
M1010334,14,2641.9,403422,132.9
M1010334,15,2963.6,803158,321.7
M1010334,16,3136.7,402835,173.1
M1010334,17,3354,404171,217.3
M1010334,18,3605.9,402838,251.9
M1010334,19,3921.7,803163,315.8
M1010334,20,4054.3,403424,132.6
M1010334,21,4190,402841,135.7
M1010334,22,4346,402842,156
M1010334,23,4498,402843,152
M1010334,24,4721.6,403425,223.6
M1010334,25,4919.6,402845,198
M1010334,26,5095.3,402846,175.7
M1010334,27,5368.6,403821,273.3
M1010334,28,5639.1,403822,270.5
M1010334,29,5858.4,402851,219.3
M1010334,30,6018.2,402852,159.8
M1010334,31,6164,405272,145.8
M1010334,32,6358.8,402854,194.8
M1010334,33,6647.1,403772,288.3
M1010334,34,6879.9,402856,232.8
M1010334,35,7122.9,404106,243
M1010334,36,7375,402858,252.1
M1010334,37,7609.3,903148,234.3
B6C0143,1,0,901022,0
B6C0143,2,279.4,306589,279.4
B6C0143,3,835.8,300610,556.4
B6C0143,4,1530.1,300614,694.3
B6C0143,5,2329.2,306158,799.1
B6C0143,6,2567.7,300619,238.5
B6C0143,7,3359.1,300624,791.4
B6C0143,9,4382.8,300630,1023.7
B6C0143,10,5258.7,300635,875.9
B6C0143,11,5445.3,300636,186.6
B6C0143,13,5928.4,306340,483.1
B6C0143,14,6992.6,307478,1064.2
B6C0143,15,7396.5,308576,403.9
B6C0143,16,7713,307482,316.5
B6C0143,17,8006.5,307496,293.5
B6C0143,18,8240,307497,233.5
B6C0143,19,8479.5,300652,239.5
B6C0143,20,8813.8,300653,334.3
B6C0143,21,9293.5,300654,479.7
B6C0143,22,9421.7,300655,128.2
B6C0143,23,9582,300656,160.3
B6C0143,24,9745,300657,163
B6C0143,25,9910.9,300658,165.9
B6C0143,26,10070.7,300659,159.8
B6C0143,27,10226.4,300660,155.7
B6C0143,28,10501.4,300662,275
B6C0143,29,10716.5,300663,215.1
B6C0143,30,10950.5,300489,234
B6C0143,31,11188.8,300490,238.3
B6C0143,32,11380.6,300491,191.8
B6C0143,33,11672.5,300492,291.9
B6C0143,34,11864.4,300493,191.9
B6C0143,35,12038.4,308079,174
B6C0143,36,12333.3,300671,294.9
B6C0143,37,12565.8,307389,232.5
B6C0143,38,12793.8,306341,228
B6C0143,39,13133.3,308648,339.5
B6C0143,40,13302.8,308050,169.5
B6C0143,41,13416.4,300421,113.6
B6C0143,42,13616.7,300422,200.3
B6C0143,43,13702.3,901004,85.6
B6C0142,1,0,306921,0
B6C0142,2,178.6,307098,178.6
B6C0142,3,617.7,301947,439.1
B6C0142,4,806.2,307398,188.5
B6C0142,5,942.8,306847,136.6
B6C0142,6,1168.5,300590,225.7
B6C0142,7,1312.6,300591,144.1
B6C0142,8,1592.3,306858,279.7
B6C0142,9,1955.8,306859,363.5
B6C0142,10,2116.5,300595,160.7
B6C0142,11,2350.6,300596,234.1
B6C0142,12,2670.7,307172,320.1
B6C0142,13,2834,306916,163.3
B6C0142,14,3104.1,308362,270.1
B6C0142,15,3374.8,308192,270.7
B6C0142,16,3625.1,300602,250.3
B6C0142,17,3864.2,306944,239.1
B6C0142,18,4078.3,306589,214.1
B6C0142,20,4518.8,901022,440.5
B6C0142,22,5354.7,300610,835.9
B6C0142,23,6049,300614,694.3
B6C0142,24,6848,306158,799
B6C0142,25,7086.5,300619,238.5
B6C0142,26,7877.9,300624,791.4
B6C0142,28,8901.6,300630,1023.7
B6C0142,29,9777.5,300635,875.9
B6C0142,30,9964.1,300636,186.6
B6C0142,32,10447.2,306340,483.1
B6C0142,33,11511.4,307478,1064.2
B6C0142,34,11915.3,308576,403.9
B6C0142,35,12231.8,307482,316.5
B6C0142,36,12525.3,307496,293.5
B6C0142,37,12758.8,307497,233.5
B6C0142,38,12998.3,300652,239.5
B6C0142,39,13332.6,300653,334.3
B6C0142,40,13812.3,300654,479.7
B6C0142,41,13940.5,300655,128.2
B6C0142,42,14100.8,300656,160.3
B6C0142,43,14263.8,300657,163
B6C0142,44,14429.7,300658,165.9
B6C0142,45,14589.5,300659,159.8
B6C0142,46,14745.2,300660,155.7
B6C0142,47,15020.2,300662,275
B6C0142,48,15235.3,300663,215.1
B6C0142,49,15469.3,300489,234
B6C0142,50,15707.6,300490,238.3
B6C0142,51,15899.4,300491,191.8
B6C0142,52,16191.3,300492,291.9
B6C0142,53,16383.3,300493,192
B6C0142,54,16557.2,308079,173.9
B6C0142,55,16852.2,300671,295
B6C0142,56,17084.6,307389,232.4
B6C0142,57,17312.7,306341,228.1
B6C0142,58,17652.1,308648,339.4
B6C0142,59,17821.6,308050,169.5
B6C0142,60,17935.2,300421,113.6
B6C0142,61,18135.5,300422,200.3
B6C0142,62,18221.1,901004,85.6
B380105,1,0,503908,0
B380105,2,169,505084,169
B380105,3,321.6,505085,152.6
B380105,4,479.2,505086,157.6
B380105,5,716,504249,236.8
B380105,6,914,504250,198
B380105,7,1074.2,303072,160.2
B380105,8,1221.8,303073,147.6
B380105,9,1456.8,303074,235
B380105,10,1674.4,303075,217.6
B380105,11,1834.5,303076,160.1
B380105,12,2106.4,303077,271.9
B380105,13,2359.1,303078,252.7
B380105,14,2524.2,303079,165.1
B380105,15,2662.7,308229,138.5
B380105,16,2835.1,303081,172.4
B380105,17,3085.1,303082,250
B380105,18,3335,303083,249.9
B380105,19,3586.5,306466,251.5
B380105,20,3828.2,303085,241.7
